Time,MatchTime,LeftEncoderPosition,RightEncoderPosition,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.200316,-1.000000,0.005238,0.005238,0.720000,0.720000,0.041905,0.020952,0.013977,0.013977,0.006989,0.000000,11.750000,12.273438,12.218750,12.171875,0.000000,0.031250,0.000000,0.000000,
0.220351,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.020952,0.020952,0.000000,0.000000,0.000000,0.013977,11.804688,12.296875,12.171875,12.164062,0.000000,0.000000,0.000000,0.000000,
0.240251,-1.000000,0.005238,0.005238,0.720000,0.720000,0.020952,0.020952,0.013977,0.013977,0.006989,0.000000,11.757812,12.289062,12.164062,12.093750,0.000000,0.062500,0.000000,0.031250,
0.260311,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.020952,0.020952,0.000000,0.000000,0.000000,0.013977,11.859375,12.304688,12.164062,12.101562,0.000000,0.000000,0.000000,0.000000,
0.280301,-1.000000,0.005238,0.005238,0.720000,0.720000,0.020952,0.020952,0.013977,0.013977,0.006989,0.000000,11.796875,12.265625,12.164062,12.085938,0.000000,0.031250,0.000000,0.031250,
0.300308,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.020952,0.020952,0.000000,0.000000,0.000000,0.013977,11.843750,12.234375,12.187500,12.109375,0.000000,0.000000,0.000000,0.000000,
0.321371,-1.000000,0.005238,0.005238,0.720000,0.720000,0.020952,0.020952,0.013977,0.013977,0.006989,0.000000,11.781250,12.203125,12.203125,12.101562,0.000000,0.062500,0.000000,0.000000,
0.340524,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.027985,0.027985,0.020997,0.013977,11.679688,12.101562,12.109375,12.046875,0.218750,0.000000,0.000000,0.000000,
0.360705,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.027985,11.867188,12.210938,12.195312,12.125000,0.000000,0.000000,0.000000,0.000000,
0.380365,-1.000000,0.005238,0.005238,-0.000000,-0.000000,-0.020952,-0.000000,0.013977,0.013977,0.006989,0.000000,11.796875,12.226562,12.210938,12.117188,0.000000,0.062500,0.031250,0.000000,
0.400397,-1.000000,0.005238,0.005238,0.720000,0.720000,-0.020952,-0.020952,0.000000,0.000000,0.000000,0.013977,11.875000,12.242188,12.210938,12.148438,0.000000,0.000000,0.000000,0.000000,
0.420311,-1.000000,0.005238,0.005238,-0.000000,-0.000000,-0.020952,-0.000000,0.000000,0.000000,0.000000,0.000000,11.875000,12.242188,12.210938,12.148438,0.000000,0.000000,0.000000,0.000000,
0.440360,-1.000000,0.005238,0.005238,0.720000,0.720000,-0.020952,-0.000000,0.013977,0.013977,0.006989,0.000000,11.781250,12.242188,12.210938,12.125000,0.000000,0.062500,0.031250,0.000000,
0.460449,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.027985,0.027985,0.020997,0.013977,11.656250,12.140625,12.132812,12.078125,0.187500,0.000000,0.000000,0.000000,
0.480455,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,0.020952,0.000000,0.000000,0.000000,0.027985,11.796875,12.257812,12.195312,12.148438,0.000000,0.000000,0.000000,0.000000,
0.500505,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,0.020952,0.013977,0.013977,0.006989,0.000000,11.726562,12.250000,12.187500,12.117188,0.000000,0.031250,0.000000,0.000000,
0.520269,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.765625,12.265625,12.132812,12.125000,0.000000,0.000000,0.000000,0.000000,
0.540393,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.804688,12.257812,12.132812,12.085938,0.000000,0.000000,0.000000,0.000000,
0.560358,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.796875,12.257812,12.109375,12.070312,0.000000,0.000000,0.000000,0.000000,
0.580388,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.828125,12.265625,12.132812,12.046875,0.000000,0.000000,0.000000,0.000000,
0.600368,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.734375,12.226562,12.125000,12.046875,0.000000,0.031250,0.000000,0.000000,
0.621117,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.020997,0.013977,11.828125,12.210938,12.085938,11.984375,0.000000,0.000000,0.000000,0.000000,
0.640555,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,0.020952,0.000000,0.000000,0.000000,0.027985,11.820312,12.187500,12.148438,12.085938,0.000000,0.000000,0.000000,0.000000,
0.660599,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,0.020952,0.013977,0.013977,0.006989,0.000000,11.750000,12.164062,12.164062,12.070312,0.000000,0.062500,0.000000,0.000000,
0.680300,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.835938,12.164062,12.156250,12.101562,0.000000,0.000000,0.000000,0.000000,
0.700320,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.835938,12.179688,12.179688,12.093750,0.000000,0.000000,0.000000,0.000000,
0.720342,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.765625,12.171875,12.156250,12.101562,0.000000,0.062500,0.000000,0.000000,
0.740504,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.020952,0.000000,0.000000,0.000000,0.013977,11.835938,12.218750,12.179688,12.109375,0.000000,0.000000,0.000000,0.000000,
0.760302,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.859375,12.195312,12.171875,12.117188,0.000000,0.000000,0.000000,0.000000,
0.780426,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.835938,12.218750,12.187500,12.109375,0.000000,0.000000,0.000000,0.000000,
0.800349,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,12.210938,12.179688,12.125000,0.000000,0.000000,0.000000,0.000000,
0.820403,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.820312,12.226562,12.187500,12.117188,0.000000,0.000000,0.000000,0.000000,
0.840409,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.820312,12.210938,12.187500,12.117188,0.000000,0.000000,0.000000,0.000000,
0.860755,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.710938,12.226562,12.179688,12.093750,0.000000,0.031250,0.000000,0.000000,
0.880392,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.765625,12.226562,12.164062,12.117188,0.000000,0.000000,0.000000,0.000000,
0.900382,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.020952,0.000000,0.000000,0.000000,0.000000,11.765625,12.242188,12.148438,12.101562,0.000000,0.000000,0.000000,0.000000,
0.920465,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.664062,12.210938,12.101562,12.085938,0.000000,0.031250,0.000000,0.000000,
0.940471,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.027985,0.027985,0.020997,0.013977,11.562500,12.218750,12.023438,11.976562,0.281250,0.031250,0.000000,0.000000,
0.960368,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.027985,11.765625,12.218750,12.093750,12.039062,0.000000,0.000000,0.000000,0.000000,
0.980322,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.789062,12.242188,12.085938,12.039062,0.000000,0.000000,0.000000,0.000000,
1.000340,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.718750,12.210938,12.109375,11.984375,0.000000,0.062500,0.000000,0.000000,
1.020232,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.789062,12.218750,12.101562,12.023438,0.000000,0.000000,0.000000,0.000000,
1.040280,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.726562,12.187500,12.125000,12.023438,0.000000,0.031250,0.000000,0.000000,
1.060343,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.789062,12.156250,12.125000,12.054688,0.000000,0.000000,0.000000,0.000000,
1.080321,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.734375,12.140625,12.140625,12.054688,0.000000,0.031250,0.000000,0.000000,
1.100290,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.796875,12.140625,12.140625,12.062500,0.000000,0.000000,0.000000,0.000000,
1.120347,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.742188,12.132812,12.140625,12.054688,0.000000,0.031250,0.031250,0.000000,
1.140306,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.812500,12.164062,12.156250,12.070312,0.000000,0.000000,0.000000,0.000000,
1.160344,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.734375,12.140625,12.140625,12.070312,0.000000,0.031250,0.000000,0.000000,
1.180324,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.820312,12.179688,12.164062,12.078125,0.000000,0.000000,0.000000,0.000000,
1.200369,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.734375,12.171875,12.140625,12.062500,0.000000,0.031250,0.031250,0.000000,
1.220246,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.828125,12.187500,12.164062,12.093750,0.000000,0.000000,0.000000,0.000000,
1.240400,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.742188,12.195312,12.156250,12.062500,0.000000,0.062500,0.000000,0.000000,
1.260392,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.828125,12.195312,12.164062,12.093750,0.000000,0.000000,0.000000,0.000000,
1.280343,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.804688,12.218750,12.171875,12.085938,0.000000,0.000000,0.000000,0.000000,
1.300352,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.006989,0.000000,11.804688,12.203125,12.164062,12.085938,0.000000,0.000000,0.000000,0.000000,
1.320378,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.020997,0.013977,11.710938,12.195312,12.093750,12.000000,0.000000,0.031250,0.000000,0.000000,
1.340518,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.027985,11.742188,12.218750,12.140625,12.101562,0.000000,0.000000,0.000000,0.000000,
1.360338,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.750000,12.218750,12.140625,12.109375,0.000000,0.000000,0.000000,0.000000,
1.380289,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.742188,12.234375,12.125000,12.078125,0.000000,0.000000,0.000000,0.000000,
1.400319,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.640625,12.203125,12.085938,12.062500,0.000000,0.031250,0.000000,0.000000,
1.420418,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.757812,12.226562,12.085938,12.046875,0.000000,0.000000,0.000000,0.000000,
1.440647,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.679688,12.210938,12.085938,12.000000,0.000000,0.062500,0.000000,0.000000,
1.460431,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.027985,0.027985,0.020997,0.013977,11.531250,12.187500,11.976562,11.929688,0.250000,0.031250,0.000000,0.000000,
1.480428,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,0.020952,0.000000,0.000000,0.000000,0.027985,11.773438,12.226562,12.078125,12.000000,0.000000,0.000000,0.000000,0.000000,
1.500453,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,0.020952,0.013977,0.013977,0.006989,0.000000,11.687500,12.187500,12.085938,11.976562,0.000000,0.031250,0.000000,0.000000,
1.520526,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.765625,12.203125,12.085938,12.023438,0.000000,0.000000,0.000000,0.000000,
1.540398,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.710938,12.171875,12.109375,12.000000,0.000000,0.031250,0.000000,0.000000,
1.560384,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.027985,0.027985,0.020997,0.013977,11.554688,12.117188,12.023438,11.929688,0.218750,0.031250,0.000000,0.000000,
1.580347,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,0.020952,0.000000,0.000000,0.000000,0.027985,11.781250,12.140625,12.101562,12.039062,0.000000,0.000000,0.000000,0.000000,
1.600367,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,0.020952,0.013977,0.013977,0.006989,0.000000,11.718750,12.125000,12.125000,12.015625,0.000000,0.031250,0.000000,0.000000,
1.620600,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.773438,12.117188,12.117188,12.054688,0.000000,0.000000,0.000000,0.000000,
1.640678,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.796875,12.132812,12.117188,12.054688,0.000000,0.000000,0.000000,0.000000,
1.660479,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.710938,12.132812,12.132812,12.031250,0.000000,0.031250,0.000000,0.031250,
1.680282,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.789062,12.140625,12.125000,12.062500,0.000000,0.000000,0.000000,0.000000,
1.700263,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.812500,12.164062,12.140625,12.078125,0.000000,0.000000,0.000000,0.000000,
1.720374,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.726562,12.164062,12.140625,12.039062,0.000000,0.031250,0.000000,0.000000,
1.740363,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.020952,0.000000,0.000000,0.000000,0.013977,11.812500,12.171875,12.132812,12.062500,0.000000,0.000000,0.000000,0.000000,
1.760346,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.734375,12.164062,12.140625,12.062500,0.000000,0.031250,0.031250,0.000000,
1.780477,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.796875,12.195312,12.140625,12.062500,0.000000,0.000000,0.000000,0.000000,
1.800314,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.804688,12.179688,12.140625,12.085938,0.000000,0.000000,0.000000,0.000000,
1.820258,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.789062,12.187500,12.148438,12.070312,0.000000,0.000000,0.000000,0.000000,
1.840531,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.020952,0.013977,0.013977,0.006989,0.000000,11.718750,12.164062,12.132812,12.070312,0.000000,0.062500,0.000000,0.000000,
1.860351,-1.000000,0.005238,0.005238,-0.000000,-0.000000,0.000000,-0.000000,0.027985,0.027985,0.020997,0.013977,11.570312,12.156250,12.062500,12.000000,0.250000,0.031250,0.000000,0.000000,
1.880318,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,-0.000000,0.035981,0.035981,0.034974,0.027985,11.500000,12.171875,11.929688,11.875000,0.343750,0.000000,0.000000,0.000000,
1.900306,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,0.020952,0.000000,0.000000,0.000000,0.035981,11.726562,12.179688,12.109375,12.078125,0.000000,0.000000,0.000000,0.000000,
1.920348,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,0.020952,0.013977,0.013977,0.006989,0.000000,11.656250,12.179688,12.109375,12.062500,0.000000,0.031250,0.000000,0.031250,
1.940556,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,0.020952,0.000000,0.000000,0.000000,0.013977,11.710938,12.210938,12.093750,12.054688,0.000000,0.000000,0.000000,0.000000,
1.960315,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,0.020952,0.000000,0.000000,0.000000,0.000000,11.695312,12.195312,12.054688,12.054688,0.000000,0.000000,0.000000,0.000000,
1.980318,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,0.020952,0.000000,0.000000,0.000000,0.000000,11.726562,12.203125,12.070312,12.031250,0.000000,0.000000,0.000000,0.000000,
2.000293,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,0.020952,0.013977,0.013977,0.006989,0.000000,11.656250,12.187500,12.054688,11.984375,0.000000,0.031250,0.000000,0.000000,
2.020372,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,0.020952,0.000000,0.000000,0.000000,0.013977,11.726562,12.195312,12.031250,12.007812,0.000000,0.000000,0.000000,0.000000,
2.040552,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,0.020952,0.013977,0.013977,0.006989,0.000000,11.679688,12.195312,12.054688,11.976562,0.000000,0.031250,0.000000,0.000000,
2.060262,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,0.020952,0.027985,0.027985,0.020997,0.013977,11.570312,12.093750,11.984375,11.898438,0.156250,0.000000,0.000000,0.000000,
2.080293,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,0.020952,0.035981,0.035981,0.034974,0.027985,11.500000,11.960938,11.820312,11.757812,0.218750,0.000000,0.000000,0.000000,
2.100280,-1.000000,0.010476,0.015714,-0.000000,-0.000000,0.020952,0.020952,0.000000,0.000000,0.000000,0.035981,11.765625,12.156250,12.078125,12.007812,0.000000,0.000000,0.000000,0.000000,
2.120338,-1.000000,0.010476,0.010476,0.720000,0.720000,0.020952,0.041905,0.013977,0.013977,0.006989,0.000000,11.679688,12.117188,12.093750,11.984375,0.000000,0.062500,0.000000,0.031250,
2.140418,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.020952,-0.000000,0.000000,0.000000,0.000000,0.013977,11.757812,12.125000,12.085938,12.015625,0.000000,0.000000,0.000000,0.000000,
2.160279,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.773438,12.125000,12.093750,12.039062,0.000000,0.000000,0.000000,0.000000,
2.180312,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.765625,12.117188,12.109375,12.015625,0.000000,0.000000,0.000000,0.000000,
2.200307,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.695312,12.085938,12.093750,12.023438,0.000000,0.062500,0.000000,0.000000,
2.220803,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.781250,12.109375,12.109375,12.046875,0.000000,0.000000,0.000000,0.000000,
2.240428,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.773438,12.132812,12.117188,12.023438,0.000000,0.000000,0.000000,0.000000,
2.260384,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.703125,12.101562,12.093750,12.031250,0.000000,0.062500,0.000000,0.000000,
2.280308,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.013977,11.789062,12.132812,12.117188,12.054688,0.000000,0.000000,0.000000,0.000000,
2.300247,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.781250,12.156250,12.125000,12.039062,0.000000,0.000000,0.000000,0.000000,
2.320326,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,-0.000000,0.013977,0.013977,0.006989,0.000000,11.703125,12.125000,12.109375,12.039062,0.000000,0.062500,0.000000,0.000000,
2.340349,-1.000000,0.005238,0.010476,-0.000000,-0.000000,-0.020952,-0.000000,0.000000,0.000000,0.000000,0.013977,11.796875,12.156250,12.125000,12.062500,0.000000,0.000000,0.000000,0.000000,
2.360401,-1.000000,0.005238,0.010476,0.720000,0.720000,-0.020952,-0.020952,0.013977,0.013977,0.000000,0.000000,11.710938,12.156250,12.132812,12.046875,0.000000,0.062500,0.000000,0.000000,
2.380339,-1.000000,0.005238,0.005238,-0.000000,-0.000000,-0.020952,-0.020952,0.000000,0.000000,0.000000,0.000000,11.789062,12.156250,12.125000,12.062500,0.000000,0.000000,0.000000,0.000000,
2.400481,-1.000000,0.005238,0.005238,0.720000,0.720000,0.000000,-0.020952,0.013977,0.013977,0.006989,0.000000,11.710938,12.148438,12.132812,12.046875,0.000000,0.031250,0.000000,0.000000,
2.420348,-1.000000,0.005238,0.010476,-0.000000,-0.000000,0.000000,-0.000000,0.027985,0.027985,0.020997,0.013977,11.570312,12.078125,12.039062,11.984375,0.218750,0.000000,0.000000,0.000000,
2.440354,-1.000000,0.005238,0.010476,0.720000,0.720000,0.000000,-0.000000,0.035981,0.035981,0.034974,0.027985,11.554688,11.953125,11.937500,11.859375,0.312500,0.000000,0.000000,0.000000,
2.460400,-1.000000,0.010476,0.015714,-0.000000,-0.000000,0.020952,-0.000000,0.035981,0.035981,0.035981,0.035981,11.500000,12.132812,11.937500,11.851562,0.312500,0.000000,0.000000,0.031250,
2.480550,-1.000000,0.010476,0.015714,0.720000,0.720000,0.020952,0.020952,0.000000,0.000000,0.000000,0.035981,11.718750,12.171875,12.117188,12.054688,0.000000,0.000000,0.000000,0.000000,
2.500411,-1.000000,0.010476,0.015714,-0.000000,-0.000000,0.020952,0.020952,0.013977,0.013977,0.006989,0.000000,11.625000,12.156250,12.101562,12.054688,0.000000,0.062500,0.000000,0.062500,
2.520391,-1.000000,0.010476,0.015714,0.720000,0.720000,0.020952,0.020952,0.000000,0.000000,0.000000,0.013977,11.710938,12.164062,12.109375,12.054688,0.000000,0.000000,0.000000,0.000000,
2.540370,-1.000000,0.010476,0.010476,-0.000000,-0.000000,0.020952,0.020952,0.013977,0.013977,0.006989,0.000000,11.617188,12.171875,12.085938,12.023438,0.000000,0.031250,0.000000,0.031250,
2.560720,-1.000000,0.005238,0.015714,0.720000,0.720000,0.020952,-0.000000,0.027985,0.027985,0.020997,0.013977,11.468750,12.078125,11.976562,11.953125,0.218750,0.000000,0.000000,0.031250,
2.580359,-1.000000,0.010476,0.015714,-0.000000,-0.000000,0.020952,0.020952,0.035981,0.035981,0.034974,0.027985,11.421875,12.156250,11.843750,11.820312,0.281250,0.000000,0.000000,0.000000,
