Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.000398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.812500,11.562500,11.601562,11.640625,0.000000,0.000000,0.000000,0.000000,
0.020056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.820312,11.562500,11.609375,11.640625,0.000000,0.000000,0.000000,0.000000,
0.040046,0.024719,-0.024719,0.000000,0.000000,0.001831,0.001831,-0.001831,0.000000,11.812500,11.562500,11.601562,11.632812,0.093750,0.000000,0.031250,0.000000,
0.059987,0.024719,-0.024719,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.812500,11.546875,11.601562,11.640625,0.062500,0.031250,0.031250,0.031250,
0.080148,0.024719,-0.024719,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.812500,11.554688,11.609375,11.640625,0.093750,0.031250,0.031250,0.031250,
0.099990,0.024719,-0.024719,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.804688,11.570312,11.609375,11.632812,0.093750,0.031250,0.031250,0.062500,
0.252809,0.024719,-0.024719,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.812500,11.562500,11.601562,11.640625,0.093750,0.031250,0.031250,0.062500,
0.255501,0.000000,-0.000000,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.804688,11.562500,11.601562,11.640625,0.093750,0.031250,0.031250,0.062500,
0.257257,0.000000,-0.000000,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.804688,11.562500,11.601562,11.640625,0.093750,0.031250,0.031250,0.062500,
0.258896,0.000000,-0.000000,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.804688,11.562500,11.601562,11.640625,0.093750,0.031250,0.031250,0.062500,
0.260586,0.000000,-0.000000,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.804688,11.562500,11.601562,11.640625,0.093750,0.031250,0.031250,0.062500,
0.262222,0.000000,-0.000000,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.804688,11.562500,11.601562,11.640625,0.093750,0.031250,0.031250,0.062500,
0.263664,0.000000,-0.000000,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.804688,11.562500,11.601562,11.640625,0.093750,0.031250,0.031250,0.062500,
0.265158,0.000000,-0.000000,0.000000,0.000000,0.001831,0.001831,-0.001831,-0.001831,11.804688,11.562500,11.601562,11.648438,0.093750,0.031250,0.031250,0.062500,
0.280106,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001831,11.804688,11.562500,11.609375,11.648438,0.000000,0.031250,0.000000,0.062500,
0.300060,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.812500,11.578125,11.617188,11.648438,0.000000,0.000000,0.000000,0.000000,
0.320131,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.812500,11.562500,11.617188,11.648438,0.000000,0.000000,0.000000,0.000000,
0.339951,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.820312,11.570312,11.609375,11.656250,0.000000,0.000000,0.000000,0.000000,
0.359953,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.804688,11.570312,11.617188,11.648438,0.000000,0.000000,0.000000,0.000000,
0.380063,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.804688,11.562500,11.609375,11.640625,0.000000,0.000000,0.000000,0.000000,
0.400031,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.812500,11.570312,11.609375,11.648438,0.000000,0.000000,0.000000,0.000000,
0.420028,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.812500,11.570312,11.617188,11.648438,0.000000,0.000000,0.000000,0.000000,
0.439994,0.030518,-0.030518,0.000000,0.000000,0.002258,0.002258,-0.002258,0.000000,11.812500,11.562500,11.609375,11.648438,0.156250,0.000000,0.093750,0.000000,
0.460965,0.030518,-0.030518,0.000000,0.000000,0.002258,0.002258,-0.002258,-0.002258,11.804688,11.562500,11.609375,11.648438,0.156250,0.093750,0.062500,0.093750,
0.480036,0.030518,-0.030518,0.000000,0.000000,0.002258,0.002258,-0.002258,-0.002258,11.812500,11.546875,11.609375,11.648438,0.125000,0.093750,0.093750,0.093750,
0.499983,0.030518,-0.030518,0.000000,0.000000,0.002258,0.002258,-0.002258,-0.002258,11.812500,11.562500,11.609375,11.648438,0.156250,0.093750,0.062500,0.093750,
0.519989,0.030518,-0.030518,0.000000,0.000000,0.002258,0.002258,-0.002258,-0.002258,11.812500,11.562500,11.609375,11.656250,0.156250,0.093750,0.093750,0.093750,
0.540217,0.043945,-0.043945,0.000000,0.000000,0.003265,0.003265,-0.003265,-0.002258,11.804688,11.554688,11.609375,11.640625,0.187500,0.093750,0.125000,0.125000,
0.560108,0.043945,-0.043945,0.000000,0.000000,0.003265,0.003265,-0.003265,-0.003265,11.812500,11.554688,11.609375,11.640625,0.187500,0.125000,0.125000,0.156250,
0.580053,0.043945,-0.043945,0.000000,0.000000,0.003265,0.003265,-0.003265,-0.003265,11.804688,11.554688,11.609375,11.640625,0.187500,0.125000,0.125000,0.125000,
0.600043,0.051575,-0.051575,0.000000,0.000000,0.003265,0.003265,-0.003265,-0.003265,11.804688,11.554688,11.601562,11.640625,0.187500,0.125000,0.125000,0.125000,
0.620019,0.051575,-0.051575,0.000000,0.000000,0.003845,0.003845,-0.003845,-0.003265,11.804688,11.562500,11.609375,11.640625,0.187500,0.125000,0.125000,0.125000,
0.640098,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.003845,11.804688,11.570312,11.609375,11.640625,0.187500,0.125000,0.125000,0.156250,
0.660013,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.804688,11.554688,11.609375,11.640625,0.187500,0.125000,0.093750,0.156250,
0.680213,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.804688,11.554688,11.601562,11.648438,0.156250,0.125000,0.125000,0.156250,
0.700016,0.068665,-0.068665,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.804688,11.554688,11.585938,11.648438,0.187500,0.125000,0.156250,0.156250,
0.720054,0.068665,-0.068665,0.000000,0.000000,0.005127,0.005127,-0.005127,-0.004456,11.804688,11.562500,11.609375,11.632812,0.187500,0.125000,0.125000,0.156250,
0.740081,0.068665,-0.068665,0.000000,0.000000,0.005127,0.005127,-0.005127,-0.005127,11.804688,11.554688,11.601562,11.640625,0.156250,0.125000,0.125000,0.093750,
0.760114,0.068665,-0.068665,0.000000,0.000000,0.005127,0.005127,-0.005127,-0.005127,11.804688,11.562500,11.609375,11.640625,0.156250,0.125000,0.125000,0.156250,
0.780049,0.068665,-0.068665,0.000000,0.000000,0.005127,0.005127,-0.005127,-0.005127,11.804688,11.562500,11.601562,11.640625,0.156250,0.125000,0.093750,0.156250,
0.800096,0.068665,-0.068665,0.000000,0.000000,0.005127,0.005127,-0.005127,-0.005127,11.812500,11.562500,11.601562,11.625000,0.187500,0.093750,0.093750,0.156250,
0.820052,0.068665,-0.068665,0.000000,0.000000,0.005127,0.005127,-0.005127,-0.005127,11.804688,11.562500,11.601562,11.632812,0.156250,0.125000,0.093750,0.156250,
0.840182,0.068665,-0.068665,0.000000,0.000000,0.005127,0.005127,-0.005127,-0.005127,11.812500,11.562500,11.601562,11.640625,0.125000,0.125000,0.125000,0.156250,
0.860049,0.068665,-0.068665,0.000000,0.000000,0.005127,0.005127,-0.005127,-0.005127,11.804688,11.562500,11.601562,11.640625,0.218750,0.125000,0.125000,0.125000,
0.880033,0.068665,-0.068665,0.000000,0.000000,0.005127,0.005127,-0.005127,-0.005127,11.804688,11.570312,11.601562,11.632812,0.187500,0.125000,0.156250,0.156250,
0.900056,0.078125,-0.078125,0.000000,0.000000,0.005127,0.005127,-0.005127,-0.005127,11.804688,11.562500,11.601562,11.632812,0.187500,0.125000,0.125000,0.125000,
0.920635,0.088196,-0.088196,0.000000,0.000000,0.005829,0.005829,-0.005829,-0.005127,11.804688,11.554688,11.601562,11.640625,0.156250,0.125000,0.062500,0.125000,
0.940021,0.088196,-0.088196,0.000000,0.000000,0.006592,0.006592,-0.006592,-0.005829,11.804688,11.562500,11.601562,11.648438,0.062500,0.062500,0.000000,0.062500,
0.960093,0.098877,-0.098877,0.000000,0.000000,0.006592,0.006592,-0.006592,-0.006592,11.804688,11.562500,11.609375,11.640625,0.031250,0.031250,0.000000,0.031250,
0.979995,0.098877,-0.098877,0.000000,0.000000,0.007385,0.007385,-0.007385,-0.006592,11.812500,11.554688,11.609375,11.632812,0.031250,0.031250,0.000000,0.031250,
