Time,MatchTime,LeftEncoderPosition,RightEncoderPosition,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.279868,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.625000,12.023438,12.000000,11.890625,0.000000,0.000000,0.000000,0.000000,
0.299869,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.578125,12.023438,12.000000,11.914062,0.000000,0.000000,0.000000,0.000000,
0.319968,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.578125,12.015625,12.023438,11.906250,0.000000,0.000000,0.000000,0.000000,
0.339880,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.570312,12.015625,12.000000,11.914062,0.000000,0.000000,0.000000,0.000000,
0.359984,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.554688,12.039062,12.015625,11.929688,0.000000,0.000000,0.000000,0.000000,
0.379992,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.578125,12.031250,12.015625,11.914062,0.000000,0.000000,0.000000,0.000000,
0.399945,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.585938,12.046875,12.007812,11.929688,0.000000,0.000000,0.000000,0.000000,
0.420011,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.570312,12.039062,11.992188,11.921875,0.000000,0.000000,0.000000,0.000000,
0.439958,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.593750,12.039062,11.992188,11.914062,0.000000,0.000000,0.000000,0.000000,
0.460055,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,12.046875,11.976562,11.921875,0.000000,0.000000,0.000000,0.000000,
0.479998,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.578125,12.031250,11.960938,11.898438,0.000000,0.000000,0.000000,0.000000,
0.499959,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.593750,12.031250,11.945312,11.875000,0.000000,0.000000,0.000000,0.000000,
0.519952,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,12.031250,11.906250,11.890625,0.000000,0.000000,0.000000,0.000000,
0.540172,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,12.023438,11.906250,11.875000,0.000000,0.000000,0.000000,0.000000,
0.559853,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.585938,12.023438,11.921875,11.843750,0.000000,0.000000,0.000000,0.000000,
0.579922,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,12.007812,11.898438,11.820312,0.000000,0.000000,0.000000,0.000000,
0.599937,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.609375,12.000000,11.875000,11.820312,0.000000,0.000000,0.000000,0.000000,
0.620062,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.609375,11.984375,11.898438,11.820312,0.000000,0.000000,0.000000,0.000000,
0.639937,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.593750,11.984375,11.898438,11.812500,0.000000,0.000000,0.000000,0.000000,
0.659903,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.593750,11.960938,11.906250,11.796875,0.000000,0.000000,0.000000,0.000000,
0.679914,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.609375,11.921875,11.914062,11.789062,0.000000,0.000000,0.000000,0.000000,
0.699878,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.937500,11.898438,11.796875,0.000000,0.000000,0.000000,0.000000,
0.719931,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.609375,11.937500,11.898438,11.812500,0.000000,0.000000,0.000000,0.000000,
0.740011,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.593750,11.929688,11.929688,11.820312,0.000000,0.000000,0.000000,0.000000,
0.759939,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.593750,11.921875,11.929688,11.828125,0.000000,0.000000,0.000000,0.000000,
0.779854,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.609375,11.921875,11.929688,11.804688,0.000000,0.000000,0.000000,0.000000,
0.799871,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.906250,11.945312,11.804688,0.000000,0.000000,0.000000,0.000000,
0.819987,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.609375,11.921875,11.914062,11.812500,0.000000,0.000000,0.000000,0.000000,
0.839893,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,11.921875,11.906250,11.820312,0.000000,0.000000,0.000000,0.000000,
0.859904,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.593750,11.937500,11.929688,11.835938,0.000000,0.000000,0.000000,0.000000,
0.879929,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.593750,11.945312,11.929688,11.843750,0.000000,0.000000,0.000000,0.000000,
0.899860,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.609375,11.945312,11.929688,11.835938,0.000000,0.000000,0.000000,0.000000,
0.919946,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,11.945312,11.953125,11.828125,0.000000,0.000000,0.000000,0.000000,
0.939979,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.609375,11.929688,11.929688,11.820312,0.000000,0.000000,0.000000,0.000000,
0.959907,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.609375,11.929688,11.914062,11.820312,0.000000,0.000000,0.000000,0.000000,
0.980061,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.609375,11.929688,11.929688,11.828125,0.000000,0.000000,0.000000,0.000000,
1.000034,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,11.945312,11.914062,11.835938,0.000000,0.000000,0.000000,0.000000,
1.020059,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.593750,11.953125,11.921875,11.851562,0.000000,0.000000,0.000000,0.000000,
1.039992,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.593750,11.960938,11.937500,11.843750,0.000000,0.000000,0.000000,0.000000,
1.059898,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,11.960938,11.937500,11.851562,0.000000,0.000000,0.000000,0.000000,
1.080053,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,11.960938,11.929688,11.843750,0.000000,0.000000,0.000000,0.000000,
1.099902,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,11.945312,11.960938,11.828125,0.000000,0.000000,0.000000,0.000000,
1.119934,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,11.945312,11.929688,11.820312,0.000000,0.000000,0.000000,0.000000,
1.139905,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.601562,11.945312,11.921875,11.828125,0.000000,0.000000,0.000000,0.000000,
1.160037,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.585938,11.945312,11.937500,11.828125,0.000000,0.000000,0.000000,0.000000,
1.179936,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.585938,11.953125,11.914062,11.835938,0.000000,0.000000,0.000000,0.000000,
1.199928,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.585938,11.953125,11.914062,11.843750,0.000000,0.000000,0.000000,0.000000,
1.220055,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.570312,11.953125,11.937500,11.851562,0.000000,0.000000,0.000000,0.000000,
1.239927,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.570312,11.968750,11.929688,11.843750,0.000000,0.000000,0.000000,0.000000,
1.260230,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.570312,11.960938,11.937500,11.859375,0.000000,0.000000,0.000000,0.000000,
1.279990,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.578125,11.960938,11.945312,11.843750,0.000000,0.000000,0.000000,0.000000,
1.300131,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.562500,11.960938,11.937500,11.835938,0.000000,0.000000,0.000000,0.000000,
1.319969,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.570312,11.960938,11.929688,11.828125,0.000000,0.000000,0.000000,0.000000,
1.339864,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.562500,11.953125,11.945312,11.820312,0.000000,0.000000,0.000000,0.000000,
1.359894,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.562500,11.945312,11.914062,11.828125,0.000000,0.000000,0.000000,0.000000,
1.380003,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.546875,11.945312,11.914062,11.828125,0.000000,0.000000,0.000000,0.000000,
1.399956,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.539062,11.945312,11.937500,11.835938,0.000000,0.000000,0.000000,0.000000,
1.419950,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.531250,11.945312,11.914062,11.843750,0.000000,0.000000,0.000000,0.000000,
1.440094,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.523438,11.953125,11.921875,11.835938,0.000000,0.000000,0.000000,0.000000,
1.459924,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.515625,11.960938,11.937500,11.843750,0.000000,0.000000,0.000000,0.000000,
1.479937,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.507812,11.960938,11.929688,11.851562,0.000000,0.000000,0.000000,0.000000,
1.499939,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.507812,11.953125,11.937500,11.851562,0.000000,0.000000,0.000000,0.000000,
1.519939,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.507812,11.953125,11.953125,11.843750,0.000000,0.000000,0.000000,0.000000,
1.539917,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,11.968750,11.937500,11.843750,0.000000,0.000000,0.000000,0.000000,
1.559910,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.492188,11.968750,11.937500,11.843750,0.000000,0.000000,0.000000,0.000000,
1.579968,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,11.968750,11.953125,11.843750,0.000000,0.000000,0.000000,0.000000,
1.600240,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,11.960938,11.937500,11.835938,0.000000,0.000000,0.000000,0.000000,
1.619993,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.507812,11.960938,11.929688,11.835938,0.000000,0.000000,0.000000,0.000000,
1.639877,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.492188,11.953125,11.945312,11.835938,0.000000,0.000000,0.000000,0.000000,
1.660095,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,11.953125,11.929688,11.828125,0.000000,0.000000,0.000000,0.000000,
1.679920,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,11.953125,11.921875,11.835938,0.000000,0.000000,0.000000,0.000000,
1.699920,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,11.945312,11.937500,11.835938,0.000000,0.000000,0.000000,0.000000,
1.720022,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.492188,11.937500,11.914062,11.835938,0.000000,0.000000,0.000000,0.000000,
1.739925,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,11.945312,11.914062,11.843750,0.000000,0.000000,0.000000,0.000000,
1.759832,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,11.945312,11.937500,11.843750,0.000000,0.000000,0.000000,0.000000,
1.779878,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.492188,11.953125,11.921875,11.843750,0.000000,0.000000,0.000000,0.000000,
1.799990,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.953125,11.921875,11.843750,0.000000,0.000000,0.000000,0.000000,
1.820025,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.492188,11.953125,11.937500,11.843750,0.000000,0.000000,0.000000,0.000000,
1.839957,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.953125,11.929688,11.851562,0.000000,0.000000,0.000000,0.000000,
1.860042,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.960938,11.929688,11.835938,0.000000,0.000000,0.000000,0.000000,
1.879872,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.960938,11.953125,11.843750,0.000000,0.000000,0.000000,0.000000,
1.899852,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.960938,11.937500,11.843750,0.000000,0.000000,0.000000,0.000000,
1.919913,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.960938,11.929688,11.843750,0.000000,0.000000,0.000000,0.000000,
1.939901,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.960938,11.929688,11.835938,0.000000,0.000000,0.000000,0.000000,
1.960165,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.960938,11.929688,11.835938,0.000000,0.000000,0.000000,0.000000,
1.980120,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.960938,11.937500,11.843750,0.000000,0.000000,0.000000,0.000000,
1.999954,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.460938,11.960938,11.953125,11.835938,0.000000,0.000000,0.000000,0.000000,
2.019882,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.460938,11.960938,11.921875,11.820312,0.000000,0.000000,0.000000,0.000000,
2.040024,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.953125,11.929688,11.828125,0.000000,0.000000,0.000000,0.000000,
2.059947,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.960938,11.945312,11.828125,0.000000,0.000000,0.000000,0.000000,
2.079897,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.960938,11.921875,11.828125,0.000000,0.000000,0.000000,0.000000,
2.100218,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.945312,11.914062,11.828125,0.000000,0.000000,0.000000,0.000000,
2.119938,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.460938,11.953125,11.929688,11.820312,0.000000,0.000000,0.000000,0.000000,
2.139913,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.953125,11.914062,11.820312,0.000000,0.000000,0.000000,0.000000,
2.159916,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.945312,11.914062,11.835938,0.000000,0.000000,0.000000,0.000000,
2.180003,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.945312,11.929688,11.828125,0.000000,0.000000,0.000000,0.000000,
2.200108,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.945312,11.906250,11.828125,0.000000,0.000000,0.000000,0.000000,
2.219906,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.492188,11.937500,11.906250,11.828125,0.000000,0.000000,0.000000,0.000000,
2.240090,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.937500,11.929688,11.828125,0.000000,0.000000,0.000000,0.000000,
2.260008,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.937500,11.906250,11.835938,0.000000,0.000000,0.000000,0.000000,
2.279905,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.929688,11.906250,11.843750,0.000000,0.000000,0.000000,0.000000,
2.299852,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.929688,11.929688,11.828125,0.000000,0.000000,0.000000,0.000000,
2.320176,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.945312,11.914062,11.835938,0.000000,0.000000,0.000000,0.000000,
2.339899,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.945312,11.914062,11.828125,0.000000,0.000000,0.000000,0.000000,
2.359954,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.468750,11.937500,11.929688,11.843750,0.000000,0.000000,0.000000,0.000000,
2.379920,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.937500,11.906250,11.835938,0.000000,0.000000,0.000000,0.000000,
2.400180,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.937500,11.914062,11.835938,0.000000,0.000000,0.000000,0.000000,
2.419883,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.937500,11.929688,11.843750,0.000000,0.000000,0.000000,0.000000,
2.439839,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.937500,11.914062,11.835938,0.000000,0.000000,0.000000,0.000000,
2.459879,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.937500,11.914062,11.843750,0.000000,0.000000,0.000000,0.000000,
2.480098,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.937500,11.921875,11.843750,0.000000,0.000000,0.000000,0.000000,
2.500111,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.929688,11.914062,11.835938,0.000000,0.000000,0.000000,0.000000,
2.519907,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.929688,11.914062,11.828125,0.000000,0.000000,0.000000,0.000000,
2.539918,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.921875,11.929688,11.835938,0.000000,0.000000,0.000000,0.000000,
2.559943,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.937500,11.906250,11.828125,0.000000,0.000000,0.000000,0.000000,
2.579910,-1.000000,0.015714,-0.010476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.929688,11.914062,11.843750,0.000000,0.000000,0.000000,0.000000,
