0.240302,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.312500,12.046875,12.109375,12.132812,0.156250,0.093750,0.000000,0.125000,
0.260516,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.328125,12.062500,12.101562,12.156250,0.000000,0.000000,0.093750,0.000000,
0.280409,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.312500,12.054688,12.109375,12.140625,0.156250,0.093750,0.000000,0.156250,
0.300408,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,12.328125,12.062500,12.109375,12.156250,0.000000,0.000000,0.000000,0.000000,
0.320446,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,12.320312,12.054688,12.117188,12.156250,0.000000,0.000000,0.000000,0.000000,
0.340418,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.054688,12.093750,12.148438,0.000000,0.000000,0.093750,0.000000,
0.360338,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.304688,12.046875,12.101562,12.140625,0.125000,0.093750,0.000000,0.156250,
0.380536,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.046875,12.093750,12.148438,0.000000,0.000000,0.125000,0.000000,
0.400343,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.304688,12.039062,12.101562,12.140625,0.156250,0.093750,0.000000,0.125000,
0.420303,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.062500,12.093750,12.148438,0.000000,0.000000,0.125000,0.000000,
0.440425,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.304688,12.046875,12.101562,12.132812,0.156250,0.093750,0.000000,0.156250,
0.460504,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.004791,0.004791,0.004791,0.004791,12.304688,12.046875,12.101562,12.156250,0.156250,0.093750,0.125000,0.000000,
0.480521,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.312500,12.046875,12.109375,12.140625,0.156250,0.093750,0.000000,0.125000,
0.500642,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.054688,12.101562,12.156250,0.000000,0.000000,0.093750,0.000000,
0.520302,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.304688,12.046875,12.109375,12.140625,0.156250,0.093750,0.000000,0.125000,
0.540351,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.004791,0.004791,0.004791,0.004791,12.304688,12.054688,12.093750,12.156250,0.156250,0.062500,0.125000,0.000000,
0.560454,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.312500,12.046875,12.109375,12.140625,0.125000,0.093750,0.000000,0.125000,
0.580404,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.328125,12.062500,12.093750,12.148438,0.000000,0.000000,0.125000,0.000000,
0.600504,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.304688,12.054688,12.101562,12.132812,0.156250,0.093750,0.000000,0.125000,
0.620313,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.328125,12.062500,12.101562,12.156250,0.000000,0.000000,0.125000,0.000000,
0.640447,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.312500,12.054688,12.109375,12.140625,0.156250,0.093750,0.000000,0.156250,
0.660345,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.054688,12.109375,12.156250,0.000000,0.000000,0.093750,0.000000,
0.680462,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.304688,12.054688,12.109375,12.140625,0.125000,0.093750,0.000000,0.125000,
0.700284,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.062500,12.101562,12.156250,0.000000,0.000000,0.093750,0.000000,
0.720438,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.004791,12.320312,12.054688,12.109375,12.140625,0.000000,0.000000,0.000000,0.125000,
0.740361,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.054688,12.093750,12.148438,0.000000,0.000000,0.125000,0.000000,
0.760357,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,12.312500,12.062500,12.101562,12.140625,0.000000,0.000000,0.000000,0.156250,
0.780306,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.070312,12.101562,12.148438,0.000000,0.000000,0.125000,0.000000,
0.800487,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.304688,12.046875,12.109375,12.140625,0.156250,0.093750,0.000000,0.125000,
0.820359,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.070312,12.093750,12.148438,0.000000,0.000000,0.093750,0.000000,
0.840263,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.312500,12.046875,12.117188,12.132812,0.156250,0.093750,0.000000,0.156250,
0.860545,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.004791,0.004791,0.004791,0.000000,12.312500,12.054688,12.093750,12.148438,0.156250,0.093750,0.125000,0.000000,
0.880409,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.304688,12.046875,12.101562,12.140625,0.156250,0.093750,0.000000,0.156250,
0.900539,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.062500,12.101562,12.148438,0.000000,0.000000,0.125000,0.000000,
0.920489,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.312500,12.046875,12.101562,12.132812,0.156250,0.093750,0.000000,0.156250,
0.940465,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.328125,12.062500,12.101562,12.148438,0.000000,0.000000,0.125000,0.000000,
0.960431,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.312500,12.046875,12.109375,12.148438,0.156250,0.093750,0.000000,0.156250,
0.980573,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.062500,12.093750,12.156250,0.000000,0.000000,0.125000,0.000000,
1.000406,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.304688,12.046875,12.109375,12.148438,0.156250,0.062500,0.000000,0.125000,
1.020372,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.000000,12.320312,12.070312,12.101562,12.156250,0.000000,0.000000,0.125000,0.000000,
1.040494,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.312500,12.054688,12.117188,12.140625,0.156250,0.093750,0.000000,0.125000,
1.060439,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.062500,12.101562,12.156250,0.000000,0.000000,0.125000,0.000000,
1.080472,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.004791,0.004791,0.000000,0.000000,12.312500,12.062500,12.109375,12.140625,0.156250,0.062500,0.000000,0.156250,
1.100377,-1.000000,0.000000,0.000000,0.032000,0.032000,0.000000,-0.000000,0.000000,0.000000,0.004791,0.004791,12.320312,12.070312,12.101562,12.156250,0.000000,0.000000,0.125000,0.000000,
1.120331,-1.000000,0.000000,0.000000,0.072000,0.072000,0.000000,-0.000000,0.004791,0.004791,0.010773,0.010773,12.312500,12.054688,12.093750,12.140625,0.125000,0.093750,0.062500,0.156250,
1.140455,-1.000000,0.000000,0.000000,0.128000,0.128000,0.000000,-0.000000,0.010773,0.010773,0.019196,0.019196,12.304688,12.039062,12.070312,12.132812,0.250000,0.187500,0.000000,0.218750,
1.160521,-1.000000,0.000000,0.010476,0.200000,0.200000,0.000000,0.020952,0.019196,0.019196,0.027894,0.030000,12.273438,11.968750,12.054688,12.117188,0.000000,0.000000,0.000000,0.000000,
1.180324,-1.000000,0.005238,0.015714,0.288000,0.288000,0.020952,0.062857,0.027894,0.027894,0.041078,0.041078,12.101562,11.843750,11.882812,12.117188,0.468750,0.343750,0.218750,0.000000,
1.200317,-1.000000,0.005238,0.026190,0.392000,0.392000,0.020952,0.062857,0.041078,0.041078,0.052492,0.051912,11.976562,11.796875,11.695312,11.843750,0.718750,0.531250,0.968750,0.687500,
1.220530,-1.000000,0.010476,0.031428,0.512000,0.512000,0.020952,0.104762,0.071078,0.056093,0.066317,0.066317,11.796875,11.562500,11.570312,11.718750,5.843750,6.781250,17.968750,1.906250,
1.240268,-1.000000,0.015714,0.041905,0.648000,0.648000,0.062857,0.104762,0.090884,0.081912,0.086703,0.081301,11.484375,11.304688,11.390625,11.507812,28.687500,28.281250,17.718750,17.781250,
1.261519,-1.000000,0.026190,0.052381,0.800000,0.800000,0.062857,0.167619,0.107425,0.105899,0.103214,0.103214,11.203125,11.078125,11.164062,11.226562,30.843750,27.593750,28.218750,27.031250,
1.280948,-1.000000,0.041905,0.068095,0.968000,0.968000,0.125714,0.251428,0.107425,0.107425,0.094852,0.094852,11.304688,11.070312,11.359375,11.039062,28.531250,27.968750,25.812500,24.781250,
1.300540,-1.000000,0.057619,0.089047,1.152000,1.152000,0.209523,0.251428,0.124241,0.122410,0.120029,0.109836,11.250000,11.000000,11.195312,11.242188,27.062500,25.468750,21.125000,20.625000,
1.320439,-1.000000,0.083809,0.110000,1.352000,1.352000,0.209523,0.356190,0.151830,0.139225,0.139561,0.124577,11.140625,10.960938,10.953125,11.062500,27.687500,27.031250,27.562500,25.843750,
1.340454,-1.000000,0.110000,0.141428,1.568000,1.568000,0.356190,0.523808,0.167180,0.152165,0.152806,0.154576,11.000000,10.984375,10.937500,10.921875,28.187500,25.000000,27.593750,23.812500,
1.360444,-1.000000,0.141428,0.172857,1.800000,1.800000,0.544761,0.523808,0.178320,0.182165,0.182806,0.167791,10.867188,10.703125,10.875000,10.742188,30.437500,30.156250,26.843750,20.093750,
1.380323,-1.000000,0.178095,0.214761,2.048000,2.048000,0.544761,0.733332,0.208319,0.193304,0.191839,0.197790,10.929688,10.601562,10.757812,10.500000,28.968750,27.031250,27.218750,29.343750,
1.400545,-1.000000,0.214761,0.256666,2.312000,2.312000,0.775236,0.963807,0.215247,0.200262,0.221839,0.206854,10.914062,10.578125,10.859375,10.671875,24.031250,25.218750,25.875000,22.781250,
1.420592,-1.000000,0.261904,0.303809,2.592000,2.592000,0.775236,0.963807,0.220130,0.230262,0.228797,0.228797,10.726562,10.578125,10.625000,10.445312,33.031250,29.062500,28.468750,27.968750,
1.440365,-1.000000,0.309047,0.356190,2.888000,2.888000,1.026664,1.236188,0.250130,0.235115,0.231574,0.243812,10.875000,10.328125,10.585938,10.437500,29.593750,28.625000,28.218750,20.437500,
1.460499,-1.000000,0.366666,0.413809,3.200000,3.200000,1.340949,1.236188,0.248695,0.233680,0.261574,0.246559,11.000000,10.515625,10.617188,10.421875,25.093750,23.156250,31.437500,22.187500,
1.480599,-1.000000,0.429523,0.481904,3.528000,3.528000,1.340949,1.550472,0.245155,0.263680,0.260140,0.245125,10.953125,10.554688,10.718750,10.367188,26.718750,25.843750,29.625000,30.531250,
1.500770,-1.000000,0.492380,0.544760,3.872000,3.872000,1.676187,1.885710,0.275155,0.260170,0.256600,0.256600,10.914062,10.507812,10.742188,10.343750,25.500000,23.156250,23.156250,21.843750,
1.520509,-1.000000,0.560475,0.618093,4.232000,4.232000,2.032377,1.885710,0.269539,0.254555,0.286599,0.271615,11.117188,10.507812,10.585938,10.546875,23.468750,22.437500,26.125000,18.593750,
1.541099,-1.000000,0.633808,0.691427,4.608000,4.608000,2.032377,2.220947,0.299539,0.284555,0.283090,0.283090,11.109375,10.742188,10.750000,10.585938,25.031250,20.375000,20.906250,26.312500,
1.560532,-1.000000,0.712379,0.775236,5.000000,5.000000,2.409518,2.619042,0.291818,0.276833,0.273293,0.298105,11.101562,10.554688,10.781250,10.609375,25.156250,22.656250,18.968750,20.843750,
1.580802,-1.000000,0.790950,0.859045,5.000000,5.000000,2.744756,2.619042,0.288308,0.306833,0.303293,0.303293,11.109375,10.531250,10.750000,10.789062,23.625000,26.437500,22.187500,18.250000,
1.600276,-1.000000,0.874759,0.942854,5.000000,5.000000,2.744756,2.954279,0.318308,0.303323,0.299753,0.284768,11.187500,10.601562,10.656250,10.609375,23.406250,21.062500,20.687500,22.562500,
1.620479,-1.000000,0.958568,1.031901,5.000000,5.000000,3.079993,3.289516,0.314798,0.299783,0.329753,0.314768,11.117188,10.593750,10.757812,10.726562,21.468750,16.437500,17.156250,17.781250,
1.640516,-1.000000,1.052854,1.131425,5.000000,5.000000,3.079993,3.289516,0.313364,0.329783,0.326243,0.311228,11.179688,10.617188,10.781250,10.664062,24.406250,22.343750,19.000000,20.656250,
1.660401,-1.000000,1.147139,1.225710,5.000000,5.000000,3.394278,3.645706,0.343364,0.328349,0.320627,0.341227,11.148438,10.539062,10.726562,10.773438,24.187500,18.812500,18.500000,15.875000,
1.680605,-1.000000,1.246662,1.325234,5.000000,5.000000,3.729515,3.939039,0.339824,0.324839,0.350627,0.335612,11.234375,10.523438,10.679688,10.789062,20.406250,17.593750,20.937500,15.718750,
1.700697,-1.000000,1.346187,1.429997,5.000000,5.000000,3.729515,3.939039,0.336314,0.354839,0.351268,0.351268,11.031250,10.468750,10.718750,10.679688,29.343750,18.687500,20.406250,19.968750,
1.720565,-1.000000,1.450950,1.539998,5.000000,5.000000,4.064753,4.253324,0.343516,0.343516,0.324656,0.356090,11.171875,10.687500,10.890625,10.796875,22.968750,16.312500,13.843750,16.125000,
1.740341,-1.000000,1.560951,1.644761,4.608000,4.608000,4.337133,4.253324,0.316263,0.316263,0.265847,0.265847,11.562500,11.164062,11.468750,10.968750,14.593750,13.562500,7.375000,13.562500,
1.760524,-1.000000,1.670952,1.733810,4.232000,4.232000,4.337133,4.504752,0.230232,0.257485,0.184301,0.184301,11.992188,11.843750,12.007812,11.609375,7.968750,3.031250,0.000000,6.406250,
1.780772,-1.000000,1.770477,1.807144,3.872000,3.872000,4.609513,4.630466,0.173833,0.173833,0.117740,0.117740,12.437500,12.195312,12.210938,11.937500,0.000000,0.000000,0.000000,0.000000,
1.800532,-1.000000,1.854287,1.890954,3.528000,3.528000,4.714275,4.630466,0.109348,0.119846,0.117740,0.117740,12.765625,12.531250,12.953125,12.343750,0.000000,0.000000,0.000000,0.000000,
1.820534,-1.000000,1.917145,1.969526,3.200000,3.200000,4.714275,4.630465,0.057772,0.057772,0.066134,0.066134,13.132812,13.382812,12.882812,13.007812,0.000000,0.000000,0.000000,0.000000,
1.840537,-1.000000,1.995717,2.032384,2.888000,2.888000,4.672370,4.567609,0.012757,0.012757,-0.023560,-0.023560,12.960938,12.554688,11.414062,13.132812,6.625000,5.093750,1.000000,0.000000,
1.860678,-1.000000,2.069051,2.069051,2.592000,2.592000,4.609513,4.567609,-0.027741,-0.034028,-0.067934,-0.067934,11.023438,10.710938,10.812500,11.250000,5.250000,11.687500,43.812500,2.437500,
1.880855,-1.000000,2.110956,2.090004,2.312000,2.312000,4.609513,4.295228,-0.072146,-0.072146,-0.082705,-0.082705,10.398438,9.898438,10.843750,10.468750,54.937500,53.218750,19.000000,46.406250,
1.900693,-1.000000,2.137147,2.090004,2.048000,2.048000,4.337133,3.750468,-0.086886,-0.086886,-0.122318,-0.122318,10.804688,10.289062,11.289062,10.523438,43.093750,38.968750,16.812500,48.156250,
1.920497,-1.000000,2.137147,2.074289,1.800000,1.800000,4.337133,3.750468,-0.069918,-0.126499,-0.105045,-0.105045,10.679688,10.554688,11.312500,10.835938,41.718750,35.031250,21.281250,34.000000,
1.940352,-1.000000,2.131909,2.074289,1.568000,1.568000,3.771420,3.038089,-0.107120,-0.107120,-0.068606,-0.139836,11.000000,10.445312,11.375000,11.359375,35.312500,35.406250,16.906250,21.406250,
1.960533,-1.000000,2.131909,2.063813,1.352000,1.352000,3.100945,3.038089,-0.107273,-0.107273,-0.100986,-0.100986,10.656250,10.203125,10.601562,11.078125,42.625000,38.062500,39.218750,30.906250,
1.980461,-1.000000,2.131909,2.063813,1.152000,1.152000,3.100945,2.346662,-0.040223,-0.107273,-0.061861,-0.061861,11.132812,10.945312,11.406250,10.765625,32.187500,26.906250,16.343750,38.125000,
2.000695,-1.000000,2.121433,2.063813,0.968000,0.968000,2.430471,1.676187,-0.070223,-0.070223,-0.022401,-0.089450,11.281250,10.968750,11.695312,11.453125,30.000000,30.718750,0.093750,20.843750,
2.020521,-1.000000,2.142385,2.079528,0.800000,0.800000,1.759996,1.676187,-0.030793,-0.030793,-0.047609,-0.047609,11.171875,11.031250,11.023438,11.648438,2.312500,5.500000,30.906250,0.343750,
2.041431,-1.000000,2.173814,2.095242,0.648000,0.648000,1.759996,1.215236,-0.055971,-0.055971,-0.024323,-0.024323,11.023438,10.984375,11.625000,11.093750,39.312500,22.468750,1.531250,33.906250,
2.060356,-1.000000,2.179052,2.110956,0.512000,0.512000,1.382855,0.817142,-0.041078,-0.041078,0.015473,-0.024323,11.750000,11.335938,11.921875,11.625000,1.156250,10.906250,0.000000,1.562500,
2.080593,-1.000000,2.194767,2.121433,0.392000,0.392000,1.005713,0.817142,-0.041749,-0.079470,-0.022889,-0.022889,11.453125,10.906250,11.710938,12.085938,12.468750,39.718750,0.312500,0.406250,
2.100738,-1.000000,2.205243,2.126671,0.288000,0.288000,1.005713,0.439999,-0.041749,-0.041749,-0.000793,-0.000793,11.687500,11.523438,11.937500,11.742188,3.468750,2.343750,0.000000,0.562500,
2.120285,-1.000000,2.210481,2.131909,0.200000,0.200000,0.586666,0.209524,-0.015442,-0.015442,-0.013977,-0.015778,12.000000,11.742188,11.968750,12.015625,0.468750,0.156250,0.000000,0.000000,
2.140507,-1.000000,2.210481,2.131909,0.128000,0.128000,0.586666,0.209524,-0.014313,-0.039460,-0.001740,-0.005951,11.890625,11.687500,11.976562,11.882812,0.781250,0.593750,0.031250,0.250000,
2.160736,-1.000000,2.215719,2.137147,0.072000,0.072000,0.335238,0.146667,-0.014313,-0.014313,-0.003845,-0.003845,12.070312,11.828125,11.984375,12.031250,0.406250,0.062500,0.156250,0.062500,
2.180614,-1.000000,2.215719,2.142385,0.032000,0.032000,0.314286,0.272381,-0.020600,-0.027223,-0.003845,-0.003845,12.007812,11.750000,11.921875,12.031250,0.687500,0.593750,0.000000,0.187500,
2.200476,-1.000000,2.215719,2.142385,0.000000,0.000000,0.314286,0.272381,-0.028718,-0.035615,-0.027223,-0.027223,11.921875,11.671875,11.750000,12.039062,0.062500,0.031250,0.625000,0.187500,
2.220362,-1.000000,2.215719,2.142385,0.032000,0.032000,0.335238,0.314285,-0.033509,-0.033509,-0.026612,-0.022431,11.937500,11.703125,11.781250,11.789062,0.000000,0.000000,0.750000,0.750000,
2.240294,-1.000000,2.215719,2.142385,0.000000,0.000000,0.356190,0.314285,-0.030793,-0.030793,-0.031404,-0.031404,12.000000,11.781250,11.750000,11.843750,0.000000,0.000000,0.000000,0.750000,
2.260507,-1.000000,2.210481,2.137147,0.032000,0.032000,0.356190,0.314285,-0.024506,-0.030793,-0.026612,-0.031404,12.031250,11.789062,11.835938,11.804688,0.000000,0.000000,0.531250,0.000000,
2.280485,-1.000000,2.205243,2.131909,0.000000,0.000000,0.293333,0.209523,-0.024506,-0.024506,-0.020936,-0.031404,12.109375,11.890625,11.976562,11.898438,0.406250,0.250000,0.062500,0.500000,
2.300616,-1.000000,2.200005,2.126671,0.032000,0.032000,0.083809,0.209523,-0.008362,-0.029328,-0.016144,-0.016144,12.210938,11.828125,11.953125,12.015625,0.000000,0.093750,0.000000,0.031250,
2.320265,-1.000000,2.194767,2.126671,0.000000,0.000000,0.083809,0.083809,-0.003571,-0.003571,-0.003571,-0.003571,12.218750,11.968750,12.015625,12.015625,0.156250,0.125000,0.125000,0.000000,
2.340550,-1.000000,2.194767,2.126671,0.032000,0.032000,0.000000,0.020952,0.004791,0.004791,0.002686,0.002686,12.218750,11.976562,12.007812,12.054688,0.156250,0.125000,0.125000,0.156250,
2.360375,-1.000000,2.194767,2.126671,0.000000,0.000000,-0.041905,0.020952,0.008972,0.004791,-0.002075,-0.002075,12.226562,11.960938,12.007812,12.054688,0.281250,0.062500,0.031250,0.125000,
2.380686,-1.000000,2.194767,2.126671,0.032000,0.032000,-0.041905,-0.020952,0.004181,0.004181,0.006867,0.006867,12.226562,11.960938,12.015625,12.046875,0.187500,0.125000,0.031250,0.062500,
2.400666,-1.000000,2.194767,2.126671,0.000000,0.000000,-0.062857,-0.020952,0.011078,0.011078,0.002075,0.002075,12.210938,11.945312,12.000000,12.054688,0.312500,0.343750,0.093750,0.000000,
2.420353,-1.000000,2.194767,2.121433,0.032000,0.032000,-0.062857,-0.020952,0.008362,0.006256,0.002075,0.002075,12.226562,11.968750,12.007812,12.054688,0.093750,0.000000,0.062500,0.062500,
2.440371,-1.000000,2.194767,2.121433,0.000000,0.000000,-0.083809,-0.062857,0.008362,0.008362,0.006256,0.002075,12.218750,11.968750,12.015625,12.054688,0.156250,0.156250,0.000000,0.125000,
2.460418,-1.000000,2.194767,2.116194,0.032000,0.032000,-0.083809,-0.062857,0.008362,0.008362,0.011078,0.011078,12.226562,11.968750,11.976562,12.054688,0.187500,0.218750,1.031250,0.062500,
2.480336,-1.000000,2.194767,2.110956,0.000000,0.000000,-0.083809,-0.104762,0.013153,0.013153,0.010468,0.010468,12.148438,11.921875,11.992188,12.031250,0.468750,0.125000,0.875000,0.906250,
2.500414,-1.000000,2.194767,2.110956,0.032000,0.032000,-0.083809,-0.104762,0.008362,0.008362,0.015259,0.015259,12.226562,11.976562,11.914062,12.062500,0.250000,0.312500,0.000000,0.718750,
2.520412,-1.000000,2.194767,2.110956,0.000000,0.000000,-0.041905,-0.104762,0.004181,0.004181,0.010468,0.010468,12.226562,11.968750,12.007812,11.968750,0.156250,0.125000,0.531250,0.000000,
2.540443,-1.000000,2.194767,2.110956,0.032000,0.032000,-0.041905,-0.083809,0.004181,0.004181,0.013153,0.013153,12.234375,11.992188,11.945312,12.054688,0.187500,0.125000,0.312500,0.312500,
2.560467,-1.000000,2.194767,2.110956,0.000000,0.000000,-0.020952,-0.062857,0.006867,0.006867,0.006256,0.008362,12.226562,11.984375,12.023438,11.984375,0.031250,0.000000,0.000000,0.406250,
2.580713,-1.000000,2.194767,2.110956,0.032000,0.032000,0.000000,-0.062857,0.000000,0.002075,0.006256,0.006256,12.250000,11.976562,12.023438,12.070312,0.000000,0.031250,0.000000,0.031250,
2.600484,-1.000000,2.194767,2.110956,0.000000,0.000000,0.000000,-0.062857,0.004791,0.004791,0.006256,0.006256,12.242188,11.984375,12.015625,12.070312,0.156250,0.156250,0.000000,0.031250,
2.620433,-1.000000,2.194767,2.110956,0.000000,0.000000,0.000000,-0.062857,0.000000,0.000000,0.006256,0.006256,12.250000,12.000000,12.031250,12.078125,0.000000,0.000000,0.000000,0.031250,
2.640465,-1.000000,2.194767,2.105718,0.000000,0.000000,0.000000,-0.062857,0.000000,0.000000,0.006256,0.006256,12.250000,11.992188,12.023438,12.078125,0.000000,0.000000,0.031250,0.031250,
2.660559,-1.000000,2.194767,2.105718,-0.032000,-0.032000,0.000000,-0.083809,0.000000,0.000000,0.003571,0.003571,12.250000,12.000000,12.023438,12.070312,0.000000,0.000000,0.156250,0.062500,
2.680314,-1.000000,2.194767,2.105718,-0.072000,-0.072000,0.000000,-0.062857,-0.004791,-0.004791,-0.002411,-0.002411,12.234375,11.992188,12.031250,12.070312,0.156250,0.125000,0.125000,0.156250,
