Time,MatchTime,LeftEncoderPosition,RightEncoderPosition,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.361133,-1.000000,0.220000,0.256666,0.480000,0.480000,0.649522,0.712379,-0.016938,-0.016938,-0.023225,-0.023225,11.750000,12.046875,11.937500,11.257812,0.000000,0.000000,0.343750,32.781250,
0.380582,-1.000000,0.220000,0.261904,1.920000,1.920000,0.607618,0.754284,-0.012757,-0.012757,0.116550,-0.027406,11.718750,12.132812,11.289062,11.703125,0.250000,0.000000,27.218750,1.625000,
0.400125,-1.000000,0.220000,0.288095,0.480000,0.480000,0.607618,0.775236,0.131230,0.131230,-0.029511,0.116550,11.632812,11.906250,11.523438,11.734375,0.093750,15.062500,3.437500,20.187500,
0.420358,-1.000000,0.303809,0.293333,1.920000,1.920000,0.649522,0.775236,0.127018,0.127018,0.114475,0.114475,11.695312,12.101562,11.312500,11.671875,0.031250,0.000000,30.312500,0.781250,
0.440206,-1.000000,0.314285,0.319523,0.480000,0.480000,0.754284,0.817141,-0.016938,-0.016938,-0.033692,0.110263,11.750000,12.203125,11.617188,11.531250,0.125000,0.000000,4.406250,26.375000,
0.460362,-1.000000,0.335238,0.319523,1.920000,1.920000,0.754284,0.754284,0.116550,0.116550,0.110263,0.110263,11.515625,11.687500,10.921875,12.046875,12.312500,19.156250,37.281250,0.000000,
0.480277,-1.000000,0.340476,0.340476,0.480000,0.480000,0.796189,0.754284,-0.031617,-0.031617,-0.027406,-0.027406,11.750000,11.960938,11.703125,11.382812,0.000000,0.968750,2.531250,22.593750,
0.500247,-1.000000,0.361428,0.345714,1.920000,1.920000,0.796189,0.733332,0.112369,0.112369,0.118656,-0.027406,11.585938,11.500000,11.046875,11.875000,6.062500,21.906250,33.937500,0.625000,
0.520240,-1.000000,0.366666,0.377142,0.480000,0.480000,0.859046,0.796189,-0.037904,-0.037904,-0.025330,-0.025330,11.742188,11.960938,11.773438,11.382812,0.281250,0.187500,0.906250,18.531250,
0.540377,-1.000000,0.366666,0.382380,1.920000,1.920000,0.900950,0.796189,0.101901,0.101901,0.112369,-0.031617,11.539062,11.554688,11.039062,11.890625,1.968750,22.218750,35.718750,0.000000,
0.560376,-1.000000,0.392856,0.408571,0.480000,0.480000,0.900950,0.796189,-0.042085,-0.042085,-0.031617,0.112369,11.734375,11.859375,11.625000,11.289062,0.031250,0.812500,1.312500,28.625000,
0.580266,-1.000000,0.392856,0.408571,1.920000,1.920000,0.859046,0.796189,0.106082,0.106082,0.112369,-0.031617,11.453125,11.539062,11.078125,11.820312,11.312500,23.687500,33.906250,0.000000,
0.600217,-1.000000,0.408571,0.434761,0.480000,0.480000,0.775236,0.733332,-0.029511,-0.029511,-0.025330,0.118656,11.789062,11.937500,11.898438,11.226562,0.000000,0.250000,1.000000,27.656250,
0.620104,-1.000000,0.408571,0.439999,1.920000,1.920000,0.775236,0.691427,0.114475,0.114475,0.122837,-0.025330,11.476562,11.484375,11.132812,11.687500,14.750000,22.156250,29.968750,1.500000,
0.640299,-1.000000,0.434761,0.455713,0.480000,0.480000,0.859046,0.691427,-0.037904,-0.037904,-0.021119,-0.021119,11.820312,12.140625,12.062500,11.054688,0.062500,0.000000,0.031250,32.187500,
0.660650,-1.000000,0.434761,0.460951,1.920000,1.920000,0.691427,0.691427,0.106082,0.106082,0.122837,-0.021119,11.335938,11.710938,11.101562,11.718750,15.875000,15.562500,30.687500,0.062500,
0.680338,-1.000000,0.445237,0.481904,0.480000,0.480000,0.691427,0.712380,0.122837,0.122837,-0.023225,0.122837,10.781250,11.500000,11.835938,11.007812,33.281250,22.468750,0.187500,34.343750,
0.700448,-1.000000,0.471427,0.487142,1.920000,1.920000,0.649522,0.712380,-0.016938,-0.016938,0.120762,0.120762,11.664062,12.125000,11.234375,11.765625,0.000000,0.000000,23.343750,1.062500,
0.720436,-1.000000,0.497618,0.508094,0.480000,0.480000,0.586665,0.712379,0.127018,0.127018,-0.023225,-0.023225,11.539062,11.648438,11.843750,11.031250,14.125000,17.156250,0.343750,35.218750,
0.740152,-1.000000,0.497618,0.513332,1.920000,1.920000,0.586665,0.691427,-0.010651,-0.010651,0.120762,-0.023225,11.734375,12.148438,11.234375,11.789062,0.000000,0.000000,28.875000,0.531250,
0.760324,-1.000000,0.502856,0.539522,0.480000,0.480000,0.586665,0.691427,-0.010651,-0.010651,-0.021119,-0.021119,11.804688,12.195312,11.921875,11.257812,0.000000,0.000000,0.000000,30.343750,
0.780337,-1.000000,0.534284,0.549998,1.920000,1.920000,0.586665,0.649522,0.133305,0.133305,0.127018,0.127018,11.429688,11.476562,11.140625,11.703125,11.312500,18.156250,30.437500,0.000000,
0.800771,-1.000000,0.549998,0.570951,0.480000,0.480000,0.628570,0.649522,-0.014832,-0.014832,-0.016938,-0.016938,11.765625,11.867188,11.921875,11.320312,0.000000,1.062500,0.000000,29.062500,
0.820343,-1.000000,0.544760,0.576189,1.920000,1.920000,0.649522,0.712379,-0.016938,-0.016938,0.120762,0.120762,11.710938,12.140625,11.289062,11.781250,0.000000,0.000000,29.125000,0.468750,
0.840356,-1.000000,0.544760,0.597141,0.480000,0.480000,0.649522,0.733332,0.127018,0.127018,-0.025330,0.120762,11.515625,11.789062,11.882812,11.203125,14.625000,16.843750,1.031250,30.937500,
0.860347,-1.000000,0.607617,0.602379,1.920000,1.920000,0.649522,0.733332,0.127018,0.127018,0.118656,-0.025330,10.765625,11.695312,11.132812,11.585938,33.031250,16.531250,25.218750,1.562500,
0.880819,-1.000000,0.618093,0.623331,0.480000,0.480000,0.712379,0.691427,0.120762,0.120762,-0.021119,-0.021119,10.929688,11.171875,11.789062,10.789062,28.625000,30.625000,0.000000,33.437500,
0.900478,-1.000000,0.618093,0.628570,1.920000,1.920000,0.712379,0.670475,-0.023225,-0.023225,0.124943,0.124943,11.679688,12.101562,11.156250,11.851562,0.187500,0.062500,30.468750,0.000000,
0.920627,-1.000000,0.639046,0.654760,0.480000,0.480000,0.733332,0.670475,0.118656,0.118656,-0.019044,-0.019044,11.609375,11.609375,11.906250,11.070312,15.656250,17.750000,0.000000,30.812500,
0.940447,-1.000000,0.654760,0.659998,1.920000,1.920000,0.712379,0.691427,-0.025330,-0.025330,0.122837,0.122837,11.687500,12.000000,11.367188,11.828125,0.093750,0.531250,26.781250,0.000000,
0.960282,-1.000000,0.670474,0.686188,0.480000,0.480000,0.712379,0.754284,0.120762,0.120762,-0.021119,-0.021119,11.609375,11.445312,11.734375,11.046875,15.625000,22.343750,1.500000,29.625000,
0.980453,-1.000000,0.670474,0.686188,1.920000,1.920000,0.775236,0.754284,0.114475,0.114475,0.116550,-0.027406,10.968750,11.593750,11.179688,11.562500,29.656250,18.031250,28.468750,1.437500,
1.000548,-1.000000,0.722855,0.712379,0.480000,0.480000,0.775236,0.733332,0.114475,0.114475,-0.025330,-0.025330,11.085938,11.445312,11.718750,11.085938,24.593750,25.437500,1.781250,30.687500,
1.020324,-1.000000,0.722855,0.717617,1.920000,1.920000,0.838093,0.691427,-0.035798,-0.035798,0.118656,0.118656,11.664062,11.945312,11.242188,11.687500,0.125000,0.000000,30.781250,1.437500,
1.040939,-1.000000,0.707141,0.743807,0.480000,0.480000,0.754284,0.691427,-0.027406,-0.027406,-0.021119,-0.021119,11.820312,12.179688,11.960938,11.250000,0.000000,0.000000,0.031250,29.812500,
1.060551,-1.000000,0.712379,0.749045,1.920000,1.920000,0.754284,0.691427,-0.027406,-0.027406,0.122837,0.122837,11.273438,11.906250,11.437500,11.687500,1.812500,1.156250,24.093750,0.000000,
1.080333,-1.000000,0.749045,0.775236,0.480000,0.480000,0.649522,0.691427,0.127018,0.127018,-0.021119,-0.021119,11.632812,11.812500,11.835938,11.273438,1.093750,16.031250,0.000000,27.562500,
1.101052,-1.000000,0.796188,0.785712,1.920000,1.920000,0.817141,0.733332,0.110263,0.110263,0.118656,0.118656,11.671875,12.132812,11.320312,11.648438,0.781250,0.000000,29.000000,1.531250,
1.120605,-1.000000,0.817140,0.806664,0.480000,0.480000,0.817141,0.796189,0.110263,0.110263,-0.031617,-0.031617,10.960938,11.250000,11.593750,11.101562,28.156250,29.062500,0.125000,30.218750,
1.140373,-1.000000,0.817140,0.806664,1.920000,1.920000,0.817141,0.796189,-0.033692,-0.033692,0.112369,-0.031617,11.656250,12.046875,11.242188,11.710938,0.000000,0.000000,31.875000,0.000000,
1.160249,-1.000000,0.801426,0.832854,0.480000,0.480000,0.733332,0.754284,-0.033692,-0.033692,-0.027406,0.116550,11.812500,12.187500,11.750000,11.398438,0.000000,0.000000,1.812500,28.562500,
1.180184,-1.000000,0.822378,0.838093,1.920000,1.920000,0.733332,0.712379,0.118656,0.118656,0.120762,-0.027406,11.492188,11.585938,11.164062,11.664062,7.593750,20.656250,32.937500,0.750000,
1.200293,-1.000000,0.838093,0.864283,0.480000,0.480000,0.712379,0.712379,-0.023225,-0.023225,-0.023225,-0.023225,11.750000,11.812500,11.929688,11.179688,0.468750,1.812500,0.718750,33.218750,
1.220258,-1.000000,0.838093,0.869521,1.920000,1.920000,0.691427,0.733332,0.120762,0.120762,0.118656,-0.023225,11.570312,11.554688,11.281250,11.687500,13.343750,21.250000,27.656250,0.718750,
1.240346,-1.000000,0.879997,0.895711,0.480000,0.480000,0.691427,0.775236,-0.021119,-0.021119,-0.025330,-0.025330,11.726562,11.906250,11.765625,11.156250,0.218750,0.000000,0.906250,36.750000,
1.260360,-1.000000,0.869521,0.895711,1.920000,1.920000,0.628570,0.775236,-0.014832,-0.014832,0.114475,0.114475,11.726562,12.156250,11.328125,11.632812,0.000000,0.000000,29.781250,0.281250,
1.280377,-1.000000,0.869521,0.916664,0.480000,0.480000,0.628570,0.796189,-0.014832,-0.014832,-0.031617,-0.031617,11.710938,12.171875,11.773438,11.414062,0.000000,0.000000,0.093750,28.656250,
1.300144,-1.000000,0.869521,0.921902,1.920000,1.920000,0.607618,0.796189,-0.012757,-0.012757,0.112369,-0.031617,11.562500,11.968750,11.507812,11.578125,2.250000,3.093750,27.281250,0.031250,
1.320356,-1.000000,0.885235,0.948092,0.480000,0.480000,0.670475,0.712379,-0.019044,-0.019044,-0.023225,-0.023225,11.679688,12.062500,11.882812,11.343750,0.000000,1.781250,0.062500,29.156250,
1.340201,-1.000000,0.890473,0.953330,1.920000,1.920000,0.670475,0.670475,-0.019044,-0.019044,0.124943,-0.023225,11.593750,12.015625,11.164062,11.742188,0.000000,0.000000,31.968750,0.406250,
1.360499,-1.000000,0.890473,0.974282,0.480000,0.480000,0.439999,0.670475,0.003998,0.003998,-0.019044,0.124943,11.828125,12.156250,12.039062,11.210938,0.187500,0.093750,0.000000,29.250000,
1.380235,-1.000000,0.900949,0.979520,1.920000,1.920000,0.314285,0.691427,0.016541,0.016541,0.122837,-0.021119,11.632812,12.156250,11.203125,11.828125,0.000000,0.093750,30.968750,0.000000,
1.400284,-1.000000,0.906187,0.995235,0.480000,0.480000,0.314285,0.733332,0.016541,0.016541,-0.025330,0.122837,11.828125,12.156250,12.039062,11.148438,0.000000,0.000000,0.687500,29.343750,
1.420589,-1.000000,0.942854,1.000473,1.920000,1.920000,0.419047,0.733332,0.150090,0.150090,0.118656,0.118656,11.398438,11.546875,11.226562,11.617188,9.906250,17.781250,30.250000,1.750000,
1.440324,-1.000000,0.942854,1.021425,0.480000,0.480000,0.586665,0.691427,0.150090,0.150090,-0.021119,0.122837,10.906250,11.546875,11.765625,11.226562,30.406250,17.937500,0.000000,26.937500,
1.460219,-1.000000,0.995235,1.026663,1.920000,1.920000,0.586665,0.628570,0.133305,0.133305,0.122837,-0.021119,10.710938,10.937500,11.117188,11.593750,29.562500,36.218750,25.218750,0.062500,
1.480289,-1.000000,1.000473,1.052854,0.480000,0.480000,0.565713,0.628570,-0.008545,-0.008545,-0.014832,-0.014832,11.804688,12.148438,11.929688,11.304688,0.000000,0.000000,0.500000,30.375000,
1.500307,-1.000000,1.021425,1.058092,1.920000,1.920000,0.565713,0.649522,0.135411,0.135411,0.127018,0.127018,11.421875,11.515625,11.179688,11.609375,12.500000,18.531250,30.125000,0.062500,
1.520660,-1.000000,1.037139,1.084282,0.480000,0.480000,0.586665,0.691427,-0.010651,-0.010651,-0.016938,-0.016938,11.796875,12.125000,11.906250,11.250000,0.156250,1.687500,0.000000,30.687500,
1.540598,-1.000000,1.037139,1.089520,1.920000,1.920000,0.670475,0.691427,-0.019044,-0.019044,0.122837,-0.021119,11.632812,12.148438,11.265625,11.820312,0.000000,0.000000,30.187500,0.000000,
1.560392,-1.000000,1.037139,1.115710,0.480000,0.480000,0.670475,0.733331,0.124943,0.124943,-0.025330,0.122837,11.546875,11.500000,11.796875,11.226562,15.531250,18.906250,1.625000,28.500000,
1.580243,-1.000000,1.073806,1.115710,1.920000,1.920000,0.712379,0.733331,-0.023225,-0.023225,0.118656,-0.025330,11.601562,11.882812,11.289062,11.710938,0.312500,0.187500,30.500000,1.687500,
1.600391,-1.000000,1.063330,1.136663,0.480000,0.480000,0.712379,0.691427,-0.023225,-0.023225,-0.021119,-0.021119,11.781250,12.140625,12.085938,10.984375,0.125000,0.000000,0.000000,38.093750,
1.620793,-1.000000,1.089520,1.141901,1.920000,1.920000,0.712379,0.628570,0.120762,0.120762,0.129124,0.129124,11.390625,11.414062,11.078125,11.757812,13.562500,20.750000,32.437500,0.000000,
1.640385,-1.000000,1.115710,1.157615,0.480000,0.480000,0.796189,0.628570,0.112369,0.112369,-0.014832,-0.014832,10.867188,11.585938,11.875000,10.804688,34.781250,20.812500,0.500000,26.437500,
1.660605,-1.000000,1.110472,1.162853,1.920000,1.920000,0.817141,0.649522,-0.031617,-0.031617,0.127018,0.127018,11.617188,12.039062,11.242188,11.671875,0.062500,0.000000,29.031250,0.000000,
1.681243,-1.000000,1.126186,1.189043,0.480000,0.480000,0.817141,0.712380,0.110263,0.110263,-0.023225,-0.023225,11.523438,11.414062,11.906250,11.109375,12.000000,26.562500,0.093750,29.062500,
1.700282,-1.000000,1.136663,1.194281,1.920000,1.920000,0.628570,0.712380,-0.014832,-0.014832,0.120762,-0.023225,11.632812,11.820312,11.242188,11.773438,0.000000,0.000000,30.187500,0.468750,
1.720345,-1.000000,1.131425,1.215234,0.480000,0.480000,0.544761,0.712379,-0.014832,-0.014832,-0.023225,0.120762,11.796875,12.148438,11.882812,11.148438,0.000000,0.000000,0.812500,34.156250,
1.740362,-1.000000,1.157615,1.220472,1.920000,1.920000,0.544761,0.670475,0.137516,0.137516,0.120762,0.120762,11.375000,11.601562,11.179688,11.679688,13.562500,16.843750,29.718750,0.437500,
1.760211,-1.000000,1.178567,1.246662,0.480000,0.480000,0.607618,0.670475,-0.012757,-0.012757,-0.019044,0.124943,11.765625,12.148438,11.968750,11.226562,0.343750,0.031250,0.000000,29.500000,
1.780483,-1.000000,1.178567,1.251900,1.920000,1.920000,0.607618,0.649522,0.131230,0.131230,0.127018,-0.019044,11.296875,11.593750,11.328125,11.664062,17.125000,18.687500,26.125000,0.000000,
1.800501,-1.000000,1.220472,1.278091,0.480000,0.480000,0.649522,0.649522,0.127018,0.127018,-0.016938,0.127018,10.890625,11.054688,11.726562,11.039062,27.625000,32.625000,0.000000,28.968750,
1.820503,-1.000000,1.225710,1.288567,1.920000,1.920000,0.670475,0.691427,-0.019044,-0.019044,0.122837,0.122837,11.664062,12.078125,11.257812,11.789062,0.031250,0.000000,29.375000,0.000000,
1.840357,-1.000000,1.246662,1.309520,0.480000,0.480000,0.670475,0.754284,0.124943,0.124943,-0.027406,0.122837,11.539062,11.539062,11.703125,11.117188,14.718750,18.125000,1.718750,29.093750,
1.860563,-1.000000,1.278091,1.314758,1.920000,1.920000,0.733332,0.754284,0.118656,0.118656,0.116550,0.116550,11.125000,11.742188,11.179688,11.640625,21.406250,18.406250,30.468750,1.093750,
1.880216,-1.000000,1.278091,1.340949,0.480000,0.480000,0.796189,0.733332,0.112369,0.112369,-0.025330,0.118656,11.296875,11.468750,11.617188,11.421875,22.875000,23.312500,2.531250,22.593750,
1.900449,-1.000000,1.330473,1.346187,1.920000,1.920000,0.796189,0.733332,0.112369,0.112369,0.118656,0.118656,11.265625,11.507812,11.375000,11.546875,21.156250,21.375000,26.125000,1.875000,
1.920223,-1.000000,1.356663,1.372378,0.480000,0.480000,0.900950,0.733332,0.101901,0.101901,-0.025330,-0.025330,11.375000,11.695312,11.640625,11.281250,19.968750,19.968750,2.437500,24.968750,
1.940678,-1.000000,1.382854,1.377616,1.920000,1.920000,0.963808,0.754284,0.101901,0.101901,0.116550,0.116550,11.304688,11.789062,11.179688,11.601562,17.968750,14.625000,30.906250,1.562500,
1.960328,-1.000000,1.382854,1.409045,0.480000,0.480000,0.963808,0.817141,0.095614,0.095614,-0.027406,0.116550,11.335938,11.726562,11.601562,11.578125,20.218750,21.312500,2.125000,16.250000,
1.981054,-1.000000,1.424759,1.409045,1.920000,1.920000,1.110474,0.817141,0.080935,0.080935,0.110263,0.110263,11.398438,11.593750,11.132812,11.734375,11.750000,23.437500,33.687500,0.000000,
2.000292,-1.000000,1.440474,1.435236,0.480000,0.480000,1.110474,0.796189,0.080935,0.080935,-0.031617,-0.031617,11.421875,11.796875,11.585938,11.312500,15.781250,18.437500,1.187500,26.937500,
2.020219,-1.000000,1.461426,1.440474,1.920000,1.920000,1.068569,0.754284,0.085116,0.085116,0.112369,-0.031617,11.390625,11.750000,11.125000,11.632812,12.750000,16.812500,30.187500,0.031250,
2.040252,-1.000000,1.456188,1.466664,0.480000,0.480000,1.068569,0.754284,-0.058840,-0.058840,-0.027406,0.116550,11.656250,11.789062,11.718750,11.312500,0.000000,3.843750,1.812500,16.500000,
2.060797,-1.000000,1.466664,1.471902,1.920000,1.920000,1.068569,0.754284,0.085116,0.085116,0.116550,0.116550,11.570312,11.507812,11.148438,11.671875,0.062500,25.468750,33.468750,0.968750,
2.080148,-1.000000,1.503331,1.498093,0.480000,0.480000,0.963808,0.754284,0.095614,0.095614,-0.027406,0.116550,11.703125,12.070312,11.632812,11.562500,0.062500,0.000000,2.406250,22.625000,
2.100308,-1.000000,1.534760,1.503331,1.920000,1.920000,1.089522,0.775236,0.083041,0.083041,0.114475,0.114475,11.546875,12.164062,11.179688,11.562500,0.093750,0.000000,33.156250,0.937500,
2.120374,-1.000000,1.529522,1.524284,0.480000,0.480000,1.089522,0.817141,-0.060945,-0.060945,-0.033692,0.114475,11.695312,11.765625,11.765625,11.125000,0.000000,9.218750,0.000000,35.906250,
2.140804,-1.000000,1.529522,1.529522,1.920000,1.920000,0.921903,0.817141,-0.044160,-0.044160,0.110263,-0.033692,11.546875,12.171875,11.265625,11.742188,0.000000,0.000000,32.375000,0.000000,
2.160702,-1.000000,1.545237,1.550475,0.480000,0.480000,0.796189,0.754284,0.099796,0.099796,-0.027406,0.116550,11.710938,12.203125,11.812500,11.414062,0.031250,0.000000,1.406250,27.875000,
2.180480,-1.000000,1.545237,1.550475,1.920000,1.920000,0.796189,0.691427,-0.031617,-0.031617,0.122837,-0.027406,11.585938,11.671875,11.148438,11.750000,0.000000,0.156250,31.937500,1.156250,
2.200176,-1.000000,1.581904,1.571427,0.480000,0.480000,0.712379,0.691427,0.120762,0.120762,-0.021119,0.122837,11.578125,11.710938,12.031250,10.906250,13.218750,17.812500,0.000000,35.062500,
2.220849,-1.000000,1.623809,1.571427,1.920000,1.920000,0.817141,0.670475,0.120762,0.120762,0.124943,0.124943,11.609375,12.054688,11.179688,11.789062,0.031250,0.000000,30.281250,0.000000,
2.240477,-1.000000,1.623809,1.592380,0.480000,0.480000,0.817141,0.691427,0.110263,0.110263,-0.019044,0.124943,11.171875,11.390625,11.929688,11.078125,25.468750,24.531250,0.031250,24.218750,
2.260200,-1.000000,1.649999,1.597618,1.920000,1.920000,0.859046,0.691427,-0.037904,-0.037904,0.122837,-0.021119,11.640625,11.960938,11.156250,11.890625,0.187500,0.000000,32.593750,0.000000,
2.280447,-1.000000,1.649999,1.623809,0.480000,0.480000,0.859046,0.712379,-0.037904,-0.037904,-0.023225,0.122837,11.765625,12.148438,11.820312,11.250000,0.062500,0.000000,0.968750,29.250000,
2.300156,-1.000000,1.644761,1.634285,1.920000,1.920000,0.691427,0.712379,-0.021119,-0.021119,0.120762,-0.023225,11.406250,11.921875,11.218750,11.789062,0.343750,0.000000,30.312500,0.406250,
2.320140,-1.000000,1.644761,1.660476,0.480000,0.480000,0.754284,0.649522,-0.027406,-0.027406,-0.016938,0.127018,11.460938,11.898438,11.671875,11.359375,1.218750,0.000000,0.031250,24.875000,
2.340818,-1.000000,1.691905,1.665714,1.920000,1.920000,0.754284,0.649522,0.116550,0.116550,0.127018,0.127018,11.546875,11.835938,11.226562,11.632812,0.031250,11.875000,28.687500,0.000000,
2.360576,-1.000000,1.739048,1.691905,0.480000,0.480000,0.691427,0.649522,0.122837,0.122837,-0.016938,-0.016938,11.695312,12.093750,11.695312,11.210938,5.000000,0.000000,0.250000,26.781250,
2.380434,-1.000000,1.744286,1.697143,1.920000,1.920000,0.879998,0.691427,-0.039979,-0.039979,0.122837,0.122837,11.609375,12.140625,11.179688,11.906250,0.218750,0.000000,31.750000,0.000000,
2.400289,-1.000000,1.754763,1.723334,0.480000,0.480000,0.879998,0.754284,0.103977,0.103977,-0.027406,0.122837,11.523438,11.695312,11.695312,11.085938,10.531250,19.593750,2.125000,29.187500,
2.420566,-1.000000,1.780953,1.728572,1.920000,1.920000,0.921903,0.754284,0.099796,0.099796,0.116550,0.116550,10.945312,11.664062,11.179688,11.687500,28.281250,22.781250,29.625000,1.281250,
2.440444,-1.000000,1.796668,1.754763,0.480000,0.480000,0.963808,0.754284,0.099796,0.099796,-0.027406,-0.027406,11.304688,11.367188,11.773438,11.187500,22.656250,18.906250,1.437500,29.281250,
2.460270,-1.000000,1.796668,1.760001,1.920000,1.920000,0.963808,0.733332,-0.048372,-0.048372,0.116550,0.116550,11.632812,11.859375,11.195312,11.726562,0.031250,0.000000,31.468750,1.218750,
2.481095,-1.000000,1.780953,1.786191,0.480000,0.480000,0.670475,0.733332,-0.019044,-0.019044,-0.025330,-0.025330,11.804688,12.171875,11.781250,11.414062,0.093750,0.000000,1.531250,23.968750,
2.500157,-1.000000,1.791430,1.791430,1.920000,1.920000,0.670475,0.775236,-0.019044,-0.019044,0.114475,-0.025330,11.437500,11.914062,11.218750,11.804688,0.000000,0.000000,30.500000,1.468750,
2.521300,-1.000000,1.801906,1.817620,0.480000,0.480000,0.523808,0.817141,-0.004364,-0.004364,-0.029511,-0.029511,11.804688,12.156250,11.726562,11.265625,0.156250,0.125000,0.250000,28.562500,
2.540238,-1.000000,1.812382,1.822858,1.920000,1.920000,0.670475,0.817141,-0.019044,-0.019044,0.110263,-0.033692,11.562500,12.164062,11.179688,11.835938,0.000000,0.125000,33.593750,0.000000,
2.560371,-1.000000,1.843811,1.843811,0.480000,0.480000,0.670475,0.817141,0.124943,0.124943,-0.033692,-0.033692,11.664062,11.617188,11.679688,11.265625,3.906250,15.218750,0.343750,27.968750,
2.580316,-1.000000,1.859525,1.849049,1.920000,1.920000,0.754284,0.817141,-0.027406,-0.027406,0.110263,0.110263,11.554688,11.835938,11.234375,11.710938,0.250000,1.375000,33.000000,0.000000,
