Time,MatchTime,LeadRPM,RPMSetpoint,LeadAppliedOutput,LeadBusVoltage,LeadCurrent
0.640512,-1.000000,-0.000000,0.000000,0.000000,11.929688,0.000000
0.660560,-1.000000,-0.000000,0.000000,0.000000,11.945312,0.000000
0.680412,-1.000000,-0.000000,0.000000,0.000000,11.960938,0.000000
0.700397,-1.000000,-0.000000,0.000000,0.000000,11.929688,0.000000
0.720474,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
0.740746,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
0.760372,-1.000000,-0.000000,0.000000,0.000000,11.914062,0.000000
0.780463,-1.000000,-0.000000,0.000000,0.000000,11.929688,0.000000
0.800475,-1.000000,-0.000000,0.000000,0.000000,11.937500,0.000000
0.820756,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
0.840523,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
0.860425,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
0.880404,-1.000000,-0.000000,0.000000,0.000000,11.921875,0.000000
0.900335,-1.000000,-0.000000,0.000000,0.000000,11.945312,0.000000
0.920363,-1.000000,-0.000000,0.000000,0.000000,11.945312,0.000000
0.940400,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
0.960510,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
0.980401,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
1.000626,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
1.020428,-1.000000,-0.000000,0.000000,0.000000,11.921875,0.000000
1.040561,-1.000000,-0.000000,0.000000,0.000000,11.929688,0.000000
1.060495,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
1.080424,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
1.100395,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
1.120607,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
1.140577,-1.000000,-0.000000,0.000000,0.000000,11.914062,0.000000
1.160460,-1.000000,-0.000000,0.000000,0.000000,11.921875,0.000000
1.180796,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
1.200471,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
1.220356,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
1.240398,-1.000000,-0.000000,0.000000,0.000000,11.906250,0.000000
1.260494,-1.000000,-0.000000,0.000000,0.000000,11.914062,0.000000
1.280477,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
1.300434,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
1.320494,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
1.340479,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
1.360483,-1.000000,-0.000000,0.000000,0.000000,11.906250,0.000000
1.380411,-1.000000,-0.000000,0.000000,0.000000,11.906250,0.000000
1.400554,-1.000000,-0.000000,0.000000,0.000000,11.906250,0.000000
1.420547,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
1.440509,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
1.460439,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
1.480403,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
1.500403,-1.000000,-0.000000,0.000000,0.000000,11.921875,0.000000
1.520344,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
1.540470,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
1.560400,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
1.580580,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
1.600364,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
1.620440,-1.000000,-0.000000,0.000000,0.000000,11.921875,0.000000
1.640415,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
1.660735,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
1.680323,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
1.700593,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
1.720598,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
1.740444,-1.000000,-0.000000,0.000000,0.000000,11.914062,0.000000
1.760412,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
1.780621,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
1.800602,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
1.820492,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
1.840419,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
1.860685,-1.000000,-0.000000,0.000000,0.000000,11.906250,0.000000
1.880944,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
1.900379,-1.000000,-0.000000,0.000000,0.000000,11.781250,0.000000
1.921075,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
1.940417,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
1.960383,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
1.980712,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
2.001515,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
2.020439,-1.000000,-0.000000,0.000000,0.000000,11.773438,0.000000
2.040400,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
2.060390,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
2.080416,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
2.100524,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
2.120668,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
2.140528,-1.000000,-0.000000,0.000000,0.000000,11.765625,0.000000
2.160405,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
2.180444,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
2.200621,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
2.220467,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
2.240395,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
2.260406,-1.000000,-0.000000,0.000000,0.000000,11.773438,0.000000
2.280455,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
2.300727,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
2.320417,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
2.340744,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
2.360557,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
2.380420,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
2.400443,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
2.420414,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
2.440383,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
2.460329,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
2.480579,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
2.500634,-1.000000,-0.000000,0.000000,0.000000,11.781250,0.000000
2.520514,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
2.540466,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
2.560513,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
2.580592,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
2.600434,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
2.620453,-1.000000,-0.000000,0.000000,0.000000,11.781250,0.000000
2.640429,-1.000000,-0.000000,0.000000,0.000000,11.812500,0.000000
2.660485,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
2.680460,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
2.700455,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
2.720437,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
2.740429,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
2.760600,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
2.780419,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
2.800415,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
2.821606,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
2.840358,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
2.860480,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
2.880563,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
2.900509,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
2.920692,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
2.940941,-1.000000,-0.000000,0.000000,0.000000,11.906250,0.000000
2.961100,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
2.980412,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
3.000452,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
3.020663,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
3.040447,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
3.060443,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
3.080503,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
3.100400,-1.000000,-0.000000,0.000000,0.000000,11.765625,0.000000
3.120476,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
3.140377,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
3.160448,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
3.180502,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
3.200478,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
3.220624,-1.000000,-0.000000,0.000000,0.000000,11.765625,0.000000
3.240349,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
3.260451,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
3.280423,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
3.301039,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
3.320408,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
3.340908,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
3.360559,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
3.380377,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
3.401298,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
3.420389,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
3.440861,-1.000000,-0.000000,0.000000,0.000000,11.812500,0.000000
3.460450,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
3.480361,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
3.500791,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
3.520592,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
3.540704,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
3.560501,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
3.580874,-1.000000,-0.000000,0.000000,0.000000,11.781250,0.000000
3.600505,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
3.620432,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
3.640405,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
3.660407,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
3.680688,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
3.700480,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
3.720518,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
3.740353,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
3.760422,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
3.780408,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
3.801078,-1.000000,-0.000000,0.000000,0.000000,11.765625,0.000000
3.820380,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
3.840422,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
3.860423,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
3.880518,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
3.900813,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
3.920795,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
3.940366,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
3.960352,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
3.980461,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
4.000566,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
4.020435,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
4.040420,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
4.060723,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
4.080554,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
4.100501,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
4.120922,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
4.140596,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
4.161102,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
4.180357,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
4.200399,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
4.220423,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
4.240416,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
4.260408,-1.000000,-0.000000,0.000000,0.000000,11.757812,0.000000
4.280440,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
4.300386,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
4.320516,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
4.340516,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
4.361346,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
4.380514,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
4.400460,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
4.420511,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
4.440542,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
4.460361,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
4.480763,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
4.500377,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
4.520450,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
4.540353,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
4.561287,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
4.581149,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
4.600375,-1.000000,-0.000000,0.000000,0.000000,11.781250,0.000000
4.620454,-1.000000,-0.000000,0.000000,0.000000,11.812500,0.000000
4.640377,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
4.660452,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
4.680395,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
4.700558,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
4.720429,-1.000000,-0.000000,0.000000,0.000000,11.781250,0.000000
4.740594,-1.000000,-0.000000,0.000000,0.000000,11.812500,0.000000
4.760425,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
4.780471,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
4.800583,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
4.820696,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
4.840412,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
4.860488,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
4.880418,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
4.900438,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
4.920570,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
4.940410,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
4.960426,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
4.980386,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
5.000393,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
5.020477,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
5.040472,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
5.060389,-1.000000,-0.000000,0.000000,0.000000,11.773438,0.000000
5.080463,-1.000000,-0.000000,0.000000,0.000000,11.812500,0.000000
5.100405,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
5.120506,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
5.140420,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
5.160418,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
5.180423,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
5.200758,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
5.220526,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
5.240530,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
5.260450,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
5.280648,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
5.300738,-1.000000,-0.000000,0.000000,0.000000,11.812500,0.000000
5.320375,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
5.340442,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
5.360400,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
5.380628,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
5.400482,-1.000000,-0.000000,0.000000,0.000000,11.757812,0.000000
5.420389,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
5.440390,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
5.460496,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
5.480421,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
5.500546,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
5.520430,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
5.540391,-1.000000,-0.000000,0.000000,0.000000,11.820312,0.000000
5.560558,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
5.580437,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
5.600482,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
5.620435,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
5.640462,-1.000000,-0.000000,0.000000,0.000000,11.781250,0.000000
5.660400,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
5.680527,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
5.700441,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
5.720648,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
5.740431,-1.000000,-0.000000,0.000000,0.000000,11.781250,0.000000
5.760386,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
5.780593,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
5.800399,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
5.820352,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
5.840434,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
5.860458,-1.000000,-0.000000,0.000000,0.000000,11.765625,0.000000
5.880411,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
5.900436,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
5.920495,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
5.940821,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
5.960381,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
5.980512,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
6.000674,-1.000000,-0.000000,0.000000,0.000000,11.820312,0.000000
6.020594,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
6.040422,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
6.060433,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
6.080397,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
6.101106,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
6.120491,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
6.142155,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
6.160828,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
6.181061,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
6.200647,-1.000000,-0.000000,0.000000,0.000000,11.781250,0.000000
6.220638,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
6.240729,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
6.260928,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
6.280892,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
6.301997,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
6.320723,-1.000000,-0.000000,0.000000,0.000000,11.773438,0.000000
6.340976,-1.000000,-0.000000,0.000000,0.000000,11.820312,0.000000
6.360713,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
6.380866,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
6.400971,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
6.420987,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
6.440615,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
6.460730,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
6.480389,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
6.500620,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
6.520513,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
6.540374,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
6.560540,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
6.580368,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
6.600751,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
6.620363,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
6.640385,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
6.660441,-1.000000,-0.000000,0.000000,0.000000,11.765625,0.000000
6.680420,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
6.700388,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
6.720924,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
6.740677,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
6.760419,-1.000000,-0.000000,0.000000,0.000000,11.820312,0.000000
6.780647,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
6.800411,-1.000000,-0.000000,0.000000,0.000000,11.820312,0.000000
6.820421,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
6.840390,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
6.860370,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
6.880616,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
6.900412,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
6.920557,-1.000000,-0.000000,0.000000,0.000000,11.843750,0.000000
6.941253,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
6.960590,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
6.980406,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
7.000435,-1.000000,-0.000000,0.000000,0.000000,11.781250,0.000000
7.020428,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
7.040556,-1.000000,-0.000000,0.000000,0.000000,11.835938,0.000000
7.060480,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
7.080561,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
7.100509,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
7.121018,-1.000000,-0.000000,0.000000,0.000000,11.773438,0.000000
7.140462,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
7.160896,-1.000000,-0.000000,0.000000,0.000000,11.867188,0.000000
7.180404,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
7.200433,-1.000000,-0.000000,0.000000,0.000000,11.890625,0.000000
7.220354,-1.000000,-0.000000,0.000000,0.000000,11.804688,0.000000
7.241072,-1.000000,-0.000000,0.000000,0.000000,11.796875,0.000000
7.261294,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
7.280440,-1.000000,-0.000000,0.000000,0.000000,11.851562,0.000000
7.300403,-1.000000,-0.000000,0.000000,0.000000,11.875000,0.000000
7.320378,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
7.340450,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
7.360544,-1.000000,-0.000000,0.000000,0.000000,11.789062,0.000000
7.380382,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
7.400533,-1.000000,-0.000000,0.000000,0.000000,11.882812,0.000000
7.421352,-1.000000,-0.000000,0.000000,0.000000,11.898438,0.000000
7.440675,-1.000000,-0.000000,0.000000,0.000000,11.859375,0.000000
7.460468,-1.000000,-0.000000,0.000000,0.000000,11.773438,0.000000
7.480499,-1.000000,-0.000000,0.000000,0.000000,11.828125,0.000000
