Time,MatchTime,LeadRPM,LeadAppliedOutput,LeadBusVoltage,LeadCurrent
0.680211,-1.000000,-0.000000,0.000000,11.914062,0.000000
0.700244,-1.000000,-0.000000,0.000000,11.906250,0.000000
0.720353,-1.000000,-0.000000,0.000000,11.843750,0.000000
0.740271,-1.000000,-0.000000,0.000000,11.812500,0.000000
0.760394,-1.000000,-0.000000,0.000000,11.875000,0.000000
0.780374,-1.000000,-0.000000,0.000000,11.890625,0.000000
0.800451,-1.000000,-0.000000,0.000000,11.890625,0.000000
0.820283,-1.000000,-0.000000,0.000000,11.906250,0.000000
0.840471,-1.000000,-0.000000,0.000000,11.828125,0.000000
0.860268,-1.000000,-0.000000,0.000000,11.812500,0.000000
0.880383,-1.000000,-0.000000,0.000000,11.867188,0.000000
0.900225,-1.000000,-0.000000,0.000000,11.867188,0.000000
0.920290,-1.000000,-0.000000,0.000000,11.890625,0.000000
0.940231,-1.000000,-0.000000,0.000000,11.914062,0.000000
0.960150,-1.000000,-0.000000,0.000000,11.812500,0.000000
0.980305,-1.000000,-0.000000,0.000000,11.820312,0.000000
1.000252,-1.000000,-0.000000,0.000000,11.851562,0.000000
1.020253,-1.000000,-0.000000,0.000000,11.867188,0.000000
1.040160,-1.000000,-0.000000,0.000000,11.906250,0.000000
1.060307,-1.000000,-0.000000,0.000000,11.898438,0.000000
1.080250,-1.000000,-0.000000,0.000000,11.804688,0.000000
1.100212,-1.000000,-0.000000,0.000000,11.804688,0.000000
1.120217,-1.000000,-0.000000,0.000000,11.820312,0.000000
1.140189,-1.000000,-0.000000,0.000000,11.875000,0.000000
1.160256,-1.000000,-0.000000,0.000000,11.882812,0.000000
1.180177,-1.000000,-0.000000,0.000000,11.882812,0.000000
1.200232,-1.000000,-0.000000,0.000000,11.859375,0.000000
1.220257,-1.000000,-0.000000,0.000000,11.765625,0.000000
1.240132,-1.000000,-0.000000,0.000000,11.820312,0.000000
1.260197,-1.000000,-0.000000,0.000000,11.843750,0.000000
1.280213,-1.000000,-0.000000,0.000000,11.867188,0.000000
1.300199,-1.000000,-0.000000,0.000000,11.898438,0.000000
1.320309,-1.000000,-0.000000,0.000000,11.867188,0.000000
1.340247,-1.000000,-0.000000,0.000000,11.781250,0.000000
1.360286,-1.000000,-0.000000,0.000000,11.804688,0.000000
1.380214,-1.000000,-0.000000,0.000000,11.843750,0.000000
1.400227,-1.000000,-0.000000,0.000000,11.875000,0.000000
1.420223,-1.000000,-0.000000,0.000000,11.875000,0.000000
1.440234,-1.000000,-0.000000,0.000000,11.851562,0.000000
1.460297,-1.000000,-0.000000,0.000000,11.789062,0.000000
1.480333,-1.000000,-0.000000,0.000000,11.781250,0.000000
1.500237,-1.000000,-0.000000,0.000000,11.835938,0.000000
1.520288,-1.000000,-0.000000,0.000000,11.835938,0.000000
1.540177,-1.000000,-0.000000,0.000000,11.867188,0.000000
1.560248,-1.000000,-0.000000,0.000000,11.890625,0.000000
1.580257,-1.000000,-0.000000,0.000000,11.804688,0.000000
1.600397,-1.000000,-0.000000,0.000000,11.773438,0.000000
1.620334,-1.000000,-0.000000,0.000000,11.812500,0.000000
1.640562,-1.000000,-0.000000,0.000000,11.851562,0.000000
1.660253,-1.000000,-0.000000,0.000000,11.859375,0.000000
1.680289,-1.000000,-0.000000,0.000000,11.875000,0.000000
1.700295,-1.000000,-0.000000,0.000000,11.851562,0.000000
1.720298,-1.000000,-0.000000,0.000000,11.750000,0.000000
1.740251,-1.000000,-0.000000,0.000000,11.820312,0.000000
1.760242,-1.000000,-0.000000,0.000000,11.812500,0.000000
1.780265,-1.000000,-0.000000,0.000000,11.867188,0.000000
1.800388,-1.000000,-0.000000,0.000000,11.875000,0.000000
1.820743,-1.000000,-0.000000,0.000000,11.851562,0.000000
1.840861,-1.000000,-0.000000,0.000000,11.781250,0.000000
1.860210,-1.000000,-0.000000,0.000000,11.773438,0.000000
1.880319,-1.000000,-0.000000,0.000000,11.828125,0.000000
1.900272,-1.000000,-0.000000,0.000000,11.828125,0.000000
1.920328,-1.000000,-0.000000,0.000000,11.867188,0.000000
1.940317,-1.000000,-0.000000,0.000000,11.875000,0.000000
1.960318,-1.000000,-0.000000,0.000000,11.789062,0.000000
1.980281,-1.000000,-0.000000,0.000000,11.765625,0.000000
2.000444,-1.000000,-0.000000,0.000000,11.789062,0.000000
2.020286,-1.000000,-0.000000,0.000000,11.835938,0.000000
2.040426,-1.000000,-0.000000,0.000000,11.835938,0.000000
2.060233,-1.000000,-0.000000,0.000000,11.867188,0.000000
2.080195,-1.000000,-0.000000,0.000000,11.843750,0.000000
2.100226,-1.000000,-0.000000,0.000000,11.757812,0.000000
2.120530,-1.000000,-0.000000,0.000000,11.781250,0.000000
2.140462,-1.000000,-0.000000,0.000000,11.820312,0.000000
2.160180,-1.000000,-0.000000,0.000000,11.851562,0.000000
2.180276,-1.000000,-0.000000,0.000000,11.851562,0.000000
2.200160,-1.000000,-0.000000,0.000000,11.867188,0.000000
2.220193,-1.000000,-0.000000,0.000000,11.765625,0.000000
2.240322,-1.000000,-0.000000,0.000000,11.765625,0.000000
2.260277,-1.000000,-0.000000,0.000000,11.796875,0.000000
2.280258,-1.000000,-0.000000,0.000000,11.835938,0.000000
2.300177,-1.000000,-0.000000,0.000000,11.835938,0.000000
2.320301,-1.000000,-0.000000,0.000000,11.867188,0.000000
2.340167,-1.000000,-0.000000,0.000000,11.828125,0.000000
2.360236,-1.000000,-0.000000,0.000000,11.765625,0.000000
2.380318,-1.000000,-0.000000,0.000000,11.750000,0.000000
2.400215,-1.000000,-0.000000,0.000000,11.804688,0.000000
2.420218,-1.000000,-0.000000,0.000000,11.820312,0.000000
2.440203,-1.000000,-0.000000,0.000000,11.867188,0.000000
2.460211,-1.000000,-0.000000,0.000000,11.859375,0.000000
2.480301,-1.000000,-0.000000,0.000000,11.820312,0.000000
2.500281,-1.000000,-0.000000,0.000000,11.726562,0.000000
2.520391,-1.000000,-0.000000,0.000000,11.781250,0.000000
2.540369,-1.000000,-0.000000,0.000000,11.804688,0.000000
2.560187,-1.000000,-0.000000,0.000000,11.835938,0.000000
2.580314,-1.000000,-0.000000,0.000000,11.835938,0.000000
2.600236,-1.000000,-0.000000,0.000000,11.867188,0.000000
2.620268,-1.000000,-0.000000,0.000000,11.773438,0.000000
2.640302,-1.000000,-0.000000,0.000000,11.742188,0.000000
2.660304,-1.000000,-0.000000,0.000000,11.789062,0.000000
2.680391,-1.000000,-0.000000,0.000000,11.796875,0.000000
2.700380,-1.000000,-0.000000,0.000000,11.843750,0.000000
2.720727,-1.000000,-0.000000,0.000000,11.843750,0.000000
2.740445,-1.000000,-0.000000,0.000000,11.835938,0.000000
2.760208,-1.000000,-0.000000,0.000000,11.750000,0.000000
2.780184,-1.000000,-0.000000,0.000000,11.757812,0.000000
2.800341,-1.000000,-0.000000,0.000000,11.781250,0.000000
2.820195,-1.000000,-0.000000,0.000000,11.828125,0.000000
2.840252,-1.000000,-0.000000,0.000000,11.820312,0.000000
2.860239,-1.000000,-0.000000,0.000000,11.859375,0.000000
2.880311,-1.000000,-0.000000,0.000000,11.835938,0.000000
2.900227,-1.000000,-0.000000,0.000000,11.757812,0.000000
2.920504,-1.000000,-0.000000,0.000000,11.742188,0.000000
2.940382,-1.000000,-0.000000,0.000000,11.804688,0.000000
2.960250,-1.000000,-0.000000,0.000000,11.820312,0.000000
2.980308,-1.000000,-0.000000,0.000000,11.835938,0.000000
3.000233,-1.000000,-0.000000,0.000000,11.851562,0.000000
3.020366,-1.000000,-0.000000,0.000000,11.828125,0.000000
3.040480,-1.000000,-0.000000,0.000000,11.750000,0.000000
3.060266,-1.000000,-0.000000,0.000000,11.742188,0.000000
3.080298,-1.000000,-0.000000,0.000000,11.804688,0.000000
3.100302,-1.000000,-0.000000,0.000000,11.812500,0.000000
3.120325,-1.000000,-0.000000,0.000000,11.843750,0.000000
3.140286,-1.000000,-0.000000,0.000000,11.843750,0.000000
3.160372,-1.000000,-0.000000,0.000000,11.835938,0.000000
3.180206,-1.000000,-0.000000,0.000000,11.742188,0.000000
3.200185,-1.000000,-0.000000,0.000000,11.765625,0.000000
3.220448,-1.000000,-0.000000,0.000000,11.812500,0.000000
3.240231,-1.000000,-0.000000,0.000000,11.843750,0.000000
3.260354,-1.000000,-0.000000,0.000000,11.851562,0.000000
3.280239,-1.000000,-0.000000,0.000000,11.867188,0.000000
3.300250,-1.000000,-0.000000,0.000000,11.781250,0.000000
3.320288,-1.000000,-0.000000,0.000000,11.734375,0.000000
3.340251,-1.000000,-0.000000,0.000000,11.796875,0.000000
3.360321,-1.000000,-0.000000,0.000000,11.804688,0.000000
3.380215,-1.000000,-0.000000,0.000000,11.835938,0.000000
3.400244,-1.000000,-0.000000,0.000000,11.843750,0.000000
3.420255,-1.000000,-0.000000,0.000000,11.835938,0.000000
3.440253,-1.000000,-0.000000,0.000000,11.750000,0.000000
3.460157,-1.000000,-0.000000,0.000000,11.757812,0.000000
3.480201,-1.000000,-0.000000,0.000000,11.781250,0.000000
3.500163,-1.000000,-0.000000,0.000000,11.828125,0.000000
3.520276,-1.000000,-0.000000,0.000000,11.820312,0.000000
3.540263,-1.000000,-0.000000,0.000000,11.843750,0.000000
3.560245,-1.000000,-0.000000,0.000000,11.828125,0.000000
3.580368,-1.000000,-0.000000,0.000000,11.742188,0.000000
3.600216,-1.000000,-0.000000,0.000000,11.742188,0.000000
3.620289,-1.000000,-0.000000,0.000000,11.812500,0.000000
3.640375,-1.000000,-0.000000,0.000000,11.804688,0.000000
3.660239,-1.000000,-0.000000,0.000000,11.851562,0.000000
3.680270,-1.000000,-0.000000,0.000000,11.851562,0.000000
3.700578,-1.000000,-0.000000,0.000000,11.796875,0.000000
3.720810,-1.000000,-0.000000,0.000000,11.718750,0.000000
3.740330,-1.000000,-0.000000,0.000000,11.781250,0.000000
3.760467,-1.000000,-0.000000,0.000000,11.789062,0.000000
3.780307,-1.000000,-0.000000,0.000000,11.828125,0.000000
3.800301,-1.000000,-0.000000,0.000000,11.835938,0.000000
3.820241,-1.000000,-0.000000,0.000000,11.843750,0.000000
3.840274,-1.000000,-0.000000,0.000000,11.765625,0.000000
3.860244,-1.000000,-0.000000,0.000000,11.757812,0.000000
3.880269,-1.000000,-0.000000,0.000000,11.781250,0.000000
3.900391,-1.000000,-0.000000,0.000000,11.828125,0.000000
3.920317,-1.000000,-0.000000,0.000000,11.820312,0.000000
3.940244,-1.000000,-0.000000,0.000000,11.859375,0.000000
3.960263,-1.000000,-0.000000,0.000000,11.820312,0.000000
3.980261,-1.000000,-0.000000,0.000000,11.750000,0.000000
4.000227,-1.000000,-0.000000,0.000000,11.742188,0.000000
4.020210,-1.000000,-0.000000,0.000000,11.804688,0.000000
4.040412,-1.000000,-0.000000,0.000000,11.804688,0.000000
4.060275,-1.000000,-0.000000,0.000000,11.843750,0.000000
4.080240,-1.000000,-0.000000,0.000000,11.843750,0.000000
4.100231,-1.000000,-0.000000,0.000000,11.820312,0.000000
4.120254,-1.000000,-0.000000,0.000000,11.734375,0.000000
4.140262,-1.000000,-0.000000,0.000000,11.757812,0.000000
4.160318,-1.000000,-0.000000,0.000000,11.812500,0.000000
4.180272,-1.000000,-0.000000,0.000000,11.820312,0.000000
4.200290,-1.000000,-0.000000,0.000000,11.851562,0.000000
4.220335,-1.000000,-0.000000,0.000000,11.851562,0.000000
4.240335,-1.000000,-0.000000,0.000000,11.812500,0.000000
4.260284,-1.000000,-0.000000,0.000000,11.710938,0.000000
4.280357,-1.000000,-0.000000,0.000000,11.781250,0.000000
4.300248,-1.000000,-0.000000,0.000000,11.789062,0.000000
4.320193,-1.000000,-0.000000,0.000000,11.828125,0.000000
4.340326,-1.000000,-0.000000,0.000000,11.828125,0.000000
4.360282,-1.000000,-0.000000,0.000000,11.851562,0.000000
4.380242,-1.000000,-0.000000,0.000000,11.750000,0.000000
4.400247,-1.000000,-0.000000,0.000000,11.742188,0.000000
4.420266,-1.000000,-0.000000,0.000000,11.781250,0.000000
4.440184,-1.000000,-0.000000,0.000000,11.820312,0.000000
4.460426,-1.000000,-0.000000,0.000000,11.820312,0.000000
4.480252,-1.000000,-0.000000,0.000000,11.859375,0.000000
4.500231,-1.000000,-0.000000,0.000000,11.828125,0.000000
4.520270,-1.000000,-0.000000,0.000000,11.765625,0.000000
4.540315,-1.000000,-0.000000,0.000000,11.757812,0.000000
4.560210,-1.000000,-0.000000,0.000000,11.789062,0.000000
4.580403,-1.000000,-0.000000,0.000000,11.828125,0.000000
4.600299,-1.000000,-0.000000,0.000000,11.859375,0.000000
4.620713,-1.000000,-0.000000,0.000000,11.851562,0.000000
4.640301,-1.000000,-0.000000,0.000000,11.828125,0.000000
4.660187,-1.000000,-0.000000,0.000000,11.726562,0.000000
4.680228,-1.000000,-0.000000,0.000000,11.781250,0.000000
4.700253,-1.000000,-0.000000,0.000000,11.796875,0.000000
4.720244,-1.000000,-0.000000,0.000000,11.835938,0.000000
4.741274,-1.000000,-0.000000,0.000000,11.843750,0.000000
4.760343,-1.000000,-0.000000,0.000000,11.867188,0.000000
4.780367,-1.000000,-0.000000,0.000000,11.757812,0.000000
4.800344,-1.000000,-0.000000,0.000000,11.750000,0.000000
4.820254,-1.000000,-0.000000,0.000000,11.773438,0.000000
4.840355,-1.000000,-0.000000,0.000000,11.812500,0.000000
4.860182,-1.000000,-0.000000,0.000000,11.828125,0.000000
4.880253,-1.000000,-0.000000,0.000000,11.859375,0.000000
4.900237,-1.000000,-0.000000,0.000000,11.828125,0.000000
4.920362,-1.000000,-0.000000,0.000000,11.757812,0.000000
4.940253,-1.000000,-0.000000,0.000000,11.742188,0.000000
4.960276,-1.000000,-0.000000,0.000000,11.804688,0.000000
4.980184,-1.000000,-0.000000,0.000000,11.804688,0.000000
5.000188,-1.000000,-0.000000,0.000000,11.851562,0.000000
5.020216,-1.000000,-0.000000,0.000000,11.843750,0.000000
5.040246,-1.000000,-0.000000,0.000000,11.789062,0.000000
5.060274,-1.000000,-0.000000,0.000000,11.718750,0.000000
5.080256,-1.000000,-0.000000,0.000000,11.789062,0.000000
5.100501,-1.000000,-0.000000,0.000000,11.796875,0.000000
5.120242,-1.000000,-0.000000,0.000000,11.835938,0.000000
5.140173,-1.000000,-0.000000,0.000000,11.843750,0.000000
5.160274,-1.000000,-0.000000,0.000000,11.828125,0.000000
5.180190,-1.000000,-0.000000,0.000000,11.750000,0.000000
5.200319,-1.000000,-0.000000,0.000000,11.757812,0.000000
5.220274,-1.000000,-0.000000,0.000000,11.781250,0.000000
5.240236,-1.000000,-0.000000,0.000000,11.828125,0.000000
5.260235,-1.000000,-0.000000,0.000000,11.835938,0.000000
5.280860,-1.000000,-0.000000,0.000000,11.843750,0.000000
5.300214,-1.000000,-0.000000,0.000000,11.828125,0.000000
5.320322,-1.000000,-0.000000,0.000000,11.742188,0.000000
5.340206,-1.000000,-0.000000,0.000000,11.765625,0.000000
5.360202,-1.000000,-0.000000,0.000000,11.812500,0.000000
5.380454,-1.000000,-0.000000,0.000000,11.828125,0.000000
5.400479,-1.000000,-0.000000,0.000000,11.843750,0.000000
5.420281,-1.000000,-0.000000,0.000000,11.859375,0.000000
5.440296,-1.000000,-0.000000,0.000000,11.757812,0.000000
5.460380,-1.000000,-0.000000,0.000000,11.750000,0.000000
5.480393,-1.000000,-0.000000,0.000000,11.781250,0.000000
5.500496,-1.000000,-0.000000,0.000000,11.812500,0.000000
5.520304,-1.000000,-0.000000,0.000000,11.820312,0.000000
5.540243,-1.000000,-0.000000,0.000000,11.851562,0.000000
5.560222,-1.000000,-0.000000,0.000000,11.812500,0.000000
5.580435,-1.000000,-0.000000,0.000000,11.750000,0.000000
5.600724,-1.000000,-0.000000,0.000000,11.734375,0.000000
5.620367,-1.000000,-0.000000,0.000000,11.812500,0.000000
5.640222,-1.000000,-0.000000,0.000000,11.820312,0.000000
5.660319,-1.000000,-0.000000,0.000000,11.851562,0.000000
5.680189,-1.000000,-0.000000,0.000000,11.867188,0.000000
5.700171,-1.000000,-0.000000,0.000000,11.781250,0.000000
5.720265,-1.000000,-0.000000,0.000000,11.734375,0.000000
5.740236,-1.000000,-0.000000,0.000000,11.789062,0.000000
5.760235,-1.000000,-0.000000,0.000000,11.828125,0.000000
5.780385,-1.000000,-0.000000,0.000000,11.835938,0.000000
5.800353,-1.000000,-0.000000,0.000000,11.867188,0.000000
5.820335,-1.000000,-0.000000,0.000000,11.828125,0.000000
5.840315,-1.000000,-0.000000,0.000000,11.750000,0.000000
5.860393,-1.000000,-0.000000,0.000000,11.742188,0.000000
5.880781,-1.000000,-0.000000,0.000000,11.812500,0.000000
5.900262,-1.000000,-0.000000,0.000000,11.812500,0.000000
5.920284,-1.000000,-0.000000,0.000000,11.851562,0.000000
5.940319,-1.000000,-0.000000,0.000000,11.859375,0.000000
5.960402,-1.000000,-0.000000,0.000000,11.765625,0.000000
5.980712,-1.000000,-0.000000,0.000000,11.750000,0.000000
6.000391,-1.000000,-0.000000,0.000000,11.781250,0.000000
6.020395,-1.000000,-0.000000,0.000000,11.812500,0.000000
6.040282,-1.000000,-0.000000,0.000000,11.828125,0.000000
6.060315,-1.000000,-0.000000,0.000000,11.859375,0.000000
6.080275,-1.000000,-0.000000,0.000000,11.820312,0.000000
6.100321,-1.000000,-0.000000,0.000000,11.750000,0.000000
6.120303,-1.000000,-0.000000,0.000000,11.750000,0.000000
6.140236,-1.000000,-0.000000,0.000000,11.796875,0.000000
6.160264,-1.000000,-0.000000,0.000000,11.804688,0.000000
6.180241,-1.000000,-0.000000,0.000000,11.851562,0.000000
6.200232,-1.000000,-0.000000,0.000000,11.843750,0.000000
6.220221,-1.000000,-0.000000,0.000000,11.796875,0.000000
6.240478,-1.000000,-0.000000,0.000000,11.718750,0.000000
6.260247,-1.000000,-0.000000,0.000000,11.781250,0.000000
6.280249,-1.000000,-0.000000,0.000000,11.796875,0.000000
6.300331,-1.000000,-0.000000,0.000000,11.835938,0.000000
6.320182,-1.000000,-0.000000,0.000000,11.851562,0.000000
6.340238,-1.000000,-0.000000,0.000000,11.828125,0.000000
6.360299,-1.000000,-0.000000,0.000000,11.757812,0.000000
6.380215,-1.000000,-0.000000,0.000000,11.750000,0.000000
6.400498,-1.000000,-0.000000,0.000000,11.796875,0.000000
6.420236,-1.000000,-0.000000,0.000000,11.820312,0.000000
6.440228,-1.000000,-0.000000,0.000000,11.851562,0.000000
6.460291,-1.000000,-0.000000,0.000000,11.835938,0.000000
6.480239,-1.000000,-0.000000,0.000000,11.781250,0.000000
6.500489,-1.000000,-0.000000,0.000000,11.726562,0.000000
6.520162,-1.000000,-0.000000,0.000000,11.789062,0.000000
6.540326,-1.000000,-0.000000,0.000000,11.804688,0.000000
6.560205,-1.000000,-0.000000,0.000000,11.843750,0.000000
6.580244,-1.000000,-0.000000,0.000000,11.859375,0.000000
6.600462,-1.000000,-0.000000,0.000000,11.828125,0.000000
6.620344,-1.000000,-0.000000,0.000000,11.750000,0.000000
6.640406,-1.000000,-0.000000,0.000000,11.742188,0.000000
6.660300,-1.000000,-0.000000,0.000000,11.804688,0.000000
6.680295,-1.000000,-0.000000,0.000000,11.804688,0.000000
6.700438,-1.000000,-0.000000,0.000000,11.843750,0.000000
6.720266,-1.000000,-0.000000,0.000000,11.851562,0.000000
6.740208,-1.000000,-0.000000,0.000000,11.773438,0.000000
6.760235,-1.000000,-0.000000,0.000000,11.726562,0.000000
6.780429,-1.000000,-0.000000,0.000000,11.773438,0.000000
6.800288,-1.000000,-0.000000,0.000000,11.796875,0.000000
6.820197,-1.000000,-0.000000,0.000000,11.820312,0.000000
6.840232,-1.000000,-0.000000,0.000000,11.867188,0.000000
6.860232,-1.000000,-0.000000,0.000000,11.820312,0.000000
6.880265,-1.000000,-0.000000,0.000000,11.750000,0.000000
6.900244,-1.000000,-0.000000,0.000000,11.750000,0.000000
6.920262,-1.000000,-0.000000,0.000000,11.804688,0.000000
6.940303,-1.000000,-0.000000,0.000000,11.820312,0.000000
6.960408,-1.000000,-0.000000,0.000000,11.851562,0.000000
6.980260,-1.000000,-0.000000,0.000000,11.859375,0.000000
7.000250,-1.000000,-0.000000,0.000000,11.773438,0.000000
7.020512,-1.000000,-0.000000,0.000000,11.742188,0.000000
7.040250,-1.000000,-0.000000,0.000000,11.781250,0.000000
7.060241,-1.000000,-0.000000,0.000000,11.835938,0.000000
7.080175,-1.000000,-0.000000,0.000000,11.835938,0.000000
7.100359,-1.000000,-0.000000,0.000000,11.859375,0.000000
7.120401,-1.000000,-0.000000,0.000000,11.828125,0.000000
7.140275,-1.000000,-0.000000,0.000000,11.757812,0.000000
7.160338,-1.000000,-0.000000,0.000000,11.750000,0.000000
7.180201,-1.000000,-0.000000,0.000000,11.812500,0.000000
7.200216,-1.000000,-0.000000,0.000000,11.835938,0.000000
7.220250,-1.000000,-0.000000,0.000000,11.843750,0.000000
7.240269,-1.000000,-0.000000,0.000000,11.859375,0.000000
7.260198,-1.000000,-0.000000,0.000000,11.750000,0.000000
7.280228,-1.000000,-0.000000,0.000000,11.757812,0.000000
7.300203,-1.000000,-0.000000,0.000000,11.789062,0.000000
7.320328,-1.000000,-0.000000,0.000000,11.835938,0.000000
7.340173,-1.000000,-0.000000,0.000000,11.851562,0.000000
7.360270,-1.000000,-0.000000,0.000000,11.851562,0.000000
7.380438,-1.000000,-0.000000,0.000000,11.804688,0.000000
7.400408,-1.000000,-0.000000,0.000000,11.718750,0.000000
7.420240,-1.000000,-0.000000,0.000000,11.781250,0.000000
7.440242,-1.000000,-0.000000,0.000000,11.804688,0.000000
7.460251,-1.000000,-0.000000,0.000000,11.835938,0.000000
7.480366,-1.000000,-0.000000,0.000000,11.867188,0.000000
7.500233,-1.000000,-0.000000,0.000000,11.835938,0.000000
7.520337,-1.000000,-0.000000,0.000000,11.750000,0.000000
7.540286,-1.000000,-0.000000,0.000000,11.750000,0.000000
7.560256,-1.000000,-0.000000,0.000000,11.812500,0.000000
7.580411,-1.000000,-0.000000,0.000000,11.812500,0.000000
7.600281,-1.000000,-0.000000,0.000000,11.843750,0.000000
7.620237,-1.000000,-0.000000,0.000000,11.851562,0.000000
7.640467,-1.000000,-0.000000,0.000000,11.773438,0.000000
7.660196,-1.000000,-0.000000,0.000000,11.734375,0.000000
7.680227,-1.000000,-0.000000,0.000000,11.789062,0.000000
7.700312,-1.000000,-0.000000,0.000000,11.820312,0.000000
7.720389,-1.000000,-0.000000,0.000000,11.828125,0.000000
7.740314,-1.000000,-0.000000,0.000000,11.859375,0.000000
7.760632,-1.000000,-0.000000,0.000000,11.828125,0.000000
7.780206,-1.000000,-0.000000,0.000000,11.742188,0.000000
7.800239,-1.000000,-0.000000,0.000000,11.757812,0.000000
7.820307,-1.000000,-0.000000,0.000000,11.804688,0.000000
7.840351,-1.000000,-0.000000,0.000000,11.835938,0.000000
7.860359,-1.000000,-0.000000,0.000000,11.851562,0.000000
7.880251,-1.000000,-0.000000,0.000000,11.859375,0.000000
7.900307,-1.000000,-0.000000,0.000000,11.757812,0.000000
7.920464,-1.000000,-0.000000,0.000000,11.757812,0.000000
7.940335,-1.000000,-0.000000,0.000000,11.781250,0.000000
7.960330,-1.000000,-0.000000,0.000000,11.835938,0.000000
7.980254,-1.000000,-0.000000,0.000000,11.843750,0.000000
8.000398,-1.000000,-0.000000,0.000000,11.843750,0.000000
8.020382,-1.000000,-0.000000,0.000000,11.812500,0.000000
8.040303,-1.000000,-0.000000,0.000000,11.718750,0.000000
8.060188,-1.000000,-0.000000,0.000000,11.781250,0.000000
8.080345,-1.000000,-0.000000,0.000000,11.796875,0.000000
8.100301,-1.000000,-0.000000,0.000000,11.828125,0.000000
8.120217,-1.000000,-0.000000,0.000000,11.859375,0.000000
8.140270,-1.000000,-0.000000,0.000000,11.835938,0.000000
8.160307,-1.000000,-0.000000,0.000000,11.765625,0.000000
8.180235,-1.000000,-0.000000,0.000000,11.750000,0.000000
8.200244,-1.000000,-0.000000,0.000000,11.820312,0.000000
8.220236,-1.000000,-0.000000,0.000000,11.828125,0.000000
8.240185,-1.000000,-0.000000,0.000000,11.851562,0.000000
8.260160,-1.000000,-0.000000,0.000000,11.859375,0.000000
8.280223,-1.000000,-0.000000,0.000000,11.765625,0.000000
8.300354,-1.000000,-0.000000,0.000000,11.742188,0.000000
8.320258,-1.000000,-0.000000,0.000000,11.773438,0.000000
8.340315,-1.000000,-0.000000,0.000000,11.835938,0.000000
8.360250,-1.000000,-0.000000,0.000000,11.828125,0.000000
8.380282,-1.000000,-0.000000,0.000000,11.843750,0.000000
8.400255,-1.000000,-0.000000,0.000000,11.828125,0.000000
8.420289,-1.000000,-0.000000,0.000000,11.718750,0.000000
8.440333,-1.000000,-0.000000,0.000000,11.781250,0.000000
8.460204,-1.000000,-0.000000,0.000000,11.796875,0.000000
8.480317,-1.000000,-0.000000,0.000000,11.835938,0.000000
8.500210,-1.000000,-0.000000,0.000000,11.851562,0.000000
8.520313,-1.000000,-0.000000,0.000000,11.828125,0.000000
8.540304,-1.000000,-0.000000,0.000000,11.757812,0.000000
8.560264,-1.000000,-0.000000,0.000000,11.750000,0.000000
8.580156,-1.000000,-0.000000,0.000000,11.812500,0.000000
8.600257,-1.000000,-0.000000,0.000000,11.820312,0.000000
8.620648,-1.000000,-0.000000,0.000000,11.851562,0.000000
8.640247,-1.000000,-0.000000,0.000000,11.859375,0.000000
8.660345,-1.000000,-0.000000,0.000000,11.757812,0.000000
