Time,MatchTime,LeadRPM,LeadAppliedOutput,LeadBusVoltage,LeadCurrent
16.679922,-1.000000,0.000000,0.000000,12.164062,0.000000
16.699907,-1.000000,0.000000,0.000000,12.171875,0.000000
16.719924,-1.000000,0.000000,0.000000,12.156250,0.000000
16.740048,-1.000000,0.000000,0.000000,12.171875,0.000000
16.759916,-1.000000,0.000000,0.000000,12.164062,0.000000
16.779949,-1.000000,0.000000,0.000000,12.164062,0.000000
16.800113,-1.000000,0.000000,0.000000,12.164062,0.000000
16.819989,-1.000000,0.000000,0.000000,12.171875,0.000000
16.839880,-1.000000,0.000000,0.000000,12.171875,0.000000
16.860113,-1.000000,0.000000,0.000000,12.171875,0.000000
16.880033,-1.000000,0.000000,0.000000,12.164062,0.000000
16.900087,-1.000000,0.000000,0.000000,12.164062,0.000000
16.920118,-1.000000,0.000000,0.000000,12.164062,0.000000
16.940088,-1.000000,0.000000,0.000000,12.171875,0.000000
16.959946,-1.000000,0.000000,0.000000,12.171875,0.000000
16.979977,-1.000000,0.000000,0.000000,12.171875,0.000000
17.000165,-1.000000,0.000000,0.000000,12.171875,0.000000
17.020057,-1.000000,0.000000,0.000000,12.179688,0.000000
17.040097,-1.000000,0.000000,0.000000,12.179688,0.000000
17.059976,-1.000000,0.000000,0.000000,12.179688,0.000000
17.080105,-1.000000,0.000000,0.000000,12.171875,0.000000
17.099980,-1.000000,0.000000,0.000000,12.171875,0.000000
17.119972,-1.000000,0.000000,0.000000,12.171875,0.000000
17.139899,-1.000000,0.000000,0.000000,12.171875,0.000000
17.161015,-1.000000,0.000000,0.000000,12.179688,0.000000
17.179918,-1.000000,0.000000,0.000000,12.164062,0.000000
17.200056,-1.000000,0.000000,0.000000,12.171875,0.000000
17.220136,-1.000000,0.000000,0.000000,12.179688,0.000000
17.239903,-1.000000,0.000000,0.000000,12.179688,0.000000
17.259927,-1.000000,0.000000,0.000000,12.171875,0.000000
17.279922,-1.000000,0.000000,0.000000,12.171875,0.000000
17.299971,-1.000000,0.000000,0.000000,12.171875,0.000000
17.320003,-1.000000,0.000000,0.000000,12.171875,0.000000
17.341143,-1.000000,0.000000,0.000000,12.171875,0.000000
17.360050,-1.000000,0.000000,0.000000,12.179688,0.000000
17.379899,-1.000000,0.000000,0.000000,12.179688,0.000000
17.399991,-1.000000,0.000000,0.000000,12.171875,0.000000
17.420229,-1.000000,0.000000,0.000000,12.179688,0.000000
17.440139,-1.000000,0.000000,0.000000,12.179688,0.000000
17.460057,-1.000000,0.000000,0.000000,12.179688,0.000000
17.480069,-1.000000,0.000000,0.000000,12.179688,0.000000
17.499994,-1.000000,0.000000,0.000000,12.187500,0.000000
17.520020,-1.000000,0.000000,0.000000,12.179688,0.000000
17.540039,-1.000000,0.000000,0.000000,12.187500,0.000000
17.559907,-1.000000,0.000000,0.000000,12.187500,0.000000
17.579938,-1.000000,0.000000,0.000000,12.171875,0.000000
17.599940,-1.000000,0.000000,0.000000,12.187500,0.000000
17.620012,-1.000000,0.000000,0.000000,12.187500,0.000000
17.639876,-1.000000,0.000000,0.000000,12.179688,0.000000
17.660137,-1.000000,0.000000,0.000000,12.179688,0.000000
17.679903,-1.000000,0.000000,0.000000,12.179688,0.000000
17.699902,-1.000000,0.000000,0.000000,12.179688,0.000000
17.720102,-1.000000,0.000000,0.000000,12.179688,0.000000
17.740147,-1.000000,0.000000,0.000000,12.187500,0.000000
17.759929,-1.000000,0.000000,0.000000,12.187500,0.000000
17.780130,-1.000000,0.000000,0.000000,12.179688,0.000000
17.800047,-1.000000,0.000000,0.000000,12.187500,0.000000
17.819845,-1.000000,0.000000,0.000000,12.171875,0.000000
17.840226,-1.000000,0.000000,0.000000,12.179688,0.000000
17.860188,-1.000000,0.000000,0.000000,12.187500,0.000000
17.880110,-1.000000,0.000000,0.000000,12.179688,0.000000
17.900026,-1.000000,0.000000,0.000000,12.187500,0.000000
17.920062,-1.000000,0.000000,0.000000,12.187500,0.000000
17.940100,-1.000000,0.000000,0.000000,12.187500,0.000000
17.960100,-1.000000,0.000000,0.000000,12.195312,0.000000
17.980043,-1.000000,0.000000,0.000000,12.187500,0.000000
17.999913,-1.000000,0.000000,0.000000,12.171875,0.000000
18.020033,-1.000000,0.000000,0.000000,12.179688,0.000000
18.039911,-1.000000,0.000000,0.000000,12.187500,0.000000
18.059908,-1.000000,0.000000,0.000000,12.179688,0.000000
18.080055,-1.000000,0.000000,0.000000,12.187500,0.000000
18.100044,-1.000000,0.000000,0.000000,12.195312,0.000000
18.119928,-1.000000,0.000000,0.000000,12.195312,0.000000
18.140104,-1.000000,0.000000,0.000000,12.195312,0.000000
18.159917,-1.000000,0.000000,0.000000,12.195312,0.000000
18.179930,-1.000000,0.000000,0.000000,12.187500,0.000000
18.200015,-1.000000,0.000000,0.000000,12.187500,0.000000
18.219909,-1.000000,0.000000,0.000000,12.187500,0.000000
18.240039,-1.000000,0.000000,0.000000,12.195312,0.000000
18.260026,-1.000000,0.000000,0.000000,12.187500,0.000000
18.280060,-1.000000,0.000000,0.000000,12.195312,0.000000
18.300064,-1.000000,0.000000,0.000000,12.195312,0.000000
18.320031,-1.000000,0.000000,0.000000,12.195312,0.000000
18.340038,-1.000000,0.000000,0.000000,12.195312,0.000000
18.360095,-1.000000,0.000000,0.000000,12.179688,0.000000
18.379907,-1.000000,0.000000,0.000000,12.195312,0.000000
18.399946,-1.000000,0.000000,0.000000,12.187500,0.000000
18.420090,-1.000000,0.000000,0.000000,12.203125,0.000000
18.440217,-1.000000,0.000000,0.000000,12.195312,0.000000
18.459898,-1.000000,0.000000,0.000000,12.187500,0.000000
18.480037,-1.000000,0.000000,0.000000,12.187500,0.000000
18.500038,-1.000000,0.000000,0.000000,12.187500,0.000000
18.520023,-1.000000,0.000000,0.000000,12.187500,0.000000
18.540075,-1.000000,0.000000,0.000000,12.187500,0.000000
18.560051,-1.000000,0.000000,0.000000,12.187500,0.000000
18.579868,-1.000000,0.000000,0.000000,12.187500,0.000000
18.600111,-1.000000,0.000000,0.000000,12.187500,0.000000
18.619888,-1.000000,0.000000,0.000000,12.187500,0.000000
18.639961,-1.000000,0.000000,0.000000,12.179688,0.000000
18.660017,-1.000000,0.000000,0.000000,12.171875,0.000000
18.679892,-1.000000,0.000000,0.000000,12.179688,0.000000
18.699921,-1.000000,0.000000,0.000000,12.187500,0.000000
18.720124,-1.000000,0.000000,0.000000,12.187500,0.000000
18.740234,-1.000000,0.000000,0.000000,12.187500,0.000000
18.760252,-1.000000,0.000000,0.000000,12.187500,0.000000
18.779882,-1.000000,0.000000,0.000000,12.187500,0.000000
18.799953,-1.000000,0.000000,0.000000,12.187500,0.000000
18.819880,-1.000000,0.000000,0.000000,12.179688,0.000000
18.840096,-1.000000,0.000000,0.000000,12.171875,0.000000
18.859957,-1.000000,0.000000,0.000000,12.187500,0.000000
18.879922,-1.000000,0.000000,0.000000,12.187500,0.000000
18.899998,-1.000000,0.000000,0.000000,12.187500,0.000000
18.920131,-1.000000,0.000000,0.000000,12.179688,0.000000
18.939987,-1.000000,0.000000,0.000000,12.187500,0.000000
18.960070,-1.000000,0.000000,0.000000,12.195312,0.000000
18.979919,-1.000000,0.000000,0.000000,12.187500,0.000000
19.000060,-1.000000,0.000000,0.000000,12.195312,0.000000
19.020024,-1.000000,0.000000,0.000000,12.195312,0.000000
19.040091,-1.000000,0.000000,0.000000,12.187500,0.000000
19.060027,-1.000000,0.000000,0.000000,12.195312,0.000000
19.080055,-1.000000,0.000000,0.000000,12.187500,0.000000
19.100053,-1.000000,0.000000,0.000000,12.195312,0.000000
19.120101,-1.000000,0.000000,0.000000,12.195312,0.000000
19.139877,-1.000000,0.000000,0.000000,12.187500,0.000000
19.159927,-1.000000,0.000000,0.000000,12.203125,0.000000
19.180003,-1.000000,0.000000,0.000000,12.187500,0.000000
19.200261,-1.000000,0.000000,0.000000,12.195312,0.000000
19.220035,-1.000000,0.000000,0.000000,12.203125,0.000000
19.239897,-1.000000,0.000000,0.000000,12.195312,0.000000
19.260018,-1.000000,0.000000,0.000000,12.187500,0.000000
19.279993,-1.000000,0.000000,0.000000,12.179688,0.000000
19.300016,-1.000000,0.000000,0.000000,12.195312,0.000000
19.320166,-1.000000,0.000000,0.000000,12.179688,0.000000
19.340091,-1.000000,0.000000,0.000000,12.179688,0.000000
19.360211,-1.000000,0.000000,0.000000,12.195312,0.000000
19.379883,-1.000000,0.000000,0.000000,12.195312,0.000000
19.399925,-1.000000,0.000000,0.000000,12.195312,0.000000
19.420112,-1.000000,0.000000,0.000000,12.195312,0.000000
19.439894,-1.000000,0.000000,0.000000,12.187500,0.000000
19.460039,-1.000000,0.000000,0.000000,12.187500,0.000000
19.479885,-1.000000,0.000000,0.000000,12.195312,0.000000
19.500447,-1.000000,0.000000,0.000000,12.195312,0.000000
19.520040,-1.000000,0.000000,0.000000,12.195312,0.000000
19.539957,-1.000000,0.000000,0.000000,12.203125,0.000000
19.560044,-1.000000,0.000000,0.000000,12.187500,0.000000
19.580164,-1.000000,0.000000,0.000000,12.195312,0.000000
19.600121,-1.000000,0.000000,0.000000,12.195312,0.000000
19.619958,-1.000000,0.000000,0.000000,12.187500,0.000000
19.639910,-1.000000,0.000000,0.000000,12.203125,0.000000
19.660043,-1.000000,0.000000,0.000000,12.203125,0.000000
19.680072,-1.000000,0.000000,0.000000,12.210938,0.000000
19.700101,-1.000000,0.000000,0.000000,12.203125,0.000000
19.720205,-1.000000,0.000000,0.000000,12.210938,0.000000
19.740115,-1.000000,0.000000,0.000000,12.210938,0.000000
19.760143,-1.000000,0.000000,0.000000,12.195312,0.000000
19.779882,-1.000000,0.000000,0.000000,12.195312,0.000000
19.800087,-1.000000,0.000000,0.000000,12.195312,0.000000
19.820131,-1.000000,0.000000,0.000000,12.195312,0.000000
19.840121,-1.000000,0.000000,0.000000,12.195312,0.000000
19.860092,-1.000000,0.000000,0.000000,12.203125,0.000000
19.879852,-1.000000,0.000000,0.000000,12.195312,0.000000
19.900024,-1.000000,0.000000,0.000000,12.195312,0.000000
19.920071,-1.000000,0.000000,0.000000,12.195312,0.000000
19.939938,-1.000000,0.000000,0.000000,12.210938,0.000000
19.960109,-1.000000,0.000000,0.000000,12.195312,0.000000
19.980002,-1.000000,0.000000,0.000000,12.203125,0.000000
20.000102,-1.000000,0.000000,0.000000,12.203125,0.000000
20.019957,-1.000000,0.000000,0.000000,12.210938,0.000000
20.039945,-1.000000,0.000000,0.000000,12.210938,0.000000
20.059996,-1.000000,0.000000,0.000000,12.203125,0.000000
20.080049,-1.000000,0.000000,0.000000,12.203125,0.000000
20.100121,-1.000000,0.000000,0.000000,12.210938,0.000000
20.120073,-1.000000,0.000000,0.000000,12.210938,0.000000
20.140148,-1.000000,0.000000,0.000000,12.210938,0.000000
20.160136,-1.000000,0.000000,0.000000,12.210938,0.000000
20.180261,-1.000000,0.000000,0.000000,12.203125,0.000000
20.200082,-1.000000,0.000000,0.000000,12.210938,0.000000
20.219998,-1.000000,0.000000,0.000000,12.218750,0.000000
20.239941,-1.000000,0.000000,0.000000,12.203125,0.000000
20.260076,-1.000000,0.000000,0.000000,12.203125,0.000000
20.279875,-1.000000,0.000000,0.000000,12.195312,0.000000
20.300009,-1.000000,0.000000,0.000000,12.203125,0.000000
20.320013,-1.000000,0.000000,0.000000,12.203125,0.000000
20.339916,-1.000000,0.000000,0.000000,12.203125,0.000000
20.360209,-1.000000,0.000000,0.000000,12.210938,0.000000
20.380218,-1.000000,0.000000,0.000000,12.203125,0.000000
20.400101,-1.000000,0.000000,0.000000,12.203125,0.000000
20.419948,-1.000000,0.000000,0.000000,12.203125,0.000000
20.439942,-1.000000,0.000000,0.000000,12.203125,0.000000
20.460105,-1.000000,0.000000,0.000000,12.210938,0.000000
20.480085,-1.000000,0.000000,0.000000,12.203125,0.000000
20.500101,-1.000000,0.000000,0.000000,12.210938,0.000000
20.520083,-1.000000,0.000000,0.000000,12.203125,0.000000
20.539894,-1.000000,0.000000,0.000000,12.203125,0.000000
20.560003,-1.000000,0.000000,0.000000,12.203125,0.000000
20.580054,-1.000000,0.000000,0.000000,12.203125,0.000000
20.600401,-1.000000,0.000000,0.000000,12.203125,0.000000
20.620038,-1.000000,0.000000,0.000000,12.210938,0.000000
20.640077,-1.000000,0.000000,0.000000,12.203125,0.000000
20.660182,-1.000000,0.000000,0.000000,12.203125,0.000000
20.680175,-1.000000,0.000000,0.000000,12.195312,0.000000
20.700191,-1.000000,0.000000,0.000000,12.195312,0.000000
20.719927,-1.000000,0.000000,0.000000,12.203125,0.000000
20.740146,-1.000000,0.000000,0.000000,12.210938,0.000000
20.760266,-1.000000,0.000000,0.000000,12.195312,0.000000
20.780064,-1.000000,0.000000,0.000000,12.203125,0.000000
20.800094,-1.000000,0.000000,0.000000,12.210938,0.000000
20.819936,-1.000000,0.000000,0.000000,12.210938,0.000000
20.840081,-1.000000,0.000000,0.000000,12.203125,0.000000
20.859956,-1.000000,0.000000,0.000000,12.203125,0.000000
20.880076,-1.000000,0.000000,0.000000,12.195312,0.000000
20.900050,-1.000000,0.000000,0.000000,12.203125,0.000000
20.919924,-1.000000,0.000000,0.000000,12.203125,0.000000
20.939889,-1.000000,0.000000,0.000000,12.203125,0.000000
20.960059,-1.000000,0.000000,0.000000,12.203125,0.000000
20.980049,-1.000000,0.000000,0.000000,12.203125,0.000000
21.000061,-1.000000,0.000000,0.000000,12.203125,0.000000
21.020050,-1.000000,0.000000,0.000000,12.203125,0.000000
21.040105,-1.000000,0.000000,0.000000,12.210938,0.000000
21.060127,-1.000000,0.000000,0.000000,12.203125,0.000000
21.080184,-1.000000,0.000000,0.000000,12.203125,0.000000
21.100143,-1.000000,0.000000,0.000000,12.210938,0.000000
21.120078,-1.000000,0.000000,0.000000,12.210938,0.000000
21.140023,-1.000000,0.000000,0.000000,12.195312,0.000000
21.160017,-1.000000,0.000000,0.000000,12.203125,0.000000
21.180042,-1.000000,0.000000,0.000000,12.203125,0.000000
21.200011,-1.000000,0.000000,0.000000,12.203125,0.000000
21.219971,-1.000000,0.000000,0.000000,12.203125,0.000000
21.240023,-1.000000,0.000000,0.000000,12.187500,0.000000
21.260128,-1.000000,0.000000,0.000000,12.203125,0.000000
21.280047,-1.000000,0.000000,0.000000,12.203125,0.000000
21.299956,-1.000000,0.000000,0.000000,12.187500,0.000000
21.319963,-1.000000,0.000000,0.000000,12.203125,0.000000
21.339860,-1.000000,0.000000,0.000000,12.203125,0.000000
21.360024,-1.000000,0.000000,0.000000,12.195312,0.000000
21.379859,-1.000000,0.000000,0.000000,12.203125,0.000000
21.400029,-1.000000,0.000000,0.000000,12.203125,0.000000
21.420087,-1.000000,0.000000,0.000000,12.203125,0.000000
21.440050,-1.000000,0.000000,0.000000,12.210938,0.000000
21.460167,-1.000000,0.000000,0.000000,12.210938,0.000000
21.480089,-1.000000,0.000000,0.000000,12.203125,0.000000
21.500187,-1.000000,0.000000,0.000000,12.203125,0.000000
21.520067,-1.000000,0.000000,0.000000,12.195312,0.000000
21.539920,-1.000000,0.000000,0.000000,12.203125,0.000000
21.560213,-1.000000,0.000000,0.000000,12.210938,0.000000
21.580010,-1.000000,0.000000,0.000000,12.210938,0.000000
21.599971,-1.000000,0.000000,0.000000,12.218750,0.000000
21.619960,-1.000000,0.000000,0.000000,12.210938,0.000000
21.639953,-1.000000,0.000000,0.000000,12.210938,0.000000
21.660370,-1.000000,0.000000,0.000000,12.195312,0.000000
21.679984,-1.000000,0.000000,0.000000,12.203125,0.000000
21.700078,-1.000000,0.000000,0.000000,12.203125,0.000000
21.719922,-1.000000,0.000000,0.000000,12.203125,0.000000
21.739865,-1.000000,0.000000,0.000000,12.203125,0.000000
21.759952,-1.000000,0.000000,0.000000,12.210938,0.000000
21.779996,-1.000000,0.000000,0.000000,12.210938,0.000000
21.799999,-1.000000,0.000000,0.000000,12.210938,0.000000
21.820115,-1.000000,0.000000,0.000000,12.203125,0.000000
21.840088,-1.000000,0.000000,0.000000,12.195312,0.000000
21.859971,-1.000000,0.000000,0.000000,12.210938,0.000000
21.880108,-1.000000,0.000000,0.000000,12.210938,0.000000
21.900062,-1.000000,0.000000,0.000000,12.210938,0.000000
21.920121,-1.000000,0.000000,0.000000,12.210938,0.000000
21.940007,-1.000000,0.000000,0.000000,12.210938,0.000000
21.960147,-1.000000,0.000000,0.000000,12.210938,0.000000
21.979894,-1.000000,0.000000,0.000000,12.218750,0.000000
22.000246,-1.000000,0.000000,0.000000,12.218750,0.000000
22.019999,-1.000000,0.000000,0.000000,12.210938,0.000000
22.039906,-1.000000,0.000000,0.000000,12.210938,0.000000
22.059967,-1.000000,0.000000,0.000000,12.210938,0.000000
22.079983,-1.000000,0.000000,0.000000,12.210938,0.000000
22.100057,-1.000000,0.000000,0.000000,12.210938,0.000000
22.119943,-1.000000,0.000000,0.000000,12.203125,0.000000
22.140214,-1.000000,0.000000,0.000000,12.203125,0.000000
22.160080,-1.000000,0.000000,0.000000,12.195312,0.000000
22.179884,-1.000000,0.000000,0.000000,12.203125,0.000000
22.199881,-1.000000,0.000000,0.000000,12.195312,0.000000
22.219878,-1.000000,0.000000,0.000000,12.195312,0.000000
22.239883,-1.000000,0.000000,0.000000,12.203125,0.000000
22.259928,-1.000000,0.000000,0.000000,12.203125,0.000000
22.279908,-1.000000,0.000000,0.000000,12.203125,0.000000
22.299899,-1.000000,0.000000,0.000000,12.210938,0.000000
22.319915,-1.000000,0.000000,0.000000,12.210938,0.000000
22.339980,-1.000000,0.000000,0.000000,12.226562,0.000000
22.359981,-1.000000,0.000000,0.000000,12.218750,0.000000
22.380069,-1.000000,0.000000,0.000000,12.203125,0.000000
22.399974,-1.000000,0.000000,0.000000,12.218750,0.000000
22.420071,-1.000000,0.000000,0.000000,12.210938,0.000000
22.440068,-1.000000,0.000000,0.000000,12.210938,0.000000
22.459972,-1.000000,0.000000,0.000000,12.203125,0.000000
22.480141,-1.000000,0.000000,0.000000,12.203125,0.000000
22.499974,-1.000000,0.000000,0.000000,12.203125,0.000000
22.520192,-1.000000,0.000000,0.000000,12.203125,0.000000
22.539953,-1.000000,0.000000,0.000000,12.203125,0.000000
22.560170,-1.000000,0.000000,0.000000,12.203125,0.000000
22.580084,-1.000000,0.000000,0.000000,12.195312,0.000000
22.599999,-1.000000,0.000000,0.000000,12.195312,0.000000
22.620341,-1.000000,0.000000,0.000000,12.195312,0.000000
22.640057,-1.000000,0.000000,0.000000,12.203125,0.000000
22.660100,-1.000000,0.000000,0.000000,12.195312,0.000000
22.680081,-1.000000,0.000000,0.000000,12.203125,0.000000
22.700155,-1.000000,0.000000,0.000000,12.203125,0.000000
22.720372,-1.000000,0.000000,0.000000,12.210938,0.000000
22.740080,-1.000000,0.000000,0.000000,12.203125,0.000000
22.760032,-1.000000,0.000000,0.000000,12.203125,0.000000
22.780017,-1.000000,0.000000,0.000000,12.203125,0.000000
22.799942,-1.000000,0.000000,0.000000,12.203125,0.000000
22.820181,-1.000000,0.000000,0.000000,12.203125,0.000000
22.840070,-1.000000,0.000000,0.000000,12.210938,0.000000
22.860015,-1.000000,0.000000,0.000000,12.203125,0.000000
22.880050,-1.000000,0.000000,0.000000,12.203125,0.000000
22.900134,-1.000000,0.000000,0.000000,12.203125,0.000000
22.920180,-1.000000,0.000000,0.000000,12.218750,0.000000
22.940123,-1.000000,0.000000,0.000000,12.210938,0.000000
22.960122,-1.000000,0.000000,0.000000,12.210938,0.000000
22.980018,-1.000000,0.000000,0.000000,12.210938,0.000000
23.000207,-1.000000,0.000000,0.000000,12.210938,0.000000
23.019970,-1.000000,0.000000,0.000000,12.203125,0.000000
23.039908,-1.000000,0.000000,0.000000,12.203125,0.000000
23.060042,-1.000000,0.000000,0.000000,12.203125,0.000000
23.079951,-1.000000,0.000000,0.000000,12.195312,0.000000
23.099880,-1.000000,0.000000,0.000000,12.195312,0.000000
23.120043,-1.000000,0.000000,0.000000,12.195312,0.000000
23.139928,-1.000000,0.000000,0.000000,12.195312,0.000000
23.159929,-1.000000,0.000000,0.000000,12.195312,0.000000
23.179958,-1.000000,0.000000,0.000000,12.195312,0.000000
23.200087,-1.000000,0.000000,0.000000,12.195312,0.000000
23.220121,-1.000000,0.000000,0.000000,12.195312,0.000000
23.240066,-1.000000,0.000000,0.000000,12.195312,0.000000
23.259946,-1.000000,0.000000,0.000000,12.210938,0.000000
23.279992,-1.000000,0.000000,0.000000,12.210938,0.000000
23.300020,-1.000000,0.000000,0.000000,12.203125,0.000000
23.320066,-1.000000,0.000000,0.000000,12.210938,0.000000
23.339905,-1.000000,0.000000,0.000000,12.210938,0.000000
23.360021,-1.000000,0.000000,0.000000,12.210938,0.000000
23.380061,-1.000000,0.000000,0.000000,12.218750,0.000000
23.399897,-1.000000,0.000000,0.000000,12.234375,0.000000
23.420108,-1.000000,0.000000,0.000000,12.226562,0.000000
23.440034,-1.000000,0.000000,0.000000,12.210938,0.000000
23.460051,-1.000000,0.000000,0.000000,12.203125,0.000000
23.479872,-1.000000,0.000000,0.000000,12.210938,0.000000
23.499929,-1.000000,0.000000,0.000000,12.210938,0.000000
23.519974,-1.000000,0.000000,0.000000,12.218750,0.000000
23.539937,-1.000000,0.000000,0.000000,12.210938,0.000000
23.560208,-1.000000,0.000000,0.000000,12.210938,0.000000
23.580051,-1.000000,0.000000,0.000000,12.210938,0.000000
23.600019,-1.000000,0.000000,0.000000,12.210938,0.000000
23.620016,-1.000000,0.000000,0.000000,12.203125,0.000000
23.640180,-1.000000,0.000000,0.000000,12.203125,0.000000
23.659905,-1.000000,0.000000,0.000000,12.203125,0.000000
23.680067,-1.000000,0.000000,0.000000,12.203125,0.000000
23.700015,-1.000000,0.000000,0.000000,12.203125,0.000000
23.720019,-1.000000,0.000000,0.000000,12.218750,0.000000
23.740030,-1.000000,0.000000,0.000000,12.218750,0.000000
23.759851,-1.000000,0.000000,0.000000,12.218750,0.000000
23.780126,-1.000000,0.000000,0.000000,12.218750,0.000000
23.800023,-1.000000,0.000000,0.000000,12.218750,0.000000
23.820151,-1.000000,0.000000,0.000000,12.218750,0.000000
23.840199,-1.000000,0.000000,0.000000,12.210938,0.000000
23.860047,-1.000000,0.000000,0.000000,12.218750,0.000000
23.880004,-1.000000,0.000000,0.000000,12.226562,0.000000
23.900110,-1.000000,0.000000,0.000000,12.218750,0.000000
23.920069,-1.000000,0.000000,0.000000,12.218750,0.000000
23.940025,-1.000000,0.000000,0.000000,12.218750,0.000000
23.959956,-1.000000,0.000000,0.000000,12.210938,0.000000
23.980021,-1.000000,0.000000,0.000000,12.210938,0.000000
23.999882,-1.000000,0.000000,0.000000,12.195312,0.000000
24.019993,-1.000000,0.000000,0.000000,12.210938,0.000000
24.040161,-1.000000,0.000000,0.000000,12.203125,0.000000
24.060145,-1.000000,0.000000,0.000000,12.203125,0.000000
24.080020,-1.000000,0.000000,0.000000,12.203125,0.000000
24.099989,-1.000000,0.000000,0.000000,12.203125,0.000000
24.120049,-1.000000,0.000000,0.000000,12.195312,0.000000
24.140023,-1.000000,0.000000,0.000000,12.210938,0.000000
24.160036,-1.000000,0.000000,0.000000,12.218750,0.000000
24.179912,-1.000000,0.000000,0.000000,12.210938,0.000000
24.200098,-1.000000,0.000000,0.000000,12.218750,0.000000
24.220276,-1.000000,0.000000,0.000000,12.218750,0.000000
24.240202,-1.000000,0.000000,0.000000,12.210938,0.000000
24.259991,-1.000000,0.000000,0.000000,12.218750,0.000000
24.279850,-1.000000,0.000000,0.000000,12.218750,0.000000
24.299934,-1.000000,0.000000,0.000000,12.218750,0.000000
24.319902,-1.000000,0.000000,0.000000,12.218750,0.000000
24.340074,-1.000000,0.000000,0.000000,12.210938,0.000000
24.359891,-1.000000,0.000000,0.000000,12.210938,0.000000
24.379867,-1.000000,0.000000,0.000000,12.203125,0.000000
24.399869,-1.000000,0.000000,0.000000,12.210938,0.000000
24.419964,-1.000000,0.000000,0.000000,12.203125,0.000000
24.440107,-1.000000,0.000000,0.000000,12.210938,0.000000
24.460175,-1.000000,0.000000,0.000000,12.210938,0.000000
24.479950,-1.000000,0.000000,0.000000,12.203125,0.000000
24.500133,-1.000000,0.000000,0.000000,12.195312,0.000000
24.520076,-1.000000,0.000000,0.000000,12.203125,0.000000
24.539877,-1.000000,0.000000,0.000000,12.203125,0.000000
24.560047,-1.000000,0.000000,0.000000,12.195312,0.000000
24.579956,-1.000000,0.000000,0.000000,12.195312,0.000000
24.600020,-1.000000,0.000000,0.000000,12.203125,0.000000
24.619967,-1.000000,0.000000,0.000000,12.210938,0.000000
24.639980,-1.000000,0.000000,0.000000,12.203125,0.000000
24.659981,-1.000000,0.000000,0.000000,12.210938,0.000000
24.679923,-1.000000,0.000000,0.000000,12.210938,0.000000
24.700049,-1.000000,0.000000,0.000000,12.218750,0.000000
24.719973,-1.000000,0.000000,0.000000,12.218750,0.000000
24.739925,-1.000000,0.000000,0.000000,12.218750,0.000000
24.759910,-1.000000,0.000000,0.000000,12.218750,0.000000
24.780042,-1.000000,0.000000,0.000000,12.218750,0.000000
24.800008,-1.000000,0.000000,0.000000,12.210938,0.000000
24.820020,-1.000000,0.000000,0.000000,12.210938,0.000000
24.840029,-1.000000,0.000000,0.000000,12.210938,0.000000
24.859972,-1.000000,0.000000,0.000000,12.210938,0.000000
24.879942,-1.000000,0.000000,0.000000,12.195312,0.000000
24.900111,-1.000000,0.000000,0.000000,12.195312,0.000000
24.919985,-1.000000,0.000000,0.000000,12.195312,0.000000
24.940086,-1.000000,0.000000,0.000000,12.195312,0.000000
24.960303,-1.000000,0.000000,0.000000,12.195312,0.000000
24.979957,-1.000000,0.000000,0.000000,12.195312,0.000000
24.999903,-1.000000,0.000000,0.000000,12.203125,0.000000
25.019857,-1.000000,0.000000,0.000000,12.195312,0.000000
25.039984,-1.000000,0.000000,0.000000,12.203125,0.000000
25.060010,-1.000000,0.000000,0.000000,12.203125,0.000000
25.079918,-1.000000,0.000000,0.000000,12.195312,0.000000
25.099912,-1.000000,0.000000,0.000000,12.210938,0.000000
25.119909,-1.000000,0.000000,0.000000,12.218750,0.000000
25.140167,-1.000000,0.000000,0.000000,12.218750,0.000000
25.159940,-1.000000,0.000000,0.000000,12.218750,0.000000
25.179913,-1.000000,0.000000,0.000000,12.210938,0.000000
25.199887,-1.000000,0.000000,0.000000,12.218750,0.000000
25.219894,-1.000000,0.000000,0.000000,12.218750,0.000000
25.239966,-1.000000,0.000000,0.000000,12.226562,0.000000
25.260181,-1.000000,0.000000,0.000000,12.226562,0.000000
25.279922,-1.000000,0.000000,0.000000,12.210938,0.000000
25.300126,-1.000000,0.000000,0.000000,12.210938,0.000000
25.319922,-1.000000,0.000000,0.000000,12.203125,0.000000
25.339954,-1.000000,0.000000,0.000000,12.210938,0.000000
25.360069,-1.000000,0.000000,0.000000,12.210938,0.000000
25.380116,-1.000000,0.000000,0.000000,12.203125,0.000000
25.399902,-1.000000,0.000000,0.000000,12.210938,0.000000
25.419907,-1.000000,0.000000,0.000000,12.203125,0.000000
25.440048,-1.000000,0.000000,0.000000,12.195312,0.000000
25.459863,-1.000000,0.000000,0.000000,12.210938,0.000000
25.480083,-1.000000,0.000000,0.000000,12.218750,0.000000
25.499976,-1.000000,0.000000,0.000000,12.210938,0.000000
25.520152,-1.000000,0.000000,0.000000,12.226562,0.000000
25.540012,-1.000000,0.000000,0.000000,12.218750,0.000000
25.560077,-1.000000,0.000000,0.000000,12.218750,0.000000
25.579960,-1.000000,0.000000,0.000000,12.218750,0.000000
25.599961,-1.000000,0.000000,0.000000,12.218750,0.000000
25.620021,-1.000000,0.000000,0.000000,12.210938,0.000000
25.640054,-1.000000,0.000000,0.000000,12.218750,0.000000
25.660075,-1.000000,0.000000,0.000000,12.218750,0.000000
