Time,TargetLocked,VisionDriveActive,Distance,DistanceError,DistanceError_DB,AngleError,AngleError_DB,Speed,Omega
3.340470,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.360369,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.380366,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.400737,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.420450,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.440350,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.460656,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.480424,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.500461,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.520333,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.540600,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.560365,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.580431,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.600564,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.620677,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.640546,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.660540,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.680744,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.700485,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.720312,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.740260,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.760440,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.780335,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.800298,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.820466,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.840675,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.860387,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.880524,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.900331,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.920327,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.940400,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.960516,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.980229,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.000357,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.020402,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.040315,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.060412,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.080324,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.100492,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.120472,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.140239,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.160571,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.180421,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.200391,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.220443,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.240393,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.260381,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.280341,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.300253,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.320473,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.340734,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.360452,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.380518,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.400418,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.420688,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.440498,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.460437,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.480478,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.500309,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.520382,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.540747,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.560362,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.580447,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.600393,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.620290,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.640452,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.660346,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.680401,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.700335,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.720386,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.740504,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.760305,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.780303,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.800463,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.820292,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.840666,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.860296,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.880389,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.900451,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.920441,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.940316,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.960238,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.980309,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.000406,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.020420,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.040325,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.060386,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.080290,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.100759,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.120332,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.140543,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.160431,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.180573,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.200594,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.220250,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.240581,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.260449,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.280377,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.300415,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.320584,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.340288,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.360614,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.380496,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.400505,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.420675,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.440533,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.460427,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.480476,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.500642,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.520329,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.540371,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.560381,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.580687,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.600326,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.620736,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.640274,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.660559,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.680340,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.700366,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.720555,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.740338,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.760381,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.780289,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.800476,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.820541,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.840502,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.860345,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.880771,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.900280,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.920443,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.940339,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.960332,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.980345,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.000363,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.020723,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.040278,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.060278,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.080279,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.100836,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.120328,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.140342,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.160504,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.180333,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.200415,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.220413,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.240670,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.260298,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.280442,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
