Time,TargetLocked,VisionDriveActive,Distance,DistanceError,DistanceError_DB,AngleError,AngleError_DB,Speed,Omega
0.760496,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.780462,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800282,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.820583,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.840806,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.860390,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.880271,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.900366,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.920280,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.940365,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.960481,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.980585,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000496,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.020385,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.040529,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.060346,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.080332,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.100370,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.120324,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.140533,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.160346,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.180539,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.200556,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.220311,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.240530,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.260411,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.280567,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.300395,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.320311,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.340355,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.360270,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.381133,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.400248,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.420329,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.440356,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.460507,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.480659,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.500498,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.520451,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.540286,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.560278,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.580773,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.600466,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.620577,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.640480,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660294,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.680682,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.700454,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.720640,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.740312,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.760304,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.780955,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.800323,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.820449,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.840473,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.860510,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.880400,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.900440,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.920468,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.940521,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.960479,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.980326,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.000496,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.020531,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.040356,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.060264,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.080256,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.100404,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.120268,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.140369,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.160299,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.180410,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.200329,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.220347,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.240272,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.260499,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.280295,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.300597,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.320426,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.340476,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.360377,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.380611,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.400766,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.420480,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.440262,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.460442,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.480361,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500474,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.520506,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.540356,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.560394,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.580438,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.600492,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.620413,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.640423,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.660264,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.680308,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.700364,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.720465,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.740536,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.760272,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.780399,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.800306,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.820472,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.840392,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.860427,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.880308,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.900473,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.920306,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.940512,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.960393,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.980379,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.000453,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.020528,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.040586,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.060428,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.080350,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.100511,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.120476,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.140264,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.160251,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.180620,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.200493,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.220409,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.240354,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.260467,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.280411,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.300573,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.320265,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.340502,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.360282,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.380276,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.400644,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.420623,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.440414,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.460454,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.480413,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.500484,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.520646,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.540589,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.560453,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.580377,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.600276,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.620544,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.640419,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.660318,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.680375,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.700446,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.720403,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.740275,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.760278,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.780475,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.800371,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.820311,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.840374,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.860565,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.880413,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.900491,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.920360,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.940355,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.960456,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.980282,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.000856,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.020537,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.040269,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.060401,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.080320,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.100500,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.120473,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.140240,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.160536,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.180393,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.200420,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.220449,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.240397,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.260316,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.280486,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.300320,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.320245,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.340426,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.360386,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.380307,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.400294,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.420273,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.440453,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.460424,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.480320,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.500544,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.520293,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.540527,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.560337,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.580372,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.600568,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.620443,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.640359,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.660423,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.680551,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.700571,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.720286,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.740309,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.760497,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.780320,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.800497,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.820341,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.840425,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.860448,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.880392,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.900388,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.920432,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.940527,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.960369,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.980457,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.000332,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.020547,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.040468,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.060304,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.080277,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.100755,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.120296,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.140326,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.160394,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.180263,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.200291,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.220480,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.240270,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.260333,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.280521,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.300327,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.320271,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.340413,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.360641,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.380389,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.400390,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.420354,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.440273,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.460301,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.480356,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.500675,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.520416,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.540485,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.560406,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.580478,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.600387,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.620373,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.640389,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.660509,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.680435,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.700460,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.720968,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.740524,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.760387,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.780557,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.800628,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.820406,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.840373,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.860437,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.880523,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.900258,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.920431,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.940422,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.960359,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.980413,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.000282,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.020525,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.040373,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.060294,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.080251,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.100633,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.120380,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.140330,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.160385,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.180252,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.200293,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.220341,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.240550,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.260338,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.280358,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
