Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,Speed,Omega
0.580058,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.600083,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.620126,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.640115,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.660189,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.680057,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.700150,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.720082,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.740138,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.760104,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.780109,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.800172,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.820100,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.840154,1,0,7.330958,2.669042,0.353493,0.000000,0.000000
0.860138,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.880106,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.900153,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.920097,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.940095,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.960141,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.980102,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.000168,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.020167,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.040100,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.060096,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.080081,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
