0.000693,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020174,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.040526,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.060169,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.080112,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100279,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.120475,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.140188,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.160257,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.180197,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200425,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.220453,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.240213,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260229,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.280316,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.300208,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320248,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.340463,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.360236,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.380439,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400247,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.420156,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.440336,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.460246,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.480284,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.500266,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.520159,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.540333,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.560299,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.580151,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.600577,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.620201,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.640404,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.660226,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.680333,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700330,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.720523,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.740339,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.760132,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.780192,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800171,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.820281,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.840123,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.860220,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.880173,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.900221,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.920441,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.940346,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.960199,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.980164,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000322,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.020196,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.040236,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.060264,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.080295,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.100171,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.120215,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.140258,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.160714,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.180338,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.200166,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.220313,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.240378,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.260237,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.280233,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.300343,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.320279,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.340167,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.360256,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.380266,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.400219,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.420303,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.440259,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.460492,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.480374,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.500181,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.520363,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.540308,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.560287,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.580393,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.600218,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.620390,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.640705,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660146,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.680365,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.700171,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.720251,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.740324,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.760302,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.780238,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.800309,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
