Time,Position,Error,Speed,Voltage
0.381977,-5.175,20,-140.417,-2.64946,
0.408169,-5.22083,26,-139.583,-2.50753,
0.411808,-5.26597,26,-139.167,-2.50753,
0.425041,-5.26597,29,-139.167,-2.44839,
0.428182,-5.26597,29,-139.167,-2.44839,
0.44003,-5.31042,30,-138.333,-2.411,
0.443143,-5.31042,30,-138.333,-2.411,
0.476969,-5.39722,28,-136.25,-2.411,
0.483977,-5.39722,31,-136.25,-2.33974,
0.497221,-5.43889,30,-134.583,-2.33974,
0.501449,-5.43889,30,-134.583,-2.33974,
0.539592,-5.52222,18,-130,-2.44663,
0.542249,-5.52222,18,-130,-2.44663,
0.559869,-5.56389,20,-127.917,-2.36129,
0.562334,-5.56389,20,-127.917,-2.36129,
0.586653,-5.60556,20,-126.25,-2.33744,
0.588987,-5.64653,20,-125.417,-2.33744,
0.612712,-5.68681,22,-124.583,-2.27781,
0.61661,-5.68681,25,-124.583,-2.23011,
0.638897,-5.72639,26,-123.75,-2.19433,
0.652556,-5.76597,24,-122.917,-2.20626,
0.668261,-5.76597,23,-121.667,-2.17048,
0.672031,-5.80417,25,-121.667,-2.17048,
0.682297,-5.80417,23,-121.667,-2.1824,
0.684429,-5.80417,23,-121.667,-2.1824,
0.706407,-5.84097,21,-120,-2.1824,
0.711798,-5.87778,21,-117.917,-2.1824,
0.742511,-5.91319,16,-115.417,-2.1824,
0.748588,-5.94722,17,-113.333,-2.15855,
0.763512,-5.94722,14,-113.333,-2.15855,
0.781486,-5.98264,10,-110.417,-2.19433,
0.801193,-6.01736,9,-108.333,-2.14663,
0.811971,-6.05139,7,-106.25,-2.15855,
0.835915,-6.08472,3,-105,-2.19433,
0.843204,-6.08472,3,-105,-2.19433,
0.87654,-6.15208,5,-102.917,-2.12278,
0.880673,-6.15208,10,-102.917,-2.02737,
0.911112,-6.18472,7,-101.667,-2.05122,
0.913259,-6.18472,7,-101.667,-2.05122,
0.931677,-6.24653,10,-99.1667,-1.96774,
0.933617,-6.24653,10,-99.1667,-1.97967,
0.965342,-6.27708,6,-97.9167,-1.97967,
0.967998,-6.27708,4,-97.9167,-1.99159,
0.988121,-6.30625,7,-95.8333,-1.90811,
0.99055,-6.33542,5,-93.75,-1.93196,
1.02849,-6.36458,-1,-90,-1.87234,
1.03946,-6.39306,3,-90,-1.87234,
1.05128,-6.42083,1,-88.3333,-1.89619,
1.05644,-6.42083,2,-88.3333,-1.86041,
1.08043,-6.44722,0,-87.0833,-1.84848,
1.09978,-6.47361,-4,-85.4167,-1.88426,
1.11223,-6.49931,-7,-83.3333,-1.93196,
1.11689,-6.49931,-7,-83.3333,-1.81271,
1.13941,-6.52639,-5,-81.6667,-1.82463,
1.14144,-6.52639,-5,-81.6667,-1.82463,
1.16723,-6.55278,-4,-80.4167,-1.78886,
1.16963,-6.57917,-4,-79.5833,-1.78886,
1.18316,-6.57917,-1,-79.5833,-1.7173,
1.18647,-6.57917,-1,-79.5833,-1.70538,
1.22252,-6.62917,-3,-78.3333,-1.72923,
1.22643,-6.62917,-3,-78.3333,-1.72923,
1.24468,-6.65417,0,-77.9167,-1.64575,
1.24697,-6.65417,0,-77.9167,-1.64575,
1.26342,-6.67778,4,-76.6667,-1.57419,
1.2674,-6.67778,3,-76.6667,-1.57419,
1.28846,-6.70139,-1,-74.1667,-1.62854,
1.29313,-6.72361,-1,-74.1667,-1.62854,
1.30932,-6.74653,0,-72.5,-1.58065,
1.31442,-6.74653,0,-72.5,-1.58065,
1.32224,-6.74653,1,-72.5,-1.5567,
1.32441,-6.74653,1,-72.5,-1.5567,
1.35757,-6.78889,0,-69.1667,-1.48485,
1.36785,-6.78889,-3,-67.5,-1.53275,
1.3771,-6.80903,-5,-67.5,-1.52077,
1.37949,-6.80903,-5,-67.5,-1.52077,
1.41429,-6.84861,-7,-64.1667,-1.49682,
1.41997,-6.84861,-9,-64.1667,-1.5088,
1.43775,-6.86736,-7,-62.5,-1.4609,
1.44243,-6.86736,-9,-62.5,-1.47287,
1.4686,-6.88542,-9,-58.75,-1.43695,
1.47289,-6.90278,-7,-58.75,-1.38905,
1.48767,-6.90278,-10,-58.75,-1.43695,
1.49071,-6.91944,-10,-57.0833,-1.43695,
1.51054,-6.93542,-12,-55,-1.40103,
1.51469,-6.93542,-12,-55,-1.40103,
1.53432,-6.95139,-14,-52.9167,-1.38905,
1.53853,-6.95139,-14,-52.9167,-1.413,
1.60291,-6.99722,-25,-47.9167,-1.47287,
1.60869,-6.99722,-25,-47.0833,-1.47287,
1.62414,-7.01111,-17,-47.0833,-1.29326,
1.62654,-7.01111,-17,-47.0833,-1.30523,
1.64747,-7.025,-15,-46.25,-1.26931,
1.65039,-7.03681,-16,-44.5833,-1.25733,
1.66785,-7.03681,-15,-44.5833,-1.20943,
1.67085,-7.04931,-15,-42.9167,-1.23338,
1.72903,-7.08403,-28,-37.5,-1.3172,
1.73151,-7.08403,-28,-37.5,-1.3172,
1.74799,-7.08403,-24,-37.5,-1.22141,
1.7506,-7.09375,-24,-35.8333,-1.22141,
1.76086,-7.09375,-22,-35.8333,-1.14956,
1.76628,-7.09375,-22,-35.8333,-1.14956,
1.78196,-7.10208,-25,-34.5833,-1.17351,
1.78473,-7.10208,-25,-34.5833,-1.17351,
1.80376,-7.11111,-26,-32.9167,-1.13759,
1.80778,-7.11111,-26,-32.9167,-1.13759,
1.82479,-7.12083,-26,-31.25,-1.10166,
1.83458,-7.12917,-25,-29.5833,-1.06574,
1.85542,-7.1375,-27,-27.9167,-1.08969,
1.86231,-7.1375,-29,-27.9167,-1.10166,
1.87867,-7.14444,-27,-26.6667,-1.05376,
1.88153,-7.14444,-28,-26.6667,-1.06574,
1.90294,-7.15208,-25,-25.8333,-0.969941,
1.90575,-7.15208,-25,-25.8333,-0.969941,
1.93485,-7.16528,-29,-23.3333,-1.00587,
1.93746,-7.16528,-29,-23.3333,-1.00587,
1.95755,-7.17153,-27,-22.0833,-0.945992,
1.95989,-7.17153,-27,-22.0833,-0.945992,
1.98061,-7.17569,-28,-20.8333,-0.934018,
1.9831,-7.17569,-28,-20.8333,-0.934018,
1.99706,-7.18056,-27,-19.1667,-0.886119,
2.00045,-7.18056,-27,-19.1667,-0.874145,
2.03935,-7.18819,-31,-16.25,-0.898094,
2.04869,-7.19167,-27,-15,-0.814272,
2.06267,-7.19167,-30,-15,-0.86217,
2.07019,-7.19444,-29,-13.3333,-0.814272,
2.08224,-7.19444,-31,-13.3333,-0.814272,
2.08671,-7.19444,-31,-13.3333,-0.814272,
2.10278,-7.19722,-30,-11.6667,-0.766373,
2.10679,-7.19722,-30,-10.4167,-0.754399,
2.12662,-7.19931,-31,-10.4167,-0.766373,
2.13026,-7.20069,-31,-9.16667,-0.766373,
2.14497,-7.20069,-31,-9.16667,-0.73045,
2.14732,-7.20069,-31,-9.16667,-0.73045,
2.17845,-7.20139,-34,-6.66667,-0.73045,
2.18269,-7.20139,-34,-6.66667,-0.73045,
2.2083,-7.20139,-34,-3.33333,-0.694526,
2.21098,-7.20139,-36,-3.33333,-0.718475,
2.22264,-7.20139,-33,-3.33333,-0.634653,
2.22494,-7.20139,-33,-3.33333,-0.634653,
2.25291,-7.20069,-33,-0.833333,-0.57478,
2.25827,-7.20069,-32,-0.833333,-0.57478,
2.27589,-7.20069,-33,0,-0.57478,
2.27851,-7.20069,-33,0,-0.57478,
2.41093,-7.20069,-29,0,0,
2.41286,-7.20069,-29,0,0,
2.42363,-7.20069,-29,0,0,
2.42574,-7.20069,-29,0,0,
2.44939,-7.20069,-7,0,-0.120235,
2.45353,-7.20069,-4,0,-0.0721408,
2.48604,-7.20069,-4,0,-0.0721408,
2.49652,-7.20069,-2,0,-0.0240469,
0.012711,0,-2,0,0,
0.05296,0,-2,0,0,
0.081175,0,-2,0,0,
0.094362,0,-2,0,0,
0.135598,0,-2,0,0,
0.167973,0,0,0,-0.0484848,
0.183716,0,0,0,-0.181818,
0.218234,0,-10,0,-1.24345,
0.255485,0.000694444,-55,0,-3.15088,
0.2912,-0.0125,-69,-3.75,-3.94765,
0.306328,-0.0222222,-76,-3.75,-4.3219,
0.350913,-0.0645833,-79,-19.1667,-4.36188,
0.410652,-0.184722,-63,-65.8333,-4.48123,
0.439203,-0.293056,-43,-105.417,-3.97126,
0.454099,-0.35,-25,-125,-3.48299,
0.505307,-0.468056,-19,-154.583,-3.00645,
0.524065,-0.526389,1,-164.167,-2.7673,
0.549411,-0.583333,18,-170,-1.77654,
0.591882,-0.753472,18,-172.917,-1.97581,
0.618563,-0.799306,25,-171.25,-2.04765,
0.658701,-0.899306,36,-162.083,-1.65249,
0.679272,-0.947917,42,-157.083,-1.5088,
0.698114,-0.995139,9,-152.917,-2.62243,
0.724271,-1.04306,13,-149.167,-2.55059,
0.746313,-1.09097,15,-147.083,-2.47874,
0.803933,-1.225,-25,-141.667,-3.95161,
0.816822,-1.26875,-27,-138.75,-3.98754,
0.87315,-1.42014,-7,-139.583,-3.15806,
0.919717,-1.51806,-32,-144.583,-4.11613,
0.9615,-1.62153,-13,-147.917,-3.39927,
0.997375,-1.72431,1,-150,-2.83856,
1.0167,-1.775,-26,-152.083,-3.78475,
1.05089,-1.82708,-10,-154.167,-3.22405,
1.09592,-1.98194,7,-154.583,-2.66129,
1.11491,-2.03194,15,-154.583,-2.37742,
1.14495,-2.08194,-9,-154.167,-3.22903,
1.19412,-2.23333,5,-151.667,-2.74355,
1.21373,-2.28333,12,-151.25,-2.5654,
1.25231,-2.38403,-8,-150.417,-3.20674,
1.3043,-2.48542,7,-150.833,-2.67229,
1.31785,-2.53472,10,-150.833,-2.5654,
1.38636,-2.67986,-11,-149.167,-3.17111,
1.42027,-2.77917,-2,-146.667,-2.9217,
1.44498,-2.82986,8,-146.667,-2.68563,
1.47984,-2.92986,-16,-148.333,-3.46305,
1.5174,-3.03125,-5,-150,-3.00367,
1.55145,-3.08264,8,-151.25,-2.43827,
1.57091,-3.13333,-20,-151.25,-3.6044,
1.60559,-3.23472,-6,-151.667,-3.10968,
1.64798,-3.33611,9,-152.083,-2.57962,
1.66966,-3.38542,16,-152.083,-2.35161,
1.70472,-3.48542,-9,-151.25,-3.24238,
1.73117,-3.53542,0,-150.417,-2.9217,
1.7592,-3.63472,5,-149.583,-2.81481,
1.78964,-3.73125,-20,-148.333,-3.47742,
1.82029,-3.78194,-12,-147.917,-3.33548,
1.85013,-3.83194,-3,-147.5,-3.0871,
1.8802,-3.93264,5,-148.333,-2.73226,
1.9011,-3.98125,-25,-148.75,-3.78109,
1.93506,-4.08264,-12,-150,-3.25103,
1.97741,-4.18472,3,-150.417,-2.86232,
1.98916,-4.18472,7,-150.417,-2.72097,
2.03459,-4.33125,91,-151.25,0.321994,
0.009894,-4.37292,357,-150,3.16031,
0.002648,-4.39167,-12,-143.75,-3.35112,
0.005001,-4.39167,-12,-143.75,-3.35112,
0.008728,-4.39167,-23,-143.75,-3.44653,
0.010981,-4.39167,-23,-143.75,-3.44653,
0.033462,-4.43958,-46,-135.417,-3.64927,
0.056481,-4.48264,-67,-126.667,-3.84008,
0.066747,-4.53403,-70,-121.25,-3.84008,
0.068641,-4.53403,-70,-121.25,-3.84008,
0.082258,-4.57708,-65,-120,-3.62566,
0.086906,-4.57708,-63,-120,-3.60249,
0.103373,-4.62153,-59,-123.333,-3.56774,
0.10644,-4.62153,-59,-123.333,-3.56774,
0.134073,-4.66597,-34,-129.167,-3.3129,
0.137883,-4.66597,-34,-129.167,-3.3129,
0.177325,-4.74931,-24,-135,-3.19707,
0.179982,-4.79722,-24,-132.917,-3.19707,
0.202769,-4.84583,-21,-132.083,-3.1437,
0.205254,-4.84583,-21,-132.083,-3.1437,
0.257812,-4.94375,-3,-135.833,-2.94428,
0.260628,-4.94375,-3,-135.833,-2.94428,
0.277598,-4.99097,13,-139.167,-2.73314,
0.280721,-4.99097,13,-139.167,-2.73314,
0.304165,-5.08472,21,-143.75,-2.66276,
0.307188,-5.08472,21,-143.75,-2.66276,
0.335137,-5.13194,25,-143.75,-2.61398,
0.337201,-5.13194,25,-143.75,-2.61398,
0.359478,-5.22292,25,-141.25,-2.56667,
0.367984,-5.22292,25,-141.25,-2.53118,
0.380526,-5.26806,26,-140,-2.53118,
0.384568,-5.26806,27,-140,-2.51935,
0.423339,-5.35833,22,-137.083,-2.54301,
0.432667,-5.35833,27,-137.083,-2.44663,
0.447017,-5.40417,25,-136.25,-2.47038,
0.460705,-5.44931,27,-135.833,-2.411,
0.480043,-5.49306,27,-135.417,-2.411,
0.483193,-5.49306,27,-135.417,-2.411,
0.50241,-5.53611,31,-135,-2.30411,
0.506524,-5.53611,33,-135,-2.30411,
0.528121,-5.57986,31,-134.583,-2.31598,
0.531664,-5.57986,31,-134.583,-2.31598,
0.565281,-5.65972,29,-131.25,-2.32551,
0.568026,-5.65972,29,-131.25,-2.32551,
0.582905,-5.70069,28,-128.333,-2.27781,
0.587022,-5.70069,28,-128.333,-2.27781,
0.604941,-5.74097,25,-125.833,-2.27781,
0.609377,-5.74097,25,-125.833,-2.27781,
0.634485,-5.78056,19,-123.333,-2.32551,
0.640551,-5.81736,17,-121.25,-2.32551,
0.65754,-5.81736,20,-119.167,-2.20626,
0.66847,-5.85556,17,-119.167,-2.26588,
0.690817,-5.89375,13,-117.5,-2.30166,
0.698137,-5.89375,13,-116.25,-2.30166,
0.706639,-5.93125,16,-116.25,-2.20626,
0.710667,-5.93125,16,-116.25,-2.20626,
0.726675,-5.96667,15,-114.583,-2.19433,
0.730976,-5.96667,15,-112.917,-2.15855,
0.760382,-6.0375,11,-111.25,-2.19433,
0.764223,-6.0375,11,-111.25,-2.19433,
0.795871,-6.07153,9,-109.583,-2.1824,
0.798496,-6.07153,9,-109.583,-2.1824,
0.816194,-6.10486,10,-107.917,-2.11085,
0.824577,-6.13819,8,-105.833,-2.11085,
0.835425,-6.13819,6,-105.833,-2.1347,
0.838154,-6.13819,6,-105.833,-2.1347,
0.872599,-6.20278,2,-102.083,-2.15855,
0.874898,-6.20278,2,-102.083,-2.15855,
0.894362,-6.23611,5,-100.417,-2.06315,
0.897105,-6.23611,5,-100.417,-2.06315,
0.943559,-6.3,3,-98.3333,-2.06315,
0.946488,-6.33125,2,-97.5,-2.06315,
0.970423,-6.3625,8,-96.6667,-1.93196,
0.972525,-6.3625,8,-96.6667,-1.93196,
0.997238,-6.39306,8,-95.8333,-1.89619,
1.00255,-6.42361,7,-94.5833,-1.90811,
1.01634,-6.42361,9,-94.5833,-1.86041,
1.02274,-6.45208,7,-93.3333,-1.87234,
1.0331,-6.45208,8,-93.3333,-1.83656,
1.03783,-6.45208,8,-93.3333,-1.83656,
1.06777,-6.50833,5,-90.4167,-1.84848,
1.0798,-6.53542,7,-88.3333,-1.78886,
1.09915,-6.5625,4,-86.6667,-1.81271,
1.10676,-6.5625,4,-86.6667,-1.81271,
1.11266,-6.5625,2,-86.6667,-1.81271,
1.11472,-6.5625,2,-86.6667,-1.81271,
1.13218,-6.58889,1,-84.5833,-1.80078,
1.13664,-6.58889,1,-84.5833,-1.80078,
1.16104,-6.63889,-2,-80.8333,-1.77693,
1.16385,-6.63889,-1,-80.8333,-1.75308,
1.18102,-6.6625,-3,-79.1667,-1.75308,
1.18291,-6.6625,-3,-79.1667,-1.75308,
1.2016,-6.68611,-5,-77.0833,-1.74115,
1.20561,-6.68611,-5,-77.0833,-1.74115,
1.22492,-6.70972,-7,-75,-1.74115,
1.22911,-6.70972,-10,-75,-1.78886,
1.26174,-6.75694,-9,-72.0833,-1.64575,
1.26507,-6.75694,-6,-72.0833,-1.64575,
1.29107,-6.77847,-9,-71.25,-1.67644,
1.29433,-6.77847,-9,-71.25,-1.67644,
1.3087,-6.80069,-6,-70,-1.60459,
1.31292,-6.80069,-6,-70,-1.60459,
1.32723,-6.82153,-5,-69.1667,-1.56867,
1.33068,-6.82153,-7,-69.1667,-1.61657,
1.34866,-6.84097,-7,-67.5,-1.56867,
1.35095,-6.84097,-9,-67.5,-1.58065,
1.38296,-6.88056,-9,-63.3333,-1.5088,
1.38703,-6.88056,-9,-63.3333,-1.5088,
1.40841,-6.9,-14,-61.6667,-1.5567,
1.41368,-6.9,-14,-61.6667,-1.5567,
1.44252,-6.93681,-15,-59.1667,-1.53275,
1.45371,-6.93681,-12,-59.1667,-1.49682,
1.46798,-6.95347,-13,-57.9167,-1.47287,
1.47309,-6.95347,-11,-57.9167,-1.42498,
1.47901,-6.95347,-11,-57.9167,-1.42498,
1.48125,-6.97014,-11,-56.25,-1.42498,
1.50349,-6.98611,-14,-54.5833,-1.413,
1.50904,-6.98611,-14,-54.5833,-1.413,
1.52871,-7.00139,-19,-52.5,-1.4609,
1.53294,-7.00139,-19,-52.5,-1.4609,
1.54316,-7.01736,-17,-50.8333,-1.413,
1.54544,-7.01736,-17,-50.8333,-1.413,
1.56908,-7.03194,-18,-49.1667,-1.37708,
1.57286,-7.03194,-20,-49.1667,-1.42498,
1.58736,-7.04583,-18,-47.9167,-1.34115,
1.59095,-7.04583,-18,-47.9167,-1.34115,
1.61225,-7.05972,-19,-46.25,-1.32918,
1.61455,-7.05972,-18,-46.25,-1.29326,
1.70995,-7.10972,-44,-34.5833,-1.53275,
1.71317,-7.10972,-35,-34.5833,-1.3172,
1.73094,-7.11667,-40,-31.25,-1.38905,
1.73429,-7.11667,-40,-31.25,-1.38905,
1.74613,-7.12292,-41,-27.9167,-1.34115,
1.74851,-7.12292,-45,-27.9167,-1.37708,
1.76584,-7.12917,-46,-25,-1.3651,
1.7683,-7.12917,-46,-25,-1.3651,
1.79548,-7.13611,-51,-22.5,-1.38905,
1.80534,-7.14236,-53,-21.25,-1.40103,
1.82489,-7.14722,-48,-20,-1.29326,
1.83071,-7.14722,-48,-20,-1.29326,
1.8575,-7.15208,-48,-18.75,-1.24536,
1.86179,-7.15625,-48,-17.9167,-1.24536,
1.89745,-7.15903,-53,-14.5833,-1.27605,
1.90926,-7.16111,-55,-14.5833,-1.27605,
1.92415,-7.1625,-58,-12.5,-1.2999,
1.9265,-7.1625,-58,-12.5,-1.2999,
1.95821,-7.16389,-59,-10.4167,-1.24027,
1.96258,-7.16528,-59,-8.33333,-1.24027,
1.99868,-7.16667,-62,-6.66667,-1.22835,
2.00243,-7.16806,-63,-5.41667,-1.24027,
2.03037,-7.16944,-56,-4.58333,-1.08524,
2.04259,-7.17014,-57,-4.16667,-1.08524,
2.06538,-7.17014,-53,-3.75,-1.00176,
2.07708,-7.17014,-53,-2.91667,-1.00176,
2.1067,-7.17014,-51,-2.08333,-0.954057,
2.11238,-7.17014,-52,-2.08333,-0.969941,
2.12328,-7.17014,-53,-1.66667,-0.969941,
2.12671,-7.17014,-53,-1.66667,-0.969941,
2.16645,-7.17014,-46,-0.416667,-0.814272,
2.17732,-7.17014,-46,-0.416667,-0.814272,
2.18652,-7.17014,-46,0,-0.814272,
2.18978,-7.17014,-46,0,-0.814272,
2.20838,-7.17014,-42,0,-0.742424,
2.21422,-7.17014,-42,0,-0.694526,
2.23019,-7.17014,-39,0,-0.694526,
2.23811,-7.17014,-39,0,-0.694526,
2.25021,-7.17014,-36,0,-0.646628,
2.25399,-7.17014,-33,0,-0.57478,
2.27868,-7.17014,-33,0,-0.57478,
2.28113,-7.17014,-33,0,-0.57478,
2.30648,-7.17014,-29,0,-0.502933,
2.31507,-7.17014,-29,0,-0.502933,
2.33396,-7.17014,-24,0,-0.431085,
2.3391,-7.17014,-24,0,-0.359238,
2.34628,-7.17014,-21,0,-0.359238,
2.34846,-7.17014,-21,0,-0.359238,
2.36325,-7.17014,-16,0,-0.288563,
2.36562,-7.17014,-16,0,-0.288563,
2.38907,-7.17014,-16,0,-0.288563,
2.39541,-7.17014,-16,0,-0.216422,
2.40661,-7.17014,-13,0,-0.216422,
2.40901,-7.17014,-13,0,-0.216422,
2.42347,-7.17014,-10,0,-0.168328,
2.42581,-7.17014,-10,0,-0.168328,
2.45084,-7.17014,-7,0,-0.120235,
2.46537,-7.17014,-4,0,-0.0721408,
2.47234,-7.17014,-2,0,-0.0240469,
2.47467,-7.17014,-2,0,-0.0240469,
0.007677,-12.5431,0,0,0,
0.024502,-12.5431,1200,0,0.531183,
0.041958,-12.5431,1200,0,1.59355,
0.060599,-12.5431,1200,0,2.65591,
0.086897,-12.5264,1197,1.66667,3.71828,
0.098859,-12.5264,1193,1.66667,4.24946,
0.120867,-12.5139,1178,5.83333,5.31183,
0.148394,-12.4632,1138,23.75,6.15054,
0.166118,-12.4194,1119,39.1667,6.62366,
0.183112,-12.3646,1068,59.5833,7.56989,
0.203866,-12.2965,1005,84.1667,8.51613,
0.212942,-12.2965,968,84.1667,8.98925,
0.235493,-12.216,886,113.333,9.93548,
0.251013,-12.1201,840,146.667,10.4086,
0.27217,-12.016,742,183.333,9.05,
0.310838,-11.7771,549,257.083,9.05,
0.327661,-11.6451,504,291.667,9.05,
0.354835,-11.5049,381,323.75,9.05,
0.37934,-11.3625,311,352.5,9.3,
0.390889,-11.2076,279,377.917,9.3,
0.419309,-11.05,218,401.25,9.3,
0.447363,-10.7222,139,442.083,9.08182,
0.46221,-10.7222,115,442.083,8.91818,
0.482835,-10.5507,71,475.833,8.61818,
0.497825,-10.3785,32,475.833,9.25288,
0.519901,-10.2028,15,490,9.04145,
0.54049,-10.025,-15,501.667,8.93069,
0.572864,-9.67014,-49,520.417,8.69912,
0.591292,-9.49306,-64,526.25,8.5783,
0.620592,-9.31111,-78,529.583,9.03226,
0.641952,-9.12986,-86,532.917,8.96774,
0.659448,-8.94236,-91,535.833,8.92473,
0.684789,-8.57639,-106,543.75,8.80645,
0.696998,-8.57639,-111,543.75,8.76344,
0.719728,-8.38958,-120,547.5,8.68817,
0.752502,-8.01528,-130,553.333,8.86989,
0.009021,5.45139,-134,0,0.289736,
0.02633,5.45139,1200,0,0.820919,
0.052615,5.45139,1200,0,1.88328,
0.071236,5.45139,1200,0,2.94565,
0.099767,5.47986,1192,3.33333,4.5392,
0.116139,5.47986,1183,10,4.80352,
0.130437,5.49653,1173,10,5.30674,
0.150369,5.52639,1140,21.25,6.3132,
0.177944,5.61528,1069,56.6667,7.82287,
0.198256,5.61528,1039,56.6667,8.3261,
0.210369,5.67847,974,80,9.33255,
0.227366,5.75556,937,106.667,7.69208,
0.2454,5.84583,898,136.667,8.08563,
0.27112,5.95139,763,170.833,9.15,
0.301803,6.18611,612,247.083,9.15,
0.317655,6.31736,562,283.75,9.15,
0.333413,6.31736,469,283.75,9.15,
0.360542,6.59583,387,347.083,9.05,
0.400843,6.90556,254,396.25,9.05,
0.412099,7.06806,197,417.917,9.05,
0.441745,7.23472,143,438.333,8.86422,
0.464673,7.40694,93,457.5,8.52805,
0.474787,7.40694,70,457.5,9.30337,
0.486994,7.57778,49,475,9.14619,
0.511645,7.75347,12,502.5,8.76305,
0.536615,7.93403,-19,512.917,8.68446,
0.54671,8.11458,-32,512.917,8.58622,
0.568972,8.29375,-55,522.083,8.43886,
0.608096,8.65486,-86,534.167,8.92698,
0.634333,8.83958,-96,538.333,8.86276,
0.657169,9.025,-105,545,8.77713,
0.670221,9.21181,-109,545,8.74501,
0.708047,9.58264,-125,551.25,8.91408,
0.732068,9.77083,-132,554.167,8.8478,
0.749809,9.95764,-138,556.667,8.78152,
